
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
161.99,,Segment,3,4,Image 1,4,1,100000004,510000001293,
163.669,,Segment,3,2,Image 1,2,1,100000004,510000001302,
149.155,,Segment,3,3,Image 1,4,1,100000004,510000001319,
163.063,,Segment,3,1,Image 1,1,1,100000005,510000001337,
132.109,,Segment,3,1,Image 1,1,1,100000005,510000001375,
160.47,,Segment,3,2,Image 1,1,1,100000005,510000001403,
111.552,,Segment,3,1,Image 1,1,1,100000005,510000001419,
110.246,,Segment,3,1,Image 1,1,1,100000005,510000001434,
73.9361,,Segment,3,1,Image 1,1,1,100000005,510000001466,
144.931,,Segment,3,2,Image 1,1,1,100000005,510000001468,
169.723,,Segment,3,3,Image 1,1,1,100000005,510000001470,
150.536,,Segment,3,2,Image 1,2,1,100000005,510000001515,
168.543,,Segment,3,3,Image 1,2,1,100000005,510000001517,
177.262,,Segment,3,3,Image 1,3,1,100000005,510000001545,
176.099,,Segment,3,3,Image 1,2,1,100000005,510000001563,
157.806,,Segment,3,2,Image 1,2,1,100000005,510000001589,
161.705,,Segment,3,3,Image 1,2,1,100000005,510000001599,
173.37,,Segment,3,3,Image 1,3,1,100000005,510000001611,
162.262,,Segment,3,2,Image 1,1,1,100000006,510000001633,
162.534,,Segment,3,2,Image 1,2,1,100000006,510000001648,
159.051,,Segment,3,2,Image 1,2,1,100000006,510000001680,
139.359,,Segment,3,2,Image 1,1,1,100000006,510000001689,
145.807,,Segment,3,3,Image 1,1,1,100000006,510000001692,
129.212,,Segment,3,2,Image 1,2,1,100000006,510000001734,
168.911,,Segment,3,3,Image 1,2,1,100000006,510000001744,
162.316,,Segment,3,3,Image 1,3,1,100000006,510000001753,
136.169,,Segment,3,1,Image 1,1,1,100000006,510000001759,
175.826,,Segment,3,3,Image 1,2,1,100000006,510000001769,
152.171,,Segment,3,3,Image 1,2,1,100000006,510000001778,
135.954,,Segment,3,3,Image 1,3,1,100000006,510000001796,
140.261,,Segment,3,2,Image 1,1,1,100000007,510000001816,
146.7,,Segment,3,3,Image 1,1,1,100000007,510000001818,
99.5657,,Segment,3,1,Image 1,1,1,100000007,510000001834,
123.1,,Segment,3,2,Image 1,2,1,100000007,510000001847,
158.262,,Segment,3,3,Image 1,2,1,100000007,510000001850,
141.001,,Segment,3,2,Image 1,1,1,100000007,510000001866,
82.9259,,Segment,3,1,Image 1,1,1,100000007,510000001885,
163.586,,Segment,3,2,Image 1,1,1,100000007,510000001892,
163.442,,Segment,3,2,Image 1,2,1,100000007,510000001903,
