
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
92.0625,,Segment,3,2,Image 1,3,1,100000004,510000001270,
151.531,,Segment,3,3,Image 1,3,1,100000004,510000001272,
164.062,,Segment,3,4,Image 1,3,1,100000004,510000001275,
164.031,,Segment,3,4,Image 1,4,1,100000004,510000001293,
176.062,,Segment,3,2,Image 1,2,1,100000004,510000001302,
149.531,,Segment,3,3,Image 1,4,1,100000004,510000001319,
185.125,,Segment,3,1,Image 1,1,1,100000005,510000001337,
146.125,,Segment,3,1,Image 1,1,1,100000005,510000001375,
160.562,,Segment,3,2,Image 1,1,1,100000005,510000001403,
180.625,,Segment,3,1,Image 1,1,1,100000005,510000001419,
120.125,,Segment,3,1,Image 1,1,1,100000005,510000001434,
99.0625,,Segment,3,1,Image 1,1,1,100000005,510000001466,
119.031,,Segment,3,2,Image 1,1,1,100000005,510000001468,
158.062,,Segment,3,3,Image 1,1,1,100000005,510000001470,
169.062,,Segment,3,2,Image 1,2,1,100000005,510000001515,
167.125,,Segment,3,3,Image 1,2,1,100000005,510000001517,
182.062,,Segment,3,3,Image 1,3,1,100000005,510000001545,
172.125,,Segment,3,3,Image 1,2,1,100000005,510000001563,
162.125,,Segment,3,2,Image 1,2,1,100000005,510000001589,
123.125,,Segment,3,3,Image 1,2,1,100000005,510000001599,
188.062,,Segment,3,3,Image 1,3,1,100000005,510000001611,
164.562,,Segment,3,2,Image 1,1,1,100000006,510000001633,
147.062,,Segment,3,2,Image 1,2,1,100000006,510000001648,
194.062,,Segment,3,2,Image 1,2,1,100000006,510000001680,
137.062,,Segment,3,2,Image 1,1,1,100000006,510000001689,
151.062,,Segment,3,3,Image 1,1,1,100000006,510000001692,
140.062,,Segment,3,2,Image 1,2,1,100000006,510000001734,
157.062,,Segment,3,3,Image 1,2,1,100000006,510000001744,
163.031,,Segment,3,3,Image 1,3,1,100000006,510000001753,
198.516,,Segment,3,1,Image 1,1,1,100000006,510000001759,
190.031,,Segment,3,3,Image 1,2,1,100000006,510000001769,
173.125,,Segment,3,3,Image 1,2,1,100000006,510000001778,
133.562,,Segment,3,3,Image 1,3,1,100000006,510000001796,
128.031,,Segment,3,2,Image 1,1,1,100000007,510000001816,
128.062,,Segment,3,3,Image 1,1,1,100000007,510000001818,
98.5625,,Segment,3,1,Image 1,1,1,100000007,510000001834,
125.031,,Segment,3,2,Image 1,2,1,100000007,510000001847,
146.062,,Segment,3,3,Image 1,2,1,100000007,510000001850,
137.062,,Segment,3,2,Image 1,1,1,100000007,510000001866,
142.125,,Segment,3,1,Image 1,1,1,100000007,510000001885,
170.531,,Segment,3,2,Image 1,1,1,100000007,510000001892,
166.531,,Segment,3,2,Image 1,2,1,100000007,510000001903,
144.125,,Segment,3,2,Image 1,2,1,100000007,510000001915,
162.125,,Segment,3,1,Image 1,1,1,100000007,510000001923,
162.125,,Segment,3,1,Image 1,1,1,100000007,510000001931,
143.031,,Segment,3,3,Image 1,3,1,100000007,510000001949,
172.062,,Segment,3,3,Image 1,2,1,100000007,510000001953,
172.562,,Segment,3,0,Image 1,1,1,100000008,510000001968,
87.0156,,Segment,3,2,Image 1,1,1,100000008,510000001975,
120.531,,Segment,3,3,Image 1,1,1,100000008,510000001977,
177.062,,Segment,3,4,Image 1,1,1,100000008,510000001980,
145.125,,Segment,3,1,Image 1,2,1,100000008,510000001997,
186.062,,Segment,3,4,Image 1,2,1,100000008,510000002005,
161.062,,Segment,3,2,Image 1,2,1,100000008,510000002022,
85.0625,,Segment,3,1,Image 1,2,1,100000008,510000002027,
144.531,,Segment,3,2,Image 1,2,1,100000008,510000002031,
120.062,,Segment,3,2,Image 1,2,1,100000008,510000002036,
157.531,,Segment,3,3,Image 1,2,1,100000008,510000002040,
191.562,,Segment,3,3,Image 1,3,1,100000008,510000002045,
181.125,,Segment,3,3,Image 1,2,1,100000008,510000002056,
179.125,,Segment,3,2,Image 1,2,1,100000008,510000002076,
152.031,,Segment,3,2,Image 1,3,1,100000008,510000002093,
151.562,,Segment,3,1,Image 1,2,1,100000009,510000002102,
191.562,,Segment,3,1,Image 1,2,1,100000009,510000002111,
92.0625,,Segment,3,1,Image 1,1,1,100000009,510000002126,
178.062,,Segment,3,3,Image 1,1,1,100000009,510000002129,
183.062,,Segment,3,3,Image 1,2,1,100000009,510000002143,
146.062,,Segment,3,2,Image 1,2,1,100000009,510000002148,
180.016,,Segment,3,3,Image 1,2,1,100000009,510000002151,
192.062,,Segment,3,2,Image 1,2,1,100000009,510000002156,
189.016,,Segment,3,3,Image 1,3,1,100000009,510000002165,
185.562,,Segment,3,1,Image 1,2,1,100000009,510000002171,
179.062,,Segment,3,2,Image 1,2,1,100000009,510000002176,
186.062,,Segment,3,2,Image 1,3,1,100000009,510000002180,
115.008,,Segment,3,1,Image 1,1,1,100000010,510000002194,
125.016,,Segment,3,2,Image 1,1,1,100000010,510000002196,
183.062,,Segment,3,3,Image 1,1,1,100000010,510000002202,
119.031,,Segment,3,2,Image 1,2,1,100000010,510000002218,
168.062,,Segment,3,3,Image 1,2,1,100000010,510000002226,
103.016,,Segment,3,1,Image 1,2,1,100000010,510000002246,
154.562,,Segment,3,2,Image 1,3,1,100000010,510000002248,
181.562,,Segment,3,3,Image 1,3,1,100000010,510000002263,
92.0312,,Segment,3,2,Image 1,2,1,100000010,510000002278,
137.062,,Segment,3,3,Image 1,2,1,100000010,510000002281,
182.031,,Segment,3,4,Image 1,2,1,100000010,510000002290,
154.062,,Segment,3,3,Image 1,3,1,100000010,510000002302,
188.062,,Segment,3,4,Image 1,3,1,100000010,510000002331,
122.062,,Segment,3,1,Image 1,1,1,100000010,510000002342,
161.531,,Segment,3,2,Image 1,1,1,100000010,510000002358,
146.031,,Segment,3,3,Image 1,1,1,100000010,510000002363,
186.031,,Segment,3,3,Image 1,2,1,100000010,510000002365,
173.062,,Segment,3,1,Image 1,2,1,100000010,510000002368,
151.062,,Segment,3,3,Image 1,2,1,100000010,510000002382,
118.516,,Segment,3,1,Image 1,2,1,100000010,510000002396,
179.031,,Segment,3,2,Image 1,2,1,100000010,510000002399,
117.031,,Segment,3,2,Image 1,3,1,100000010,510000002407,
128.516,,Segment,3,3,Image 1,3,1,100000010,510000002412,
162.062,,Segment,3,4,Image 1,3,1,100000010,510000002417,
113.531,,Segment,3,4,Image 1,4,1,100000010,510000002428,
91.0312,,Segment,3,1,Image 1,2,1,100000010,510000002431,
139.516,,Segment,3,2,Image 1,2,1,100000010,510000002441,
141.508,,Segment,3,3,Image 1,2,1,100000010,510000002444,
141.062,,Segment,3,4,Image 1,2,1,100000010,510000002447,
137.008,,Segment,3,4,Image 1,3,1,100000010,510000002454,
143.016,,Segment,3,5,Image 1,3,1,100000010,510000002456,
108.062,,Segment,3,5,Image 1,4,1,100000010,510000002459,
156.562,,Segment,3,3,Image 1,3,1,100000010,510000002461,
161.562,,Segment,3,2,Image 1,3,1,100000010,510000002466,
173.062,,Segment,3,2,Image 1,2,1,100000010,510000002479,
196.062,,Segment,3,3,Image 1,4,1,100000010,510000002488,
98.0625,,Segment,3,2,Image 1,1,1,100000011,510000002505,
162.031,,Segment,3,3,Image 1,1,1,100000011,510000002515,
143.625,,Segment,3,2,Image 1,2,1,100000011,510000002528,
97.0625,,Segment,3,2,Image 1,3,1,100000011,510000002550,
169.562,,Segment,3,4,Image 1,2,1,100000011,510000002565,
151.062,,Segment,3,4,Image 1,3,1,100000011,510000002578,
106.625,,Segment,3,3,Image 1,3,1,100000011,510000002584,
157.125,,Segment,3,2,Image 1,3,1,100000011,510000002606,
159.562,,Segment,3,1,Image 1,1,1,100000011,510000002630,
164.062,,Segment,3,1,Image 1,2,1,100000011,510000002643,
91.5312,,Segment,3,3,Image 1,2,1,100000011,510000002661,
192.625,,Segment,3,3,Image 1,3,1,100000011,510000002664,
159.125,,Segment,3,3,Image 1,2,1,100000011,510000002675,
160.031,,Segment,3,2,Image 1,1,1,100000012,510000002702,
162.125,,Segment,3,3,Image 1,1,1,100000012,510000002709,
190.008,,Segment,3,4,Image 1,1,1,100000012,510000002731,
186.008,,Segment,3,4,Image 1,2,1,100000012,510000002740,
144.062,,Segment,3,2,Image 1,2,1,100000012,510000002746,
136.062,,Segment,3,3,Image 1,2,1,100000012,510000002752,
144.062,,Segment,3,4,Image 1,2,1,100000012,510000002760,
132.062,,Segment,3,5,Image 1,2,1,100000012,510000002776,
181.562,,Segment,3,5,Image 1,3,1,100000012,510000002784,
156.125,,Segment,3,4,Image 1,3,1,100000012,510000002791,
155.062,,Segment,3,1,Image 1,1,1,100000012,510000002813,
169.125,,Segment,3,2,Image 1,1,1,100000012,510000002820,
102.031,,Segment,3,2,Image 1,2,1,100000012,510000002832,
142.125,,Segment,3,3,Image 1,2,1,100000012,510000002836,
156.062,,Segment,3,2,Image 1,1,1,100000012,510000002867,
167.062,,Segment,3,3,Image 1,1,1,100000012,510000002869,
175.062,,Segment,3,3,Image 1,2,1,100000012,510000002897,
141.562,,Segment,3,2,Image 1,2,1,100000012,510000002921,
155.562,,Segment,3,3,Image 1,2,1,100000012,510000002930,
180.562,,Segment,3,3,Image 1,3,1,100000012,510000002947,
170.125,,Segment,3,2,Image 1,2,1,100000012,510000002966,
126.031,,Segment,3,3,Image 1,3,1,100000012,510000002982,
166.562,,Segment,3,4,Image 1,3,1,100000012,510000002984,
165.562,,Segment,3,4,Image 1,4,1,100000012,510000002999,
162.062,,Segment,3,3,Image 1,2,1,100000012,510000003014,
159.062,,Segment,3,3,Image 1,3,1,100000012,510000003020,
116.562,,Segment,3,3,Image 1,1,1,100000013,510000003039,
115.062,,Segment,3,3,Image 1,2,1,100000013,510000003056,
180.516,,Segment,3,4,Image 1,2,1,100000013,510000003061,
181.016,,Segment,3,4,Image 1,3,1,100000013,510000003074,
58.0312,,Segment,3,3,Image 1,2,1,100000013,510000003081,
169.562,,Segment,3,4,Image 1,2,1,100000013,510000003083,
118.062,,Segment,3,4,Image 1,3,1,100000013,510000003090,
168.531,,Segment,3,5,Image 1,3,1,100000013,510000003093,
153.016,,Segment,3,5,Image 1,4,1,100000013,510000003106,
179.562,,Segment,3,4,Image 1,3,1,100000013,510000003111,
181.531,,Segment,3,4,Image 1,4,1,100000013,510000003122,
166.031,,Segment,3,1,Image 1,1,1,100000013,510000003143,
148.562,,Segment,3,1,Image 1,1,1,100000013,510000003156,
164.062,,Segment,3,2,Image 1,1,1,100000013,510000003160,
151.504,,Segment,3,2,Image 1,2,1,100000013,510000003185,
133.031,,Segment,3,3,Image 1,2,1,100000013,510000003188,
160.062,,Segment,3,4,Image 1,2,1,100000013,510000003191,
162.562,,Segment,3,4,Image 1,3,1,100000013,510000003206,
95.0625,,Segment,3,1,Image 1,1,1,100000013,510000003211,
154.062,,Segment,3,4,Image 1,1,1,100000013,510000003215,
155.562,,Segment,3,4,Image 1,2,1,100000013,510000003235,
137.031,,Segment,3,3,Image 1,2,1,100000013,510000003244,
111.031,,Segment,3,2,Image 1,2,1,100000013,510000003251,
153.062,,Segment,3,3,Image 1,2,1,100000013,510000003253,
177.125,,Segment,3,3,Image 1,3,1,100000013,510000003269,
159.562,,Segment,3,3,Image 1,3,1,100000013,510000003292,
111.016,,Segment,3,2,Image 1,1,1,100000000,510000003309,
32.5156,,Segment,3,1,Image 1,1,1,100000000,510000003310,
74.0625,,Segment,3,2,Image 1,1,1,100000000,510000003311,
70.0625,,Segment,3,1,Image 1,1,1,100000001,510000003312,
112.502,,Segment,3,2,Image 1,1,1,100000001,510000003313,
77.0625,,Segment,3,1,Image 1,1,1,100000002,510000003314,
34.5078,,Segment,3,1,Image 1,1,1,100000002,510000003315,
183.008,,Segment,3,2,Image 1,1,1,100000002,510000003316,
77,,Segment,3,0,Image 1,1,1,100000003,510000003317,
89.5156,,Segment,3,1,Image 1,1,1,100000003,510000003318,
52.0312,,Segment,3,1,Image 1,2,1,100000003,510000003319,
29.5039,,Segment,3,2,Image 1,2,1,100000003,510000003320,
41.0156,,Segment,3,6,Image 1,4,1,100000003,510000003321,
107.125,,Segment,3,7,Image 1,4,1,100000003,510000003322,
112.125,,Segment,3,7,Image 1,5,1,100000003,510000003323,
153.562,,Segment,3,4,Image 1,5,1,100000003,510000003324,
35,,Segment,3,0,Image 1,1,1,100000004,510000003325,
63.5312,,Segment,3,1,Image 1,2,1,100000004,510000003326,
136,,Segment,3,0,Image 1,1,1,100000004,510000003327,
52.5625,,Segment,3,1,Image 1,1,1,100000005,510000003328,
106,,Segment,3,1,Image 1,1,1,100000006,510000003329,
99.5078,,Segment,3,2,Image 1,2,1,100000006,510000003330,
89,,Segment,3,1,Image 1,1,1,100000006,510000003331,
98.5625,,Segment,3,1,Image 1,1,1,100000007,510000003332,
66.5312,,Segment,3,1,Image 1,1,1,100000007,510000003333,
49,,Segment,3,0,Image 1,1,1,100000008,510000003334,
62.0156,,Segment,3,1,Image 1,1,1,100000008,510000003335,
111,,Segment,3,0,Image 1,1,1,100000009,510000003336,
105.516,,Segment,3,2,Image 1,1,1,100000009,510000003337,
98.0078,,Segment,3,0,Image 1,1,1,100000010,510000003338,
102.016,,Segment,3,0,Image 1,1,1,100000010,510000003339,
29,,Segment,3,0,Image 1,1,1,100000011,510000003340,
34.5078,,Segment,3,1,Image 1,1,1,100000011,510000003341,
31.5039,,Segment,3,1,Image 1,2,1,100000011,510000003342,
56.5312,,Segment,3,2,Image 1,2,1,100000011,510000003343,
89.0156,,Segment,3,3,Image 1,2,1,100000011,510000003344,
33.0078,,Segment,3,1,Image 1,2,1,100000011,510000003345,
60.0312,,Segment,3,2,Image 1,2,1,100000011,510000003346,
76,,Segment,3,0,Image 1,1,1,100000011,510000003347,
99.0625,,Segment,3,1,Image 1,1,1,100000012,510000003348,
70.5078,,Segment,3,1,Image 1,1,1,100000012,510000003349,
43,,Segment,3,1,Image 1,1,1,100000013,510000003350,
80.5625,,Segment,3,2,Image 1,1,1,100000013,510000003351,
50.5078,,Segment,3,2,Image 1,2,1,100000013,510000003352,
102.062,,Segment,3,3,Image 1,3,1,100000013,510000003353,
137.016,,Segment,3,2,Image 1,1,1,100000013,510000003354,
150.008,,Segment,3,3,Image 1,1,1,100000013,510000003355,
