
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
3506.41,µm^3,Segment,3,1,1,100000010,510000002202,
1654.3,µm^3,Segment,2,2,1,100000010,510000002218,
2533.13,µm^3,Segment,3,2,1,100000010,510000002226,
1402.33,µm^3,Segment,1,2,1,100000010,510000002246,
2348.08,µm^3,Segment,2,3,1,100000010,510000002248,
2104.31,µm^3,Segment,3,3,1,100000010,510000002263,
457.432,µm^3,Segment,2,2,1,100000010,510000002278,
963.816,µm^3,Segment,3,2,1,100000010,510000002281,
804.538,µm^3,Segment,4,2,1,100000010,510000002290,
3150.07,µm^3,Segment,3,3,1,100000010,510000002302,
1630.35,µm^3,Segment,4,3,1,100000010,510000002331,
2439.98,µm^3,Segment,1,1,1,100000010,510000002342,
912.845,µm^3,Segment,2,1,1,100000010,510000002358,
238.469,µm^3,Segment,3,1,1,100000010,510000002363,
430.844,µm^3,Segment,3,2,1,100000010,510000002365,
3083.88,µm^3,Segment,1,2,1,100000010,510000002368,
1701.12,µm^3,Segment,3,2,1,100000010,510000002382,
1306.69,µm^3,Segment,1,2,1,100000010,510000002396,
1111.28,µm^3,Segment,2,2,1,100000010,510000002399,
431.718,µm^3,Segment,2,3,1,100000010,510000002407,
292.922,µm^3,Segment,3,3,1,100000010,510000002412,
993.769,µm^3,Segment,4,3,1,100000010,510000002417,
683.078,µm^3,Segment,4,4,1,100000010,510000002428,
2028.25,µm^3,Segment,1,2,1,100000010,510000002431,
361.667,µm^3,Segment,2,2,1,100000010,510000002441,
200.564,µm^3,Segment,3,2,1,100000010,510000002444,
360.813,µm^3,Segment,4,2,1,100000010,510000002447,
712.612,µm^3,Segment,4,3,1,100000010,510000002454,
277.691,µm^3,Segment,5,3,1,100000010,510000002456,
267.535,µm^3,Segment,5,4,1,100000010,510000002459,
680.734,µm^3,Segment,3,3,1,100000010,510000002461,
2104.95,µm^3,Segment,2,3,1,100000010,510000002466,
1520.87,µm^3,Segment,2,2,1,100000010,510000002479,
1288.16,µm^3,Segment,3,4,1,100000010,510000002488,
1988.79,µm^3,Segment,2,1,1,100000011,510000002505,
1772.45,µm^3,Segment,3,1,1,100000011,510000002515,
3048.87,µm^3,Segment,2,2,1,100000011,510000002528,
1825.34,µm^3,Segment,2,3,1,100000011,510000002550,
1436.77,µm^3,Segment,4,2,1,100000011,510000002565,
857.271,µm^3,Segment,4,3,1,100000011,510000002578,
1395.4,µm^3,Segment,3,3,1,100000011,510000002584,
1965.08,µm^3,Segment,2,3,1,100000011,510000002606,
2407.66,µm^3,Segment,1,1,1,100000011,510000002630,
2283.5,µm^3,Segment,1,2,1,100000011,510000002643,
425.7,µm^3,Segment,3,2,1,100000011,510000002661,
1407.47,µm^3,Segment,3,3,1,100000011,510000002664,
3351.88,µm^3,Segment,3,2,1,100000011,510000002675,
2486.65,µm^3,Segment,2,1,1,100000012,510000002702,
5348.34,µm^3,Segment,3,1,1,100000012,510000002709,
1309.59,µm^3,Segment,4,1,1,100000012,510000002731,
1555.4,µm^3,Segment,4,2,1,100000012,510000002740,
1713.23,µm^3,Segment,2,2,1,100000012,510000002746,
2149.78,µm^3,Segment,3,2,1,100000012,510000002752,
4231.97,µm^3,Segment,4,2,1,100000012,510000002760,
1522.68,µm^3,Segment,5,2,1,100000012,510000002776,
1611.11,µm^3,Segment,5,3,1,100000012,510000002784,
5293.51,µm^3,Segment,4,3,1,100000012,510000002791,
3314.46,µm^3,Segment,1,1,1,100000012,510000002813,
2597.89,µm^3,Segment,2,1,1,100000012,510000002820,
1543.91,µm^3,Segment,2,2,1,100000012,510000002832,
7484.72,µm^3,Segment,3,2,1,100000012,510000002836,
657.19,µm^3,Segment,2,1,1,100000012,510000002867,
6818.15,µm^3,Segment,3,1,1,100000012,510000002869,
5939.94,µm^3,Segment,3,2,1,100000012,510000002897,
2883.34,µm^3,Segment,2,2,1,100000012,510000002921,
4504.76,µm^3,Segment,3,2,1,100000012,510000002930,
4644.9,µm^3,Segment,3,3,1,100000012,510000002947,
4731.86,µm^3,Segment,2,2,1,100000012,510000002966,
1204.54,µm^3,Segment,3,3,1,100000012,510000002982,
3760.64,µm^3,Segment,4,3,1,100000012,510000002984,
3239.41,µm^3,Segment,4,4,1,100000012,510000002999,
1771.16,µm^3,Segment,3,2,1,100000012,510000003014,
4803.03,µm^3,Segment,3,3,1,100000012,510000003020,
2299.31,µm^3,Segment,3,1,1,100000013,510000003039,
436.598,µm^3,Segment,3,2,1,100000013,510000003056,
813.781,µm^3,Segment,4,2,1,100000013,510000003061,
609.666,µm^3,Segment,4,3,1,100000013,510000003074,
215.51,µm^3,Segment,3,2,1,100000013,510000003081,
515.938,µm^3,Segment,4,2,1,100000013,510000003083,
219.442,µm^3,Segment,4,3,1,100000013,510000003090,
571.151,µm^3,Segment,5,3,1,100000013,510000003093,
415.092,µm^3,Segment,5,4,1,100000013,510000003106,
967.388,µm^3,Segment,4,3,1,100000013,510000003111,
1134.17,µm^3,Segment,4,4,1,100000013,510000003122,
2732.86,µm^3,Segment,1,1,1,100000013,510000003143,
3191.39,µm^3,Segment,1,1,1,100000013,510000003156,
3227.54,µm^3,Segment,2,1,1,100000013,510000003160,
611.976,µm^3,Segment,2,2,1,100000013,510000003185,
291.615,µm^3,Segment,3,2,1,100000013,510000003188,
751.275,µm^3,Segment,4,2,1,100000013,510000003191,
586.223,µm^3,Segment,4,3,1,100000013,510000003206,
2747.33,µm^3,Segment,1,1,1,100000013,510000003211,
2485.24,µm^3,Segment,4,1,1,100000013,510000003215,
1032.51,µm^3,Segment,4,2,1,100000013,510000003235,
836.056,µm^3,Segment,3,2,1,100000013,510000003244,
337.488,µm^3,Segment,2,2,1,100000013,510000003251,
831.421,µm^3,Segment,3,2,1,100000013,510000003253,
1515.96,µm^3,Segment,3,3,1,100000013,510000003269,
1512.93,µm^3,Segment,3,3,1,100000013,510000003292,
53.8661,µm^3,Segment,2,1,1,100000000,510000003309,
177.431,µm^3,Segment,1,1,1,100000000,510000003310,
46.0099,µm^3,Segment,2,1,1,100000000,510000003311,
494.214,µm^3,Segment,1,1,1,100000001,510000003312,
114.148,µm^3,Segment,2,1,1,100000001,510000003313,
739.25,µm^3,Segment,1,1,1,100000002,510000003314,
647.287,µm^3,Segment,1,1,1,100000002,510000003315,
84.1601,µm^3,Segment,2,1,1,100000002,510000003316,
1909.63,µm^3,Segment,0,1,1,100000003,510000003317,
538.617,µm^3,Segment,1,1,1,100000003,510000003318,
921.28,µm^3,Segment,1,2,1,100000003,510000003319,
347.01,µm^3,Segment,2,2,1,100000003,510000003320,
567.541,µm^3,Segment,6,4,1,100000003,510000003321,
440.966,µm^3,Segment,7,4,1,100000003,510000003322,
751.388,µm^3,Segment,7,5,1,100000003,510000003323,
19.7948,µm^3,Segment,4,5,1,100000003,510000003324,
932.186,µm^3,Segment,0,1,1,100000004,510000003325,
601.012,µm^3,Segment,1,2,1,100000004,510000003326,
1034.04,µm^3,Segment,0,1,1,100000004,510000003327,
2156.81,µm^3,Segment,1,1,1,100000005,510000003328,
859.834,µm^3,Segment,1,1,1,100000006,510000003329,
712.328,µm^3,Segment,2,2,1,100000006,510000003330,
1398,µm^3,Segment,1,1,1,100000006,510000003331,
784.183,µm^3,Segment,1,1,1,100000007,510000003332,
820.353,µm^3,Segment,1,1,1,100000007,510000003333,
1320.46,µm^3,Segment,0,1,1,100000008,510000003334,
253.301,µm^3,Segment,1,1,1,100000008,510000003335,
3715.22,µm^3,Segment,0,1,1,100000009,510000003336,
154.631,µm^3,Segment,2,1,1,100000009,510000003337,
2449.67,µm^3,Segment,0,1,1,100000010,510000003338,
2786.3,µm^3,Segment,0,1,1,100000010,510000003339,
895.511,µm^3,Segment,0,1,1,100000011,510000003340,
281.643,µm^3,Segment,1,1,1,100000011,510000003341,
340.838,µm^3,Segment,1,2,1,100000011,510000003342,
385.183,µm^3,Segment,2,2,1,100000011,510000003343,
178.914,µm^3,Segment,3,2,1,100000011,510000003344,
564.423,µm^3,Segment,1,2,1,100000011,510000003345,
327.972,µm^3,Segment,2,2,1,100000011,510000003346,
1600.44,µm^3,Segment,0,1,1,100000011,510000003347,
1219.69,µm^3,Segment,1,1,1,100000012,510000003348,
949.816,µm^3,Segment,1,1,1,100000012,510000003349,
2263.66,µm^3,Segment,1,1,1,100000013,510000003350,
393.254,µm^3,Segment,2,1,1,100000013,510000003351,
208.993,µm^3,Segment,2,2,1,100000013,510000003352,
219.459,µm^3,Segment,3,3,1,100000013,510000003353,
234.367,µm^3,Segment,2,1,1,100000013,510000003354,
213.576,µm^3,Segment,3,1,1,100000013,510000003355,
