
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
218,,Segment,2,1,Image 1,1,1,100000005,510000001434,
203,,Segment,2,1,Image 1,1,1,100000005,510000001466,
199,,Segment,2,2,Image 1,1,1,100000005,510000001468,
222,,Segment,2,3,Image 1,1,1,100000005,510000001470,
202,,Segment,2,2,Image 1,2,1,100000005,510000001515,
219,,Segment,2,3,Image 1,2,1,100000005,510000001517,
220,,Segment,2,3,Image 1,3,1,100000005,510000001545,
222,,Segment,2,3,Image 1,2,1,100000005,510000001563,
214,,Segment,2,2,Image 1,2,1,100000005,510000001589,
219,,Segment,2,3,Image 1,2,1,100000005,510000001599,
214,,Segment,2,3,Image 1,3,1,100000005,510000001611,
217,,Segment,2,2,Image 1,1,1,100000006,510000001633,
221,,Segment,2,2,Image 1,2,1,100000006,510000001648,
222,,Segment,2,2,Image 1,2,1,100000006,510000001680,
197,,Segment,2,2,Image 1,1,1,100000006,510000001689,
201,,Segment,2,3,Image 1,1,1,100000006,510000001692,
182,,Segment,2,2,Image 1,2,1,100000006,510000001734,
214,,Segment,2,3,Image 1,2,1,100000006,510000001744,
188,,Segment,2,3,Image 1,3,1,100000006,510000001753,
220,,Segment,2,1,Image 1,1,1,100000006,510000001759,
203,,Segment,2,3,Image 1,2,1,100000006,510000001769,
214,,Segment,2,3,Image 1,2,1,100000006,510000001778,
214,,Segment,2,3,Image 1,3,1,100000006,510000001796,
179,,Segment,2,2,Image 1,1,1,100000007,510000001816,
204,,Segment,2,3,Image 1,1,1,100000007,510000001818,
190,,Segment,2,1,Image 1,1,1,100000007,510000001834,
174,,Segment,2,2,Image 1,2,1,100000007,510000001847,
199,,Segment,2,3,Image 1,2,1,100000007,510000001850,
200,,Segment,2,2,Image 1,1,1,100000007,510000001866,
184,,Segment,2,1,Image 1,1,1,100000007,510000001885,
195,,Segment,2,2,Image 1,1,1,100000007,510000001892,
199,,Segment,2,2,Image 1,2,1,100000007,510000001903,
195,,Segment,2,2,Image 1,2,1,100000007,510000001915,
188,,Segment,2,1,Image 1,1,1,100000007,510000001923,
204,,Segment,2,1,Image 1,1,1,100000007,510000001931,
184,,Segment,2,3,Image 1,3,1,100000007,510000001949,
199,,Segment,2,3,Image 1,2,1,100000007,510000001953,
217,,Segment,2,0,Image 1,1,1,100000008,510000001968,
160,,Segment,2,2,Image 1,1,1,100000008,510000001975,
169,,Segment,2,3,Image 1,1,1,100000008,510000001977,
194,,Segment,2,4,Image 1,1,1,100000008,510000001980,
211,,Segment,2,1,Image 1,2,1,100000008,510000001997,
202,,Segment,2,4,Image 1,2,1,100000008,510000002005,
203,,Segment,2,2,Image 1,2,1,100000008,510000002022,
178,,Segment,2,1,Image 1,2,1,100000008,510000002027,
199,,Segment,2,2,Image 1,2,1,100000008,510000002031,
194,,Segment,2,2,Image 1,2,1,100000008,510000002036,
209,,Segment,2,3,Image 1,2,1,100000008,510000002040,
211,,Segment,2,3,Image 1,3,1,100000008,510000002045,
197,,Segment,2,3,Image 1,2,1,100000008,510000002056,
213,,Segment,2,2,Image 1,2,1,100000008,510000002076,
193,,Segment,2,2,Image 1,3,1,100000008,510000002093,
215,,Segment,2,1,Image 1,2,1,100000009,510000002102,
203,,Segment,2,1,Image 1,2,1,100000009,510000002111,
158,,Segment,2,1,Image 1,1,1,100000009,510000002126,
199,,Segment,2,3,Image 1,1,1,100000009,510000002129,
207,,Segment,2,3,Image 1,2,1,100000009,510000002143,
194,,Segment,2,2,Image 1,2,1,100000009,510000002148,
196,,Segment,2,3,Image 1,2,1,100000009,510000002151,
220,,Segment,2,2,Image 1,2,1,100000009,510000002156,
206,,Segment,2,3,Image 1,3,1,100000009,510000002165,
213,,Segment,2,1,Image 1,2,1,100000009,510000002171,
213,,Segment,2,2,Image 1,2,1,100000009,510000002176,
213,,Segment,2,2,Image 1,3,1,100000009,510000002180,
133,,Segment,2,1,Image 1,1,1,100000010,510000002194,
153,,Segment,2,2,Image 1,1,1,100000010,510000002196,
213,,Segment,2,3,Image 1,1,1,100000010,510000002202,
157,,Segment,2,2,Image 1,2,1,100000010,510000002218,
205,,Segment,2,3,Image 1,2,1,100000010,510000002226,
131,,Segment,2,1,Image 1,2,1,100000010,510000002246,
193,,Segment,2,2,Image 1,3,1,100000010,510000002248,
199,,Segment,2,3,Image 1,3,1,100000010,510000002263,
131,,Segment,2,2,Image 1,2,1,100000010,510000002278,
181,,Segment,2,3,Image 1,2,1,100000010,510000002281,
201,,Segment,2,4,Image 1,2,1,100000010,510000002290,
211,,Segment,2,3,Image 1,3,1,100000010,510000002302,
216,,Segment,2,4,Image 1,3,1,100000010,510000002331,
185,,Segment,2,1,Image 1,1,1,100000010,510000002342,
197,,Segment,2,2,Image 1,1,1,100000010,510000002358,
197,,Segment,2,3,Image 1,1,1,100000010,510000002363,
203,,Segment,2,3,Image 1,2,1,100000010,510000002365,
190,,Segment,2,1,Image 1,2,1,100000010,510000002368,
186,,Segment,2,3,Image 1,2,1,100000010,510000002382,
144,,Segment,2,1,Image 1,2,1,100000010,510000002396,
194,,Segment,2,2,Image 1,2,1,100000010,510000002399,
144,,Segment,2,2,Image 1,3,1,100000010,510000002407,
155,,Segment,2,3,Image 1,3,1,100000010,510000002412,
205,,Segment,2,4,Image 1,3,1,100000010,510000002417,
177,,Segment,2,4,Image 1,4,1,100000010,510000002428,
132,,Segment,2,1,Image 1,2,1,100000010,510000002431,
161,,Segment,2,2,Image 1,2,1,100000010,510000002441,
156,,Segment,2,3,Image 1,2,1,100000010,510000002444,
166,,Segment,2,4,Image 1,2,1,100000010,510000002447,
157,,Segment,2,4,Image 1,3,1,100000010,510000002454,
190,,Segment,2,5,Image 1,3,1,100000010,510000002456,
177,,Segment,2,5,Image 1,4,1,100000010,510000002459,
203,,Segment,2,3,Image 1,3,1,100000010,510000002461,
191,,Segment,2,2,Image 1,3,1,100000010,510000002466,
206,,Segment,2,2,Image 1,2,1,100000010,510000002479,
212,,Segment,2,3,Image 1,4,1,100000010,510000002488,
196,,Segment,2,2,Image 1,1,1,100000011,510000002505,
196,,Segment,2,3,Image 1,1,1,100000011,510000002515,
204,,Segment,2,2,Image 1,2,1,100000011,510000002528,
190,,Segment,2,2,Image 1,3,1,100000011,510000002550,
205,,Segment,2,4,Image 1,2,1,100000011,510000002565,
198,,Segment,2,4,Image 1,3,1,100000011,510000002578,
180,,Segment,2,3,Image 1,3,1,100000011,510000002584,
213,,Segment,2,2,Image 1,3,1,100000011,510000002606,
191,,Segment,2,1,Image 1,1,1,100000011,510000002630,
195,,Segment,2,1,Image 1,2,1,100000011,510000002643,
189,,Segment,2,3,Image 1,2,1,100000011,510000002661,
210,,Segment,2,3,Image 1,3,1,100000011,510000002664,
211,,Segment,2,3,Image 1,2,1,100000011,510000002675,
209,,Segment,2,2,Image 1,1,1,100000012,510000002702,
209,,Segment,2,3,Image 1,1,1,100000012,510000002709,
197,,Segment,2,4,Image 1,1,1,100000012,510000002731,
196,,Segment,2,4,Image 1,2,1,100000012,510000002740,
220,,Segment,2,2,Image 1,2,1,100000012,510000002746,
187,,Segment,2,3,Image 1,2,1,100000012,510000002752,
197,,Segment,2,4,Image 1,2,1,100000012,510000002760,
214,,Segment,2,5,Image 1,2,1,100000012,510000002776,
203,,Segment,2,5,Image 1,3,1,100000012,510000002784,
218,,Segment,2,4,Image 1,3,1,100000012,510000002791,
202,,Segment,2,1,Image 1,1,1,100000012,510000002813,
201,,Segment,2,2,Image 1,1,1,100000012,510000002820,
204,,Segment,2,2,Image 1,2,1,100000012,510000002832,
211,,Segment,2,3,Image 1,2,1,100000012,510000002836,
212,,Segment,2,2,Image 1,1,1,100000012,510000002867,
214,,Segment,2,3,Image 1,1,1,100000012,510000002869,
216,,Segment,2,3,Image 1,2,1,100000012,510000002897,
219,,Segment,2,2,Image 1,2,1,100000012,510000002921,
215,,Segment,2,3,Image 1,2,1,100000012,510000002930,
208,,Segment,2,3,Image 1,3,1,100000012,510000002947,
212,,Segment,2,2,Image 1,2,1,100000012,510000002966,
192,,Segment,2,3,Image 1,3,1,100000012,510000002982,
217,,Segment,2,4,Image 1,3,1,100000012,510000002984,
220,,Segment,2,4,Image 1,4,1,100000012,510000002999,
209,,Segment,2,3,Image 1,2,1,100000012,510000003014,
207,,Segment,2,3,Image 1,3,1,100000012,510000003020,
194,,Segment,2,3,Image 1,1,1,100000013,510000003039,
183,,Segment,2,3,Image 1,2,1,100000013,510000003056,
193,,Segment,2,4,Image 1,2,1,100000013,510000003061,
205,,Segment,2,4,Image 1,3,1,100000013,510000003074,
166,,Segment,2,3,Image 1,2,1,100000013,510000003081,
190,,Segment,2,4,Image 1,2,1,100000013,510000003083,
173,,Segment,2,4,Image 1,3,1,100000013,510000003090,
189,,Segment,2,5,Image 1,3,1,100000013,510000003093,
213,,Segment,2,5,Image 1,4,1,100000013,510000003106,
205,,Segment,2,4,Image 1,3,1,100000013,510000003111,
201,,Segment,2,4,Image 1,4,1,100000013,510000003122,
197,,Segment,2,1,Image 1,1,1,100000013,510000003143,
179,,Segment,2,1,Image 1,1,1,100000013,510000003156,
225,,Segment,2,2,Image 1,1,1,100000013,510000003160,
179,,Segment,2,2,Image 1,2,1,100000013,510000003185,
188,,Segment,2,3,Image 1,2,1,100000013,510000003188,
199,,Segment,2,4,Image 1,2,1,100000013,510000003191,
202,,Segment,2,4,Image 1,3,1,100000013,510000003206,
173,,Segment,2,1,Image 1,1,1,100000013,510000003211,
211,,Segment,2,4,Image 1,1,1,100000013,510000003215,
209,,Segment,2,4,Image 1,2,1,100000013,510000003235,
176,,Segment,2,3,Image 1,2,1,100000013,510000003244,
150,,Segment,2,2,Image 1,2,1,100000013,510000003251,
182,,Segment,2,3,Image 1,2,1,100000013,510000003253,
212,,Segment,2,3,Image 1,3,1,100000013,510000003269,
206,,Segment,2,3,Image 1,3,1,100000013,510000003292,
153,,Segment,2,2,Image 1,1,1,100000000,510000003309,
72,,Segment,2,1,Image 1,1,1,100000000,510000003310,
129,,Segment,2,2,Image 1,1,1,100000000,510000003311,
153,,Segment,2,1,Image 1,1,1,100000001,510000003312,
155,,Segment,2,2,Image 1,1,1,100000001,510000003313,
182,,Segment,2,1,Image 1,1,1,100000002,510000003314,
200,,Segment,2,1,Image 1,1,1,100000002,510000003315,
214,,Segment,2,2,Image 1,1,1,100000002,510000003316,
178,,Segment,2,0,Image 1,1,1,100000003,510000003317,
197,,Segment,2,1,Image 1,1,1,100000003,510000003318,
178,,Segment,2,1,Image 1,2,1,100000003,510000003319,
131,,Segment,2,2,Image 1,2,1,100000003,510000003320,
194,,Segment,2,6,Image 1,4,1,100000003,510000003321,
201,,Segment,2,7,Image 1,4,1,100000003,510000003322,
208,,Segment,2,7,Image 1,5,1,100000003,510000003323,
191,,Segment,2,4,Image 1,5,1,100000003,510000003324,
194,,Segment,2,0,Image 1,1,1,100000004,510000003325,
194,,Segment,2,1,Image 1,2,1,100000004,510000003326,
178,,Segment,2,0,Image 1,1,1,100000004,510000003327,
210,,Segment,2,1,Image 1,1,1,100000005,510000003328,
173,,Segment,2,1,Image 1,1,1,100000006,510000003329,
198,,Segment,2,2,Image 1,2,1,100000006,510000003330,
173,,Segment,2,1,Image 1,1,1,100000006,510000003331,
164,,Segment,2,1,Image 1,1,1,100000007,510000003332,
189,,Segment,2,1,Image 1,1,1,100000007,510000003333,
145,,Segment,2,0,Image 1,1,1,100000008,510000003334,
133,,Segment,2,1,Image 1,1,1,100000008,510000003335,
158,,Segment,2,0,Image 1,1,1,100000009,510000003336,
164,,Segment,2,2,Image 1,1,1,100000009,510000003337,
131,,Segment,2,0,Image 1,1,1,100000010,510000003338,
131,,Segment,2,0,Image 1,1,1,100000010,510000003339,
87,,Segment,2,0,Image 1,1,1,100000011,510000003340,
94,,Segment,2,1,Image 1,1,1,100000011,510000003341,
74,,Segment,2,1,Image 1,2,1,100000011,510000003342,
126,,Segment,2,2,Image 1,2,1,100000011,510000003343,
152,,Segment,2,3,Image 1,2,1,100000011,510000003344,
74,,Segment,2,1,Image 1,2,1,100000011,510000003345,
107,,Segment,2,2,Image 1,2,1,100000011,510000003346,
115,,Segment,2,0,Image 1,1,1,100000011,510000003347,
179,,Segment,2,1,Image 1,1,1,100000012,510000003348,
195,,Segment,2,1,Image 1,1,1,100000012,510000003349,
173,,Segment,2,1,Image 1,1,1,100000013,510000003350,
169,,Segment,2,2,Image 1,1,1,100000013,510000003351,
161,,Segment,2,2,Image 1,2,1,100000013,510000003352,
170,,Segment,2,3,Image 1,3,1,100000013,510000003353,
169,,Segment,2,2,Image 1,1,1,100000013,510000003354,
183,,Segment,2,3,Image 1,1,1,100000013,510000003355,
