
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
175.75,,Segment,3,2,Image 1,1,1,100000002,510000000493,
174.1,,Segment,3,3,Image 1,1,1,100000002,510000000496,
144.778,,Segment,3,1,Image 1,1,1,100000002,510000000506,
175.385,,Segment,3,2,Image 1,1,1,100000002,510000000514,
142.6,,Segment,3,1,Image 1,1,1,100000002,510000000526,
189.6,,Segment,3,2,Image 1,1,1,100000002,510000000535,
16.6667,,Segment,3,1,Image 1,1,1,100000002,510000000544,
90.7778,,Segment,3,2,Image 1,1,1,100000002,510000000546,
146.8,,Segment,3,3,Image 1,1,1,100000002,510000000554,
185.421,,Segment,3,3,Image 1,2,1,100000002,510000000563,
136.76,,Segment,3,1,Image 1,1,1,100000002,510000000581,
169.579,,Segment,3,2,Image 1,2,1,100000002,510000000605,
118.25,,Segment,3,1,Image 1,1,1,100000002,510000000623,
184.421,,Segment,3,2,Image 1,1,1,100000002,510000000626,
167.75,,Segment,3,3,Image 1,2,1,100000002,510000000644,
175.333,,Segment,3,3,Image 1,2,1,100000002,510000000647,
176.786,,Segment,3,4,Image 1,2,1,100000002,510000000649,
170.136,,Segment,3,5,Image 1,2,1,100000002,510000000662,
175,,Segment,3,2,Image 1,2,1,100000002,510000000683,
108.8,,Segment,3,5,Image 1,3,1,100000002,510000000720,
164.286,,Segment,3,2,Image 1,2,1,100000002,510000000724,
194.778,,Segment,3,2,Image 1,2,1,100000002,510000000730,
190.625,,Segment,3,2,Image 1,2,1,100000002,510000000738,
98.6,,Segment,3,1,Image 1,1,1,100000002,510000000745,
196.167,,Segment,3,2,Image 1,1,1,100000002,510000000749,
188.4,,Segment,3,2,Image 1,2,1,100000002,510000000754,
156.833,,Segment,3,1,Image 1,1,1,100000003,510000000764,
184.25,,Segment,3,2,Image 1,1,1,100000003,510000000769,
196.667,,Segment,3,2,Image 1,1,1,100000003,510000000781,
195.556,,Segment,3,2,Image 1,2,1,100000003,510000000789,
145.571,,Segment,3,2,Image 1,2,1,100000003,510000000797,
165,,Segment,3,1,Image 1,1,1,100000003,510000000804,
161.1,,Segment,3,1,Image 1,1,1,100000003,510000000823,
145.438,,Segment,3,2,Image 1,2,1,100000003,510000000833,
171.13,,Segment,3,1,Image 1,1,1,100000004,510000000849,
166.091,,Segment,3,1,Image 1,1,1,100000004,510000000871,
169.364,,Segment,3,3,Image 1,1,1,100000004,510000000884,
185.25,,Segment,3,3,Image 1,2,1,100000004,510000000894,
127,,Segment,3,3,Image 1,2,1,100000004,510000000902,
142.25,,Segment,3,4,Image 1,2,1,100000004,510000000904,
198.556,,Segment,3,5,Image 1,2,1,100000004,510000000915,
151.421,,Segment,3,1,Image 1,1,1,100000004,510000000923,
188.4,,Segment,3,4,Image 1,3,1,100000004,510000000942,
170.667,,Segment,3,4,Image 1,3,1,100000004,510000000956,
168.5,,Segment,3,3,Image 1,3,1,100000004,510000000973,
191.571,,Segment,3,5,Image 1,3,1,100000004,510000000978,
181.375,,Segment,3,4,Image 1,4,1,100000004,510000000984,
100,,Segment,3,1,Image 1,1,1,100000005,510000000993,
159.6,,Segment,3,2,Image 1,1,1,100000005,510000000995,
188.353,,Segment,3,3,Image 1,1,1,100000005,510000000999,
193.5,,Segment,3,2,Image 1,2,1,100000005,510000001015,
166.75,,Segment,3,3,Image 1,3,1,100000005,510000001032,
165.524,,Segment,3,3,Image 1,3,1,100000005,510000001055,
94.2857,,Segment,3,4,Image 1,2,1,100000005,510000001076,
92.6,,Segment,3,5,Image 1,2,1,100000005,510000001082,
114.571,,Segment,3,6,Image 1,3,1,100000005,510000001086,
140.625,,Segment,3,7,Image 1,2,1,100000005,510000001093,
160.8,,Segment,3,7,Image 1,3,1,100000005,510000001101,
109.875,,Segment,3,4,Image 1,3,1,100000005,510000001110,
79.7143,,Segment,3,5,Image 1,3,1,100000005,510000001117,
169,,Segment,3,5,Image 1,4,1,100000005,510000001124,
147,,Segment,3,5,Image 1,3,1,100000005,510000001129,
85.5,,Segment,3,2,Image 1,3,1,100000005,510000001133,
169.238,,Segment,3,3,Image 1,4,1,100000005,510000001136,
165,,Segment,3,3,Image 1,3,1,100000005,510000001156,
188.471,,Segment,3,4,Image 1,3,1,100000005,510000001159,
188.059,,Segment,3,4,Image 1,4,1,100000005,510000001175,
166.929,,Segment,3,3,Image 1,2,1,100000005,510000001191,
178.833,,Segment,3,4,Image 1,2,1,100000005,510000001204,
198.75,,Segment,3,4,Image 1,3,1,100000005,510000001221,
162.261,,Segment,3,3,Image 1,4,1,100000005,510000001236,
137.5,,Segment,3,1,Image 1,1,1,100000006,510000001259,
143.167,,Segment,3,2,Image 1,1,1,100000006,510000001262,
154.667,,Segment,3,3,Image 1,1,1,100000006,510000001267,
159.571,,Segment,3,2,Image 1,2,1,100000006,510000001272,
172.429,,Segment,3,3,Image 1,3,1,100000006,510000001278,
189.333,,Segment,3,2,Image 1,1,1,100000006,510000001285,
144,,Segment,3,1,Image 1,1,1,100000006,510000001329,
178.591,,Segment,3,2,Image 1,1,1,100000006,510000001331,
174.37,,Segment,3,2,Image 1,2,1,100000006,510000001353,
179.6,,Segment,3,2,Image 1,2,1,100000006,510000001379,
140,,Segment,3,4,Image 1,2,1,100000006,510000001399,
162.667,,Segment,3,3,Image 1,1,1,100000006,510000001408,
145.667,,Segment,3,2,Image 1,2,1,100000006,510000001416,
165.538,,Segment,3,3,Image 1,2,1,100000006,510000001418,
178,,Segment,3,3,Image 1,3,1,100000006,510000001430,
152.222,,Segment,3,3,Image 1,2,1,100000006,510000001448,
173.81,,Segment,3,3,Image 1,2,1,100000006,510000001465,
154.714,,Segment,3,4,Image 1,3,1,100000006,510000001486,
144.545,,Segment,3,2,Image 1,1,1,100000007,510000001536,
200,,Segment,3,3,Image 1,1,1,100000007,510000001546,
206.333,,Segment,3,4,Image 1,1,1,100000007,510000001549,
185.522,,Segment,3,5,Image 1,1,1,100000007,510000001551,
175.333,,Segment,3,6,Image 1,1,1,100000007,510000001573,
192,,Segment,3,6,Image 1,2,1,100000007,510000001575,
185.026,,Segment,3,3,Image 1,2,1,100000007,510000001583,
150,,Segment,3,2,Image 1,2,1,100000007,510000001620,
160.667,,Segment,3,3,Image 1,2,1,100000007,510000001624,
172,,Segment,3,4,Image 1,2,1,100000007,510000001626,
164.667,,Segment,3,4,Image 1,3,1,100000007,510000001628,
204,,Segment,3,3,Image 1,3,1,100000007,510000001630,
72.6667,,Segment,3,1,Image 1,1,1,100000007,510000001632,
164.6,,Segment,3,2,Image 1,1,1,100000007,510000001634,
180.353,,Segment,3,2,Image 1,1,1,100000007,510000001639,
144.8,,Segment,3,2,Image 1,2,1,100000007,510000001655,
187.455,,Segment,3,3,Image 1,2,1,100000007,510000001659,
195.4,,Segment,3,3,Image 1,3,1,100000007,510000001680,
167.75,,Segment,3,2,Image 1,2,1,100000007,510000001689,
194.643,,Segment,3,5,Image 1,2,1,100000007,510000001704,
195.733,,Segment,3,4,Image 1,2,1,100000007,510000001717,
172.778,,Segment,3,2,Image 1,2,1,100000007,510000001731,
137.167,,Segment,3,1,Image 1,1,1,100000008,510000001749,
36,,Segment,3,1,Image 1,1,1,100000008,510000001766,
58.5,,Segment,3,2,Image 1,1,1,100000008,510000001768,
151.529,,Segment,3,4,Image 1,1,1,100000008,510000001772,
137.692,,Segment,3,4,Image 1,2,1,100000008,510000001788,
158.531,,Segment,3,2,Image 1,2,1,100000008,510000001800,
191.55,,Segment,3,3,Image 1,2,1,100000008,510000001831,
189.889,,Segment,3,3,Image 1,3,1,100000008,510000001850,
97.8889,,Segment,3,3,Image 1,2,1,100000008,510000001867,
157.833,,Segment,3,4,Image 1,2,1,100000008,510000001875,
167.436,,Segment,3,1,Image 1,1,1,100000008,510000001928,
69.25,,Segment,3,1,Image 1,1,1,100000008,510000001966,
130.571,,Segment,3,2,Image 1,1,1,100000008,510000001969,
153,,Segment,3,3,Image 1,1,1,100000008,510000001975,
187.312,,Segment,3,4,Image 1,1,1,100000008,510000001981,
169.315,,Segment,3,1,Image 1,1,1,100000008,510000001996,
203.318,,Segment,3,3,Image 1,2,1,100000008,510000002049,
185.836,,Segment,3,4,Image 1,2,1,100000008,510000002070,
175.038,,Segment,3,2,Image 1,2,1,100000008,510000002130,
147.192,,Segment,3,1,Image 1,1,1,100000008,510000002155,
126.375,,Segment,3,4,Image 1,3,1,100000008,510000002180,
134.2,,Segment,3,5,Image 1,3,1,100000008,510000002187,
162.1,,Segment,3,5,Image 1,4,1,100000008,510000002191,
139,,Segment,3,2,Image 1,1,1,100000009,510000002212,
172.381,,Segment,3,3,Image 1,1,1,100000009,510000002215,
140,,Segment,3,4,Image 1,1,1,100000009,510000002235,
184.583,,Segment,3,4,Image 1,2,1,100000009,510000002237,
168.478,,Segment,3,2,Image 1,2,1,100000009,510000002248,
148.962,,Segment,3,2,Image 1,1,1,100000009,510000002271,
143.9,,Segment,3,2,Image 1,2,1,100000009,510000002296,
102.333,,Segment,3,2,Image 1,2,1,100000009,510000002305,
147.2,,Segment,3,3,Image 1,2,1,100000009,510000002310,
167.429,,Segment,3,4,Image 1,2,1,100000009,510000002314,
181.143,,Segment,3,4,Image 1,3,1,100000009,510000002320,
170.053,,Segment,3,3,Image 1,3,1,100000009,510000002333,
156.88,,Segment,3,2,Image 1,1,1,100000009,510000002352,
112.154,,Segment,3,2,Image 1,2,1,100000009,510000002376,
109,,Segment,3,3,Image 1,3,1,100000009,510000002388,
121,,Segment,3,3,Image 1,2,1,100000009,510000002396,
187.333,,Segment,3,4,Image 1,2,1,100000009,510000002398,
144,,Segment,3,4,Image 1,3,1,100000009,510000002403,
189.526,,Segment,3,3,Image 1,2,1,100000009,510000002417,
142.357,,Segment,3,1,Image 1,1,1,100000010,510000002436,
182.64,,Segment,3,2,Image 1,1,1,100000010,510000002463,
172.071,,Segment,3,2,Image 1,2,1,100000010,510000002487,
123.7,,Segment,3,2,Image 1,1,1,100000010,510000002501,
194.241,,Segment,3,3,Image 1,1,1,100000010,510000002510,
155.636,,Segment,3,3,Image 1,2,1,100000010,510000002538,
157.889,,Segment,3,4,Image 1,2,1,100000010,510000002548,
124.85,,Segment,3,4,Image 1,3,1,100000010,510000002565,
90,,Segment,3,1,Image 1,1,1,100000010,510000002584,
153.9,,Segment,3,2,Image 1,1,1,100000010,510000002588,
137.167,,Segment,3,2,Image 1,2,1,100000010,510000002597,
127.167,,Segment,3,3,Image 1,2,1,100000010,510000002602,
177,,Segment,3,4,Image 1,3,1,100000010,510000002608,
147.308,,Segment,3,1,Image 1,1,1,100000010,510000002612,
191.417,,Segment,3,2,Image 1,1,1,100000010,510000002624,
138.053,,Segment,3,2,Image 1,2,1,100000010,510000002635,
130.556,,Segment,3,3,Image 1,3,1,100000010,510000002672,
157.321,,Segment,3,4,Image 1,3,1,100000010,510000002680,
117.95,,Segment,3,4,Image 1,4,1,100000010,510000002707,
140.348,,Segment,3,2,Image 1,2,1,100000010,510000002726,
110.625,,Segment,3,1,Image 1,1,1,100000010,510000002748,
173.35,,Segment,3,3,Image 1,1,1,100000011,510000002766,
148,,Segment,3,3,Image 1,2,1,100000011,510000002785,
193.667,,Segment,3,4,Image 1,2,1,100000011,510000002792,
192,,Segment,3,4,Image 1,3,1,100000011,510000002809,
165.9,,Segment,3,2,Image 1,2,1,100000011,510000002827,
192.75,,Segment,3,3,Image 1,1,1,100000011,510000002847,
185.333,,Segment,3,3,Image 1,1,1,100000011,510000002860,
113.667,,Segment,3,2,Image 1,2,1,100000011,510000002874,
175.105,,Segment,3,1,Image 1,1,1,100000011,510000002880,
172.75,,Segment,3,3,Image 1,3,1,100000011,510000002898,
168.312,,Segment,3,3,Image 1,2,1,100000011,510000002902,
176.5,,Segment,3,3,Image 1,2,1,100000011,510000002917,
191.222,,Segment,3,3,Image 1,3,1,100000011,510000002938,
175.417,,Segment,3,3,Image 1,2,1,100000011,510000002946,
123.333,,Segment,3,1,Image 1,1,1,100000012,510000002958,
161.167,,Segment,3,2,Image 1,1,1,100000012,510000002963,
191.778,,Segment,3,3,Image 1,1,1,100000012,510000002974,
173.214,,Segment,3,3,Image 1,2,1,100000012,510000003000,
163.889,,Segment,3,2,Image 1,1,1,100000012,510000003014,
160.846,,Segment,3,2,Image 1,2,1,100000012,510000003040,
69,,Segment,3,1,Image 1,1,1,100000012,510000003065,
190,,Segment,3,2,Image 1,1,1,100000012,510000003067,
174.565,,Segment,3,2,Image 1,2,1,100000012,510000003086,
154.846,,Segment,3,2,Image 1,2,1,100000012,510000003109,
105,,Segment,3,2,Image 1,1,1,100000012,510000003121,
136.714,,Segment,3,3,Image 1,1,1,100000012,510000003124,
154.176,,Segment,3,4,Image 1,1,1,100000012,510000003130,
147.364,,Segment,3,4,Image 1,2,1,100000012,510000003147,
194.421,,Segment,3,5,Image 1,2,1,100000012,510000003157,
191.438,,Segment,3,5,Image 1,3,1,100000012,510000003175,
154.556,,Segment,3,5,Image 1,2,1,100000012,510000003190,
186.294,,Segment,3,2,Image 1,2,1,100000012,510000003198,
188.583,,Segment,3,2,Image 1,2,1,100000012,510000003232,
182.4,,Segment,3,3,Image 1,2,1,100000012,510000003243,
185.957,,Segment,3,4,Image 1,1,1,100000013,510000003271,
152.333,,Segment,3,3,Image 1,2,1,100000013,510000003294,
188.5,,Segment,3,4,Image 1,2,1,100000013,510000003296,
197.667,,Segment,3,4,Image 1,2,1,100000013,510000003319,
190.333,,Segment,3,3,Image 1,2,1,100000013,510000003334,
180.941,,Segment,3,4,Image 1,2,1,100000013,510000003336,
183.765,,Segment,3,4,Image 1,3,1,100000013,510000003352,
95.75,,Segment,3,2,Image 1,1,1,100000013,510000003369,
151.25,,Segment,3,3,Image 1,1,1,100000013,510000003372,
173.6,,Segment,3,2,Image 1,2,1,100000013,510000003375,
171.786,,Segment,3,2,Image 1,2,1,100000013,510000003389,
125,,Segment,3,1,Image 1,1,1,100000013,510000003402,
168.32,,Segment,3,2,Image 1,1,1,100000013,510000003405,
189,,Segment,3,2,Image 1,2,1,100000013,510000003429,
185.2,,Segment,3,3,Image 1,3,1,100000013,510000003442,
177.609,,Segment,3,4,Image 1,3,1,100000013,510000003451,
197,,Segment,3,3,Image 1,2,1,100000013,510000003473,
130.125,,Segment,3,1,Image 1,1,1,100000014,510000003491,
179,,Segment,3,4,Image 1,1,1,100000014,510000003501,
169,,Segment,3,3,Image 1,2,1,100000014,510000003507,
84,,Segment,3,1,Image 1,1,1,100000014,510000003515,
148.4,,Segment,3,3,Image 1,2,1,100000014,510000003518,
76.3333,,Segment,3,1,Image 1,1,1,100000014,510000003527,
174.75,,Segment,3,2,Image 1,2,1,100000014,510000003529,
132.333,,Segment,3,2,Image 1,1,1,100000014,510000003552,
156.294,,Segment,3,3,Image 1,1,1,100000014,510000003554,
185.538,,Segment,3,3,Image 1,2,1,100000014,510000003570,
185,,Segment,3,4,Image 1,2,1,100000014,510000003582,
168.588,,Segment,3,2,Image 1,2,1,100000014,510000003592,
183.577,,Segment,3,4,Image 1,1,1,100000014,510000003609,
167.5,,Segment,3,4,Image 1,2,1,100000014,510000003635,
135,,Segment,3,2,Image 1,2,1,100000014,510000003640,
169.9,,Segment,3,3,Image 1,2,1,100000014,510000003647,
178.45,,Segment,3,3,Image 1,3,1,100000014,510000003656,
86,,Segment,3,0,Image 1,1,1,100000000,510000003676,
81,,Segment,3,1,Image 1,1,1,100000000,510000003677,
64,,Segment,3,1,Image 1,2,1,100000000,510000003678,
49.5,,Segment,3,2,Image 1,2,1,100000000,510000003679,
11.5,,Segment,3,1,Image 1,1,1,100000001,510000003680,
51.5,,Segment,3,1,Image 1,1,1,100000001,510000003681,
107,,Segment,3,2,Image 1,1,1,100000001,510000003682,
152.5,,Segment,3,4,Image 1,2,1,100000001,510000003683,
200.5,,Segment,3,4,Image 1,1,1,100000002,510000003684,
108.5,,Segment,3,1,Image 1,1,1,100000003,510000003685,
44.5,,Segment,3,1,Image 1,1,1,100000004,510000003686,
78.5,,Segment,3,2,Image 1,1,1,100000004,510000003687,
61.5,,Segment,3,2,Image 1,2,1,100000004,510000003688,
105,,Segment,3,3,Image 1,3,1,100000004,510000003689,
63,,Segment,3,0,Image 1,1,1,100000005,510000003690,
48.5,,Segment,3,1,Image 1,2,1,100000005,510000003691,
41.5,,Segment,3,2,Image 1,2,1,100000005,510000003692,
72.5,,Segment,3,3,Image 1,2,1,100000005,510000003693,
125.5,,Segment,3,6,Image 1,2,1,100000005,510000003694,
140.5,,Segment,3,3,Image 1,2,1,100000006,510000003695,
84.5,,Segment,3,1,Image 1,1,1,100000006,510000003696,
78.5,,Segment,3,1,Image 1,1,1,100000006,510000003697,
124,,Segment,3,2,Image 1,1,1,100000006,510000003698,
90.5,,Segment,3,1,Image 1,1,1,100000007,510000003699,
111.5,,Segment,3,1,Image 1,1,1,100000007,510000003700,
72,,Segment,3,3,Image 1,1,1,100000008,510000003701,
54,,Segment,3,1,Image 1,1,1,100000009,510000003702,
52.5,,Segment,3,1,Image 1,1,1,100000009,510000003703,
43.5,,Segment,3,1,Image 1,1,1,100000009,510000003704,
51,,Segment,3,1,Image 1,1,1,100000010,510000003705,
161.5,,Segment,3,4,Image 1,2,1,100000010,510000003706,
71,,Segment,3,1,Image 1,1,1,100000011,510000003707,
136,,Segment,3,2,Image 1,1,1,100000011,510000003708,
141.5,,Segment,3,3,Image 1,2,1,100000011,510000003709,
74.5,,Segment,3,1,Image 1,1,1,100000011,510000003710,
153.5,,Segment,3,2,Image 1,1,1,100000011,510000003711,
95,,Segment,3,1,Image 1,1,1,100000011,510000003712,
148.5,,Segment,3,2,Image 1,1,1,100000011,510000003713,
162.5,,Segment,3,2,Image 1,2,1,100000011,510000003714,
26,,Segment,3,1,Image 1,1,1,100000012,510000003715,
41.5,,Segment,3,1,Image 1,1,1,100000012,510000003716,
121,,Segment,3,5,Image 1,1,1,100000012,510000003717,
131,,Segment,3,1,Image 1,1,1,100000013,510000003718,
161.5,,Segment,3,2,Image 1,1,1,100000013,510000003719,
197,,Segment,3,3,Image 1,1,1,100000013,510000003720,
133,,Segment,3,2,Image 1,2,1,100000013,510000003721,
82,,Segment,3,1,Image 1,1,1,100000013,510000003722,
76.5,,Segment,3,1,Image 1,1,1,100000014,510000003723,
116,,Segment,3,2,Image 1,1,1,100000014,510000003724,
150.5,,Segment,3,3,Image 1,1,1,100000014,510000003725,
120,,Segment,3,2,Image 1,1,1,100000014,510000003726,
154.5,,Segment,3,3,Image 1,1,1,100000014,510000003727,
