
Pt Time Type=Segment Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,3,1,Segment Terminal,100000008,800000198,
0,s,Point,4,1,Segment Terminal,100000008,800000200,
0,s,Point,1,1,Segment Terminal,100000008,800000201,
0,s,Point,4,1,Segment Terminal,100000008,800000202,
0,s,Point,1,1,Segment Terminal,100000008,800000203,
0,s,Point,3,1,Segment Terminal,100000008,800000205,
0,s,Point,4,1,Segment Terminal,100000008,800000207,
0,s,Point,2,1,Segment Terminal,100000008,800000209,
0,s,Point,1,1,Segment Terminal,100000008,800000210,
0,s,Point,5,1,Segment Terminal,100000008,800000212,
0,s,Point,5,1,Segment Terminal,100000008,800000214,
0,s,Point,4,1,Segment Terminal,100000009,800000216,
0,s,Point,4,1,Segment Terminal,100000009,800000218,
0,s,Point,2,1,Segment Terminal,100000009,800000220,
0,s,Point,2,1,Segment Terminal,100000009,800000221,
0,s,Point,2,1,Segment Terminal,100000009,800000223,
0,s,Point,4,1,Segment Terminal,100000009,800000224,
0,s,Point,4,1,Segment Terminal,100000009,800000226,
0,s,Point,3,1,Segment Terminal,100000009,800000228,
0,s,Point,2,1,Segment Terminal,100000009,800000229,
0,s,Point,3,1,Segment Terminal,100000009,800000231,
0,s,Point,4,1,Segment Terminal,100000009,800000233,
0,s,Point,4,1,Segment Terminal,100000009,800000236,
0,s,Point,3,1,Segment Terminal,100000009,800000238,
0,s,Point,2,1,Segment Terminal,100000010,800000240,
0,s,Point,2,1,Segment Terminal,100000010,800000242,
0,s,Point,3,1,Segment Terminal,100000010,800000243,
0,s,Point,4,1,Segment Terminal,100000010,800000245,
0,s,Point,4,1,Segment Terminal,100000010,800000247,
0,s,Point,2,1,Segment Terminal,100000010,800000248,
0,s,Point,4,1,Segment Terminal,100000010,800000250,
0,s,Point,4,1,Segment Terminal,100000010,800000252,
0,s,Point,2,1,Segment Terminal,100000010,800000253,
0,s,Point,2,1,Segment Terminal,100000010,800000255,
0,s,Point,4,1,Segment Terminal,100000010,800000257,
0,s,Point,4,1,Segment Terminal,100000010,800000259,
0,s,Point,2,1,Segment Terminal,100000010,800000261,
0,s,Point,1,1,Segment Terminal,100000010,800000262,
0,s,Point,3,1,Segment Terminal,100000011,800000264,
0,s,Point,4,1,Segment Terminal,100000011,800000266,
0,s,Point,4,1,Segment Terminal,100000011,800000268,
0,s,Point,2,1,Segment Terminal,100000011,800000269,
0,s,Point,3,1,Segment Terminal,100000011,800000271,
0,s,Point,3,1,Segment Terminal,100000011,800000272,
0,s,Point,3,1,Segment Terminal,100000011,800000274,
0,s,Point,1,1,Segment Terminal,100000011,800000275,
0,s,Point,3,1,Segment Terminal,100000011,800000277,
0,s,Point,3,1,Segment Terminal,100000011,800000279,
0,s,Point,3,1,Segment Terminal,100000011,800000281,
0,s,Point,3,1,Segment Terminal,100000011,800000283,
0,s,Point,3,1,Segment Terminal,100000011,800000285,
0,s,Point,3,1,Segment Terminal,100000012,800000287,
