
Segment Intensity Min Ch=1 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
81,,Segment,1,1,Image 1,1,1,100000013,510000003402,
0,,Segment,1,2,Image 1,1,1,100000013,510000003405,
35,,Segment,1,2,Image 1,2,1,100000013,510000003429,
22,,Segment,1,3,Image 1,3,1,100000013,510000003442,
3,,Segment,1,4,Image 1,3,1,100000013,510000003451,
33,,Segment,1,3,Image 1,2,1,100000013,510000003473,
82,,Segment,1,1,Image 1,1,1,100000014,510000003491,
34,,Segment,1,4,Image 1,1,1,100000014,510000003501,
73,,Segment,1,3,Image 1,2,1,100000014,510000003507,
125,,Segment,1,1,Image 1,1,1,100000014,510000003515,
84,,Segment,1,3,Image 1,2,1,100000014,510000003518,
150,,Segment,1,1,Image 1,1,1,100000014,510000003527,
37,,Segment,1,2,Image 1,2,1,100000014,510000003529,
93,,Segment,1,2,Image 1,1,1,100000014,510000003552,
22,,Segment,1,3,Image 1,1,1,100000014,510000003554,
24,,Segment,1,3,Image 1,2,1,100000014,510000003570,
41,,Segment,1,4,Image 1,2,1,100000014,510000003582,
21,,Segment,1,2,Image 1,2,1,100000014,510000003592,
0,,Segment,1,4,Image 1,1,1,100000014,510000003609,
0,,Segment,1,4,Image 1,2,1,100000014,510000003635,
82,,Segment,1,2,Image 1,2,1,100000014,510000003640,
7,,Segment,1,3,Image 1,2,1,100000014,510000003647,
25,,Segment,1,3,Image 1,3,1,100000014,510000003656,
0,,Segment,1,0,Image 1,1,1,100000000,510000003676,
0,,Segment,1,1,Image 1,1,1,100000000,510000003677,
0,,Segment,1,1,Image 1,2,1,100000000,510000003678,
211,,Segment,1,2,Image 1,2,1,100000000,510000003679,
0,,Segment,1,1,Image 1,1,1,100000001,510000003680,
0,,Segment,1,1,Image 1,1,1,100000001,510000003681,
31,,Segment,1,2,Image 1,1,1,100000001,510000003682,
31,,Segment,1,4,Image 1,2,1,100000001,510000003683,
45,,Segment,1,4,Image 1,1,1,100000002,510000003684,
0,,Segment,1,1,Image 1,1,1,100000003,510000003685,
0,,Segment,1,1,Image 1,1,1,100000004,510000003686,
42,,Segment,1,2,Image 1,1,1,100000004,510000003687,
99,,Segment,1,2,Image 1,2,1,100000004,510000003688,
3,,Segment,1,3,Image 1,3,1,100000004,510000003689,
0,,Segment,1,0,Image 1,1,1,100000005,510000003690,
5,,Segment,1,1,Image 1,2,1,100000005,510000003691,
165,,Segment,1,2,Image 1,2,1,100000005,510000003692,
0,,Segment,1,3,Image 1,2,1,100000005,510000003693,
90,,Segment,1,6,Image 1,2,1,100000005,510000003694,
10,,Segment,1,3,Image 1,2,1,100000006,510000003695,
0,,Segment,1,1,Image 1,1,1,100000006,510000003696,
0,,Segment,1,1,Image 1,1,1,100000006,510000003697,
20,,Segment,1,2,Image 1,1,1,100000006,510000003698,
0,,Segment,1,1,Image 1,1,1,100000007,510000003699,
0,,Segment,1,1,Image 1,1,1,100000007,510000003700,
0,,Segment,1,3,Image 1,1,1,100000008,510000003701,
0,,Segment,1,1,Image 1,1,1,100000009,510000003702,
53,,Segment,1,1,Image 1,1,1,100000009,510000003703,
0,,Segment,1,1,Image 1,1,1,100000009,510000003704,
0,,Segment,1,1,Image 1,1,1,100000010,510000003705,
11,,Segment,1,4,Image 1,2,1,100000010,510000003706,
0,,Segment,1,1,Image 1,1,1,100000011,510000003707,
29,,Segment,1,2,Image 1,1,1,100000011,510000003708,
19,,Segment,1,3,Image 1,2,1,100000011,510000003709,
0,,Segment,1,1,Image 1,1,1,100000011,510000003710,
7,,Segment,1,2,Image 1,1,1,100000011,510000003711,
0,,Segment,1,1,Image 1,1,1,100000011,510000003712,
0,,Segment,1,2,Image 1,1,1,100000011,510000003713,
0,,Segment,1,2,Image 1,2,1,100000011,510000003714,
0,,Segment,1,1,Image 1,1,1,100000012,510000003715,
16,,Segment,1,1,Image 1,1,1,100000012,510000003716,
13,,Segment,1,5,Image 1,1,1,100000012,510000003717,
94,,Segment,1,1,Image 1,1,1,100000013,510000003718,
31,,Segment,1,2,Image 1,1,1,100000013,510000003719,
21,,Segment,1,3,Image 1,1,1,100000013,510000003720,
45,,Segment,1,2,Image 1,2,1,100000013,510000003721,
149,,Segment,1,1,Image 1,1,1,100000013,510000003722,
128,,Segment,1,1,Image 1,1,1,100000014,510000003723,
86,,Segment,1,2,Image 1,1,1,100000014,510000003724,
64,,Segment,1,3,Image 1,1,1,100000014,510000003725,
105,,Segment,1,2,Image 1,1,1,100000014,510000003726,
55,,Segment,1,3,Image 1,1,1,100000014,510000003727,
