
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Segment,1,1,Image 1,1,1,100000009,510000003702,
8.5,,Segment,1,1,Image 1,1,1,100000009,510000003703,
7.5,,Segment,1,1,Image 1,1,1,100000009,510000003704,
9.5,,Segment,1,1,Image 1,1,1,100000010,510000003705,
43,,Segment,1,4,Image 1,2,1,100000010,510000003706,
27,,Segment,1,1,Image 1,1,1,100000011,510000003707,
35.5,,Segment,1,2,Image 1,1,1,100000011,510000003708,
82.5,,Segment,1,3,Image 1,2,1,100000011,510000003709,
42.5,,Segment,1,1,Image 1,1,1,100000011,510000003710,
47,,Segment,1,2,Image 1,1,1,100000011,510000003711,
82,,Segment,1,1,Image 1,1,1,100000011,510000003712,
33.5,,Segment,1,2,Image 1,1,1,100000011,510000003713,
2,,Segment,1,2,Image 1,2,1,100000011,510000003714,
2,,Segment,1,1,Image 1,1,1,100000012,510000003715,
5,,Segment,1,1,Image 1,1,1,100000012,510000003716,
17,,Segment,1,5,Image 1,1,1,100000012,510000003717,
0,,Segment,1,1,Image 1,1,1,100000013,510000003718,
32.5,,Segment,1,2,Image 1,1,1,100000013,510000003719,
14.5,,Segment,1,3,Image 1,1,1,100000013,510000003720,
13,,Segment,1,2,Image 1,2,1,100000013,510000003721,
0,,Segment,1,1,Image 1,1,1,100000013,510000003722,
9.5,,Segment,1,1,Image 1,1,1,100000014,510000003723,
29,,Segment,1,2,Image 1,1,1,100000014,510000003724,
18,,Segment,1,3,Image 1,1,1,100000014,510000003725,
31,,Segment,1,2,Image 1,1,1,100000014,510000003726,
16,,Segment,1,3,Image 1,1,1,100000014,510000003727,
