
Segment Center Intensity Min Ch=1 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
68,,Segment,1,1,Image 1,1,1,100000003,510000000823,
52,,Segment,1,2,Image 1,2,1,100000003,510000000833,
13,,Segment,1,1,Image 1,1,1,100000004,510000000849,
29,,Segment,1,1,Image 1,1,1,100000004,510000000871,
53,,Segment,1,3,Image 1,1,1,100000004,510000000884,
44,,Segment,1,3,Image 1,2,1,100000004,510000000894,
90,,Segment,1,3,Image 1,2,1,100000004,510000000902,
53,,Segment,1,4,Image 1,2,1,100000004,510000000904,
67,,Segment,1,5,Image 1,2,1,100000004,510000000915,
83,,Segment,1,1,Image 1,1,1,100000004,510000000923,
41,,Segment,1,4,Image 1,3,1,100000004,510000000942,
0,,Segment,1,4,Image 1,3,1,100000004,510000000956,
81,,Segment,1,3,Image 1,3,1,100000004,510000000973,
75,,Segment,1,5,Image 1,3,1,100000004,510000000978,
34,,Segment,1,4,Image 1,4,1,100000004,510000000984,
155,,Segment,1,1,Image 1,1,1,100000005,510000000993,
139,,Segment,1,2,Image 1,1,1,100000005,510000000995,
64,,Segment,1,3,Image 1,1,1,100000005,510000000999,
59,,Segment,1,2,Image 1,2,1,100000005,510000001015,
39,,Segment,1,3,Image 1,3,1,100000005,510000001032,
68,,Segment,1,3,Image 1,3,1,100000005,510000001055,
111,,Segment,1,4,Image 1,2,1,100000005,510000001076,
134,,Segment,1,5,Image 1,2,1,100000005,510000001082,
134,,Segment,1,6,Image 1,3,1,100000005,510000001086,
46,,Segment,1,7,Image 1,2,1,100000005,510000001093,
85,,Segment,1,7,Image 1,3,1,100000005,510000001101,
189,,Segment,1,4,Image 1,3,1,100000005,510000001110,
232,,Segment,1,5,Image 1,3,1,100000005,510000001117,
15,,Segment,1,5,Image 1,4,1,100000005,510000001124,
41,,Segment,1,5,Image 1,3,1,100000005,510000001129,
42,,Segment,1,2,Image 1,3,1,100000005,510000001133,
42,,Segment,1,3,Image 1,4,1,100000005,510000001136,
42,,Segment,1,3,Image 1,3,1,100000005,510000001156,
57,,Segment,1,4,Image 1,3,1,100000005,510000001159,
54,,Segment,1,4,Image 1,4,1,100000005,510000001175,
76,,Segment,1,3,Image 1,2,1,100000005,510000001191,
27,,Segment,1,4,Image 1,2,1,100000005,510000001204,
64,,Segment,1,4,Image 1,3,1,100000005,510000001221,
24,,Segment,1,3,Image 1,4,1,100000005,510000001236,
93,,Segment,1,1,Image 1,1,1,100000006,510000001259,
41,,Segment,1,2,Image 1,1,1,100000006,510000001262,
77,,Segment,1,3,Image 1,1,1,100000006,510000001267,
112,,Segment,1,2,Image 1,2,1,100000006,510000001272,
18,,Segment,1,3,Image 1,3,1,100000006,510000001278,
54,,Segment,1,2,Image 1,1,1,100000006,510000001285,
73,,Segment,1,1,Image 1,1,1,100000006,510000001329,
73,,Segment,1,2,Image 1,1,1,100000006,510000001331,
29,,Segment,1,2,Image 1,2,1,100000006,510000001353,
59,,Segment,1,2,Image 1,2,1,100000006,510000001379,
87,,Segment,1,4,Image 1,2,1,100000006,510000001399,
42,,Segment,1,3,Image 1,1,1,100000006,510000001408,
92,,Segment,1,2,Image 1,2,1,100000006,510000001416,
53,,Segment,1,3,Image 1,2,1,100000006,510000001418,
7,,Segment,1,3,Image 1,3,1,100000006,510000001430,
34,,Segment,1,3,Image 1,2,1,100000006,510000001448,
58,,Segment,1,3,Image 1,2,1,100000006,510000001465,
0,,Segment,1,4,Image 1,3,1,100000006,510000001486,
40,,Segment,1,2,Image 1,1,1,100000007,510000001536,
27,,Segment,1,3,Image 1,1,1,100000007,510000001546,
27,,Segment,1,4,Image 1,1,1,100000007,510000001549,
19,,Segment,1,5,Image 1,1,1,100000007,510000001551,
84,,Segment,1,6,Image 1,1,1,100000007,510000001573,
51,,Segment,1,6,Image 1,2,1,100000007,510000001575,
40,,Segment,1,3,Image 1,2,1,100000007,510000001583,
18,,Segment,1,2,Image 1,2,1,100000007,510000001620,
18,,Segment,1,3,Image 1,2,1,100000007,510000001624,
84,,Segment,1,4,Image 1,2,1,100000007,510000001626,
51,,Segment,1,4,Image 1,3,1,100000007,510000001628,
18,,Segment,1,3,Image 1,3,1,100000007,510000001630,
228,,Segment,1,1,Image 1,1,1,100000007,510000001632,
59,,Segment,1,2,Image 1,1,1,100000007,510000001634,
61,,Segment,1,2,Image 1,1,1,100000007,510000001639,
37,,Segment,1,2,Image 1,2,1,100000007,510000001655,
37,,Segment,1,3,Image 1,2,1,100000007,510000001659,
37,,Segment,1,3,Image 1,3,1,100000007,510000001680,
51,,Segment,1,2,Image 1,2,1,100000007,510000001689,
43,,Segment,1,5,Image 1,2,1,100000007,510000001704,
27,,Segment,1,4,Image 1,2,1,100000007,510000001717,
28,,Segment,1,2,Image 1,2,1,100000007,510000001731,
21,,Segment,1,1,Image 1,1,1,100000008,510000001749,
255,,Segment,1,1,Image 1,1,1,100000008,510000001766,
255,,Segment,1,2,Image 1,1,1,100000008,510000001768,
0,,Segment,1,4,Image 1,1,1,100000008,510000001772,
86,,Segment,1,4,Image 1,2,1,100000008,510000001788,
34,,Segment,1,2,Image 1,2,1,100000008,510000001800,
34,,Segment,1,3,Image 1,2,1,100000008,510000001831,
34,,Segment,1,3,Image 1,3,1,100000008,510000001850,
11,,Segment,1,3,Image 1,2,1,100000008,510000001867,
12,,Segment,1,4,Image 1,2,1,100000008,510000001875,
47,,Segment,1,1,Image 1,1,1,100000008,510000001928,
233,,Segment,1,1,Image 1,1,1,100000008,510000001966,
126,,Segment,1,2,Image 1,1,1,100000008,510000001969,
113,,Segment,1,3,Image 1,1,1,100000008,510000001975,
76,,Segment,1,4,Image 1,1,1,100000008,510000001981,
54,,Segment,1,1,Image 1,1,1,100000008,510000001996,
55,,Segment,1,3,Image 1,2,1,100000008,510000002049,
60,,Segment,1,4,Image 1,2,1,100000008,510000002070,
44,,Segment,1,2,Image 1,2,1,100000008,510000002130,
0,,Segment,1,1,Image 1,1,1,100000008,510000002155,
127,,Segment,1,4,Image 1,3,1,100000008,510000002180,
63,,Segment,1,5,Image 1,3,1,100000008,510000002187,
62,,Segment,1,5,Image 1,4,1,100000008,510000002191,
120,,Segment,1,2,Image 1,1,1,100000009,510000002212,
71,,Segment,1,3,Image 1,1,1,100000009,510000002215,
101,,Segment,1,4,Image 1,1,1,100000009,510000002235,
21,,Segment,1,4,Image 1,2,1,100000009,510000002237,
45,,Segment,1,2,Image 1,2,1,100000009,510000002248,
38,,Segment,1,2,Image 1,1,1,100000009,510000002271,
66,,Segment,1,2,Image 1,2,1,100000009,510000002296,
193,,Segment,1,2,Image 1,2,1,100000009,510000002305,
41,,Segment,1,3,Image 1,2,1,100000009,510000002310,
11,,Segment,1,4,Image 1,2,1,100000009,510000002314,
44,,Segment,1,4,Image 1,3,1,100000009,510000002320,
88,,Segment,1,3,Image 1,3,1,100000009,510000002333,
35,,Segment,1,2,Image 1,1,1,100000009,510000002352,
1,,Segment,1,2,Image 1,2,1,100000009,510000002376,
16,,Segment,1,3,Image 1,3,1,100000009,510000002388,
73,,Segment,1,3,Image 1,2,1,100000009,510000002396,
9,,Segment,1,4,Image 1,2,1,100000009,510000002398,
66,,Segment,1,4,Image 1,3,1,100000009,510000002403,
60,,Segment,1,3,Image 1,2,1,100000009,510000002417,
88,,Segment,1,1,Image 1,1,1,100000010,510000002436,
56,,Segment,1,2,Image 1,1,1,100000010,510000002463,
50,,Segment,1,2,Image 1,2,1,100000010,510000002487,
119,,Segment,1,2,Image 1,1,1,100000010,510000002501,
66,,Segment,1,3,Image 1,1,1,100000010,510000002510,
56,,Segment,1,3,Image 1,2,1,100000010,510000002538,
41,,Segment,1,4,Image 1,2,1,100000010,510000002548,
99,,Segment,1,4,Image 1,3,1,100000010,510000002565,
95,,Segment,1,1,Image 1,1,1,100000010,510000002584,
18,,Segment,1,2,Image 1,1,1,100000010,510000002588,
105,,Segment,1,2,Image 1,2,1,100000010,510000002597,
176,,Segment,1,3,Image 1,2,1,100000010,510000002602,
49,,Segment,1,4,Image 1,3,1,100000010,510000002608,
75,,Segment,1,1,Image 1,1,1,100000010,510000002612,
30,,Segment,1,2,Image 1,1,1,100000010,510000002624,
58,,Segment,1,2,Image 1,2,1,100000010,510000002635,
148,,Segment,1,3,Image 1,3,1,100000010,510000002672,
69,,Segment,1,4,Image 1,3,1,100000010,510000002680,
8,,Segment,1,4,Image 1,4,1,100000010,510000002707,
83,,Segment,1,2,Image 1,2,1,100000010,510000002726,
116,,Segment,1,1,Image 1,1,1,100000010,510000002748,
59,,Segment,1,3,Image 1,1,1,100000011,510000002766,
62,,Segment,1,3,Image 1,2,1,100000011,510000002785,
46,,Segment,1,4,Image 1,2,1,100000011,510000002792,
44,,Segment,1,4,Image 1,3,1,100000011,510000002809,
38,,Segment,1,2,Image 1,2,1,100000011,510000002827,
67,,Segment,1,3,Image 1,1,1,100000011,510000002847,
51,,Segment,1,3,Image 1,1,1,100000011,510000002860,
107,,Segment,1,2,Image 1,2,1,100000011,510000002874,
59,,Segment,1,1,Image 1,1,1,100000011,510000002880,
75,,Segment,1,3,Image 1,3,1,100000011,510000002898,
58,,Segment,1,3,Image 1,2,1,100000011,510000002902,
0,,Segment,1,3,Image 1,2,1,100000011,510000002917,
71,,Segment,1,3,Image 1,3,1,100000011,510000002938,
69,,Segment,1,3,Image 1,2,1,100000011,510000002946,
108,,Segment,1,1,Image 1,1,1,100000012,510000002958,
20,,Segment,1,2,Image 1,1,1,100000012,510000002963,
20,,Segment,1,3,Image 1,1,1,100000012,510000002974,
20,,Segment,1,3,Image 1,2,1,100000012,510000003000,
38,,Segment,1,2,Image 1,1,1,100000012,510000003014,
25,,Segment,1,2,Image 1,2,1,100000012,510000003040,
190,,Segment,1,1,Image 1,1,1,100000012,510000003065,
53,,Segment,1,2,Image 1,1,1,100000012,510000003067,
47,,Segment,1,2,Image 1,2,1,100000012,510000003086,
56,,Segment,1,2,Image 1,2,1,100000012,510000003109,
160,,Segment,1,2,Image 1,1,1,100000012,510000003121,
57,,Segment,1,3,Image 1,1,1,100000012,510000003124,
22,,Segment,1,4,Image 1,1,1,100000012,510000003130,
28,,Segment,1,4,Image 1,2,1,100000012,510000003147,
56,,Segment,1,5,Image 1,2,1,100000012,510000003157,
59,,Segment,1,5,Image 1,3,1,100000012,510000003175,
42,,Segment,1,5,Image 1,2,1,100000012,510000003190,
57,,Segment,1,2,Image 1,2,1,100000012,510000003198,
68,,Segment,1,2,Image 1,2,1,100000012,510000003232,
51,,Segment,1,3,Image 1,2,1,100000012,510000003243,
53,,Segment,1,4,Image 1,1,1,100000013,510000003271,
77,,Segment,1,3,Image 1,2,1,100000013,510000003294,
35,,Segment,1,4,Image 1,2,1,100000013,510000003296,
58,,Segment,1,4,Image 1,2,1,100000013,510000003319,
75,,Segment,1,3,Image 1,2,1,100000013,510000003334,
51,,Segment,1,4,Image 1,2,1,100000013,510000003336,
50,,Segment,1,4,Image 1,3,1,100000013,510000003352,
179,,Segment,1,2,Image 1,1,1,100000013,510000003369,
80,,Segment,1,3,Image 1,1,1,100000013,510000003372,
35,,Segment,1,2,Image 1,2,1,100000013,510000003375,
29,,Segment,1,2,Image 1,2,1,100000013,510000003389,
101,,Segment,1,1,Image 1,1,1,100000013,510000003402,
72,,Segment,1,2,Image 1,1,1,100000013,510000003405,
63,,Segment,1,2,Image 1,2,1,100000013,510000003429,
50,,Segment,1,3,Image 1,3,1,100000013,510000003442,
43,,Segment,1,4,Image 1,3,1,100000013,510000003451,
48,,Segment,1,3,Image 1,2,1,100000013,510000003473,
94,,Segment,1,1,Image 1,1,1,100000014,510000003491,
74,,Segment,1,4,Image 1,1,1,100000014,510000003501,
83,,Segment,1,3,Image 1,2,1,100000014,510000003507,
192,,Segment,1,1,Image 1,1,1,100000014,510000003515,
115,,Segment,1,3,Image 1,2,1,100000014,510000003518,
162,,Segment,1,1,Image 1,1,1,100000014,510000003527,
61,,Segment,1,2,Image 1,2,1,100000014,510000003529,
121,,Segment,1,2,Image 1,1,1,100000014,510000003552,
77,,Segment,1,3,Image 1,1,1,100000014,510000003554,
62,,Segment,1,3,Image 1,2,1,100000014,510000003570,
60,,Segment,1,4,Image 1,2,1,100000014,510000003582,
69,,Segment,1,2,Image 1,2,1,100000014,510000003592,
30,,Segment,1,4,Image 1,1,1,100000014,510000003609,
98,,Segment,1,4,Image 1,2,1,100000014,510000003635,
115,,Segment,1,2,Image 1,2,1,100000014,510000003640,
77,,Segment,1,3,Image 1,2,1,100000014,510000003647,
43,,Segment,1,3,Image 1,3,1,100000014,510000003656,
207,,Segment,1,0,Image 1,1,1,100000000,510000003676,
207,,Segment,1,1,Image 1,1,1,100000000,510000003677,
207,,Segment,1,1,Image 1,2,1,100000000,510000003678,
237,,Segment,1,2,Image 1,2,1,100000000,510000003679,
254,,Segment,1,1,Image 1,1,1,100000001,510000003680,
213,,Segment,1,1,Image 1,1,1,100000001,510000003681,
124,,Segment,1,2,Image 1,1,1,100000001,510000003682,
89,,Segment,1,4,Image 1,2,1,100000001,510000003683,
68,,Segment,1,4,Image 1,1,1,100000002,510000003684,
103,,Segment,1,1,Image 1,1,1,100000003,510000003685,
217,,Segment,1,1,Image 1,1,1,100000004,510000003686,
217,,Segment,1,2,Image 1,1,1,100000004,510000003687,
217,,Segment,1,2,Image 1,2,1,100000004,510000003688,
128,,Segment,1,3,Image 1,3,1,100000004,510000003689,
255,,Segment,1,0,Image 1,1,1,100000005,510000003690,
255,,Segment,1,1,Image 1,2,1,100000005,510000003691,
255,,Segment,1,2,Image 1,2,1,100000005,510000003692,
227,,Segment,1,3,Image 1,2,1,100000005,510000003693,
134,,Segment,1,6,Image 1,2,1,100000005,510000003694,
140,,Segment,1,3,Image 1,2,1,100000006,510000003695,
204,,Segment,1,1,Image 1,1,1,100000006,510000003696,
204,,Segment,1,1,Image 1,1,1,100000006,510000003697,
81,,Segment,1,2,Image 1,1,1,100000006,510000003698,
180,,Segment,1,1,Image 1,1,1,100000007,510000003699,
127,,Segment,1,1,Image 1,1,1,100000007,510000003700,
255,,Segment,1,3,Image 1,1,1,100000008,510000003701,
239,,Segment,1,1,Image 1,1,1,100000009,510000003702,
238,,Segment,1,1,Image 1,1,1,100000009,510000003703,
240,,Segment,1,1,Image 1,1,1,100000009,510000003704,
232,,Segment,1,1,Image 1,1,1,100000010,510000003705,
98,,Segment,1,4,Image 1,2,1,100000010,510000003706,
194,,Segment,1,1,Image 1,1,1,100000011,510000003707,
123,,Segment,1,2,Image 1,1,1,100000011,510000003708,
90,,Segment,1,3,Image 1,2,1,100000011,510000003709,
163,,Segment,1,1,Image 1,1,1,100000011,510000003710,
69,,Segment,1,2,Image 1,1,1,100000011,510000003711,
84,,Segment,1,1,Image 1,1,1,100000011,510000003712,
84,,Segment,1,2,Image 1,1,1,100000011,510000003713,
80,,Segment,1,2,Image 1,2,1,100000011,510000003714,
247,,Segment,1,1,Image 1,1,1,100000012,510000003715,
241,,Segment,1,1,Image 1,1,1,100000012,510000003716,
165,,Segment,1,5,Image 1,1,1,100000012,510000003717,
152,,Segment,1,1,Image 1,1,1,100000013,510000003718,
87,,Segment,1,2,Image 1,1,1,100000013,510000003719,
58,,Segment,1,3,Image 1,1,1,100000013,510000003720,
152,,Segment,1,2,Image 1,2,1,100000013,510000003721,
190,,Segment,1,1,Image 1,1,1,100000013,510000003722,
198,,Segment,1,1,Image 1,1,1,100000014,510000003723,
140,,Segment,1,2,Image 1,1,1,100000014,510000003724,
104,,Segment,1,3,Image 1,1,1,100000014,510000003725,
130,,Segment,1,2,Image 1,1,1,100000014,510000003726,
98,,Segment,1,3,Image 1,1,1,100000014,510000003727,
