
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
118,,Segment,2,1,Image 1,1,1,100000002,510000000623,
179,,Segment,2,2,Image 1,1,1,100000002,510000000626,
160.25,,Segment,2,3,Image 1,2,1,100000002,510000000644,
171,,Segment,2,3,Image 1,2,1,100000002,510000000647,
173,,Segment,2,4,Image 1,2,1,100000002,510000000649,
166.273,,Segment,2,5,Image 1,2,1,100000002,510000000662,
169.763,,Segment,2,2,Image 1,2,1,100000002,510000000683,
106.4,,Segment,2,5,Image 1,3,1,100000002,510000000720,
159.143,,Segment,2,2,Image 1,2,1,100000002,510000000724,
190,,Segment,2,2,Image 1,2,1,100000002,510000000730,
183.5,,Segment,2,2,Image 1,2,1,100000002,510000000738,
98.8,,Segment,2,1,Image 1,1,1,100000002,510000000745,
191,,Segment,2,2,Image 1,1,1,100000002,510000000749,
178,,Segment,2,2,Image 1,2,1,100000002,510000000754,
153.333,,Segment,2,1,Image 1,1,1,100000003,510000000764,
181.25,,Segment,2,2,Image 1,1,1,100000003,510000000769,
194.556,,Segment,2,2,Image 1,1,1,100000003,510000000781,
192.889,,Segment,2,2,Image 1,2,1,100000003,510000000789,
139.714,,Segment,2,2,Image 1,2,1,100000003,510000000797,
162.3,,Segment,2,1,Image 1,1,1,100000003,510000000804,
158.9,,Segment,2,1,Image 1,1,1,100000003,510000000823,
143.125,,Segment,2,2,Image 1,2,1,100000003,510000000833,
166.783,,Segment,2,1,Image 1,1,1,100000004,510000000849,
160.727,,Segment,2,1,Image 1,1,1,100000004,510000000871,
159.636,,Segment,2,3,Image 1,1,1,100000004,510000000884,
181.375,,Segment,2,3,Image 1,2,1,100000004,510000000894,
123.667,,Segment,2,3,Image 1,2,1,100000004,510000000902,
134,,Segment,2,4,Image 1,2,1,100000004,510000000904,
195.556,,Segment,2,5,Image 1,2,1,100000004,510000000915,
146.947,,Segment,2,1,Image 1,1,1,100000004,510000000923,
184.467,,Segment,2,4,Image 1,3,1,100000004,510000000942,
168.222,,Segment,2,4,Image 1,3,1,100000004,510000000956,
166,,Segment,2,3,Image 1,3,1,100000004,510000000973,
187.571,,Segment,2,5,Image 1,3,1,100000004,510000000978,
178.75,,Segment,2,4,Image 1,4,1,100000004,510000000984,
99.3333,,Segment,2,1,Image 1,1,1,100000005,510000000993,
152.2,,Segment,2,2,Image 1,1,1,100000005,510000000995,
182.235,,Segment,2,3,Image 1,1,1,100000005,510000000999,
187.938,,Segment,2,2,Image 1,2,1,100000005,510000001015,
163.917,,Segment,2,3,Image 1,3,1,100000005,510000001032,
160.429,,Segment,2,3,Image 1,3,1,100000005,510000001055,
94.2857,,Segment,2,4,Image 1,2,1,100000005,510000001076,
91.8,,Segment,2,5,Image 1,2,1,100000005,510000001082,
111.143,,Segment,2,6,Image 1,3,1,100000005,510000001086,
139.125,,Segment,2,7,Image 1,2,1,100000005,510000001093,
157.9,,Segment,2,7,Image 1,3,1,100000005,510000001101,
104.875,,Segment,2,4,Image 1,3,1,100000005,510000001110,
81.8571,,Segment,2,5,Image 1,3,1,100000005,510000001117,
163.333,,Segment,2,5,Image 1,4,1,100000005,510000001124,
146.25,,Segment,2,5,Image 1,3,1,100000005,510000001129,
81.5,,Segment,2,2,Image 1,3,1,100000005,510000001133,
163,,Segment,2,3,Image 1,4,1,100000005,510000001136,
162.5,,Segment,2,3,Image 1,3,1,100000005,510000001156,
185.176,,Segment,2,4,Image 1,3,1,100000005,510000001159,
184,,Segment,2,4,Image 1,4,1,100000005,510000001175,
163.571,,Segment,2,3,Image 1,2,1,100000005,510000001191,
177.278,,Segment,2,4,Image 1,2,1,100000005,510000001204,
195.188,,Segment,2,4,Image 1,3,1,100000005,510000001221,
159.174,,Segment,2,3,Image 1,4,1,100000005,510000001236,
129.25,,Segment,2,1,Image 1,1,1,100000006,510000001259,
126.5,,Segment,2,2,Image 1,1,1,100000006,510000001262,
142.833,,Segment,2,3,Image 1,1,1,100000006,510000001267,
150,,Segment,2,2,Image 1,2,1,100000006,510000001272,
162.571,,Segment,2,3,Image 1,3,1,100000006,510000001278,
184.111,,Segment,2,2,Image 1,1,1,100000006,510000001285,
140.667,,Segment,2,1,Image 1,1,1,100000006,510000001329,
171.955,,Segment,2,2,Image 1,1,1,100000006,510000001331,
168.889,,Segment,2,2,Image 1,2,1,100000006,510000001353,
174.85,,Segment,2,2,Image 1,2,1,100000006,510000001379,
134.625,,Segment,2,4,Image 1,2,1,100000006,510000001399,
154.556,,Segment,2,3,Image 1,1,1,100000006,510000001408,
143,,Segment,2,2,Image 1,2,1,100000006,510000001416,
158.846,,Segment,2,3,Image 1,2,1,100000006,510000001418,
171.053,,Segment,2,3,Image 1,3,1,100000006,510000001430,
145,,Segment,2,3,Image 1,2,1,100000006,510000001448,
166.286,,Segment,2,3,Image 1,2,1,100000006,510000001465,
150.02,,Segment,2,4,Image 1,3,1,100000006,510000001486,
135.727,,Segment,2,2,Image 1,1,1,100000007,510000001536,
198.25,,Segment,2,3,Image 1,1,1,100000007,510000001546,
202,,Segment,2,4,Image 1,1,1,100000007,510000001549,
181.348,,Segment,2,5,Image 1,1,1,100000007,510000001551,
167.333,,Segment,2,6,Image 1,1,1,100000007,510000001573,
188.778,,Segment,2,6,Image 1,2,1,100000007,510000001575,
180.921,,Segment,2,3,Image 1,2,1,100000007,510000001583,
146.8,,Segment,2,2,Image 1,2,1,100000007,510000001620,
157.333,,Segment,2,3,Image 1,2,1,100000007,510000001624,
163.667,,Segment,2,4,Image 1,2,1,100000007,510000001626,
162.333,,Segment,2,4,Image 1,3,1,100000007,510000001628,
194.667,,Segment,2,3,Image 1,3,1,100000007,510000001630,
69.6667,,Segment,2,1,Image 1,1,1,100000007,510000001632,
161.2,,Segment,2,2,Image 1,1,1,100000007,510000001634,
178.059,,Segment,2,2,Image 1,1,1,100000007,510000001639,
139.8,,Segment,2,2,Image 1,2,1,100000007,510000001655,
181.045,,Segment,2,3,Image 1,2,1,100000007,510000001659,
192.5,,Segment,2,3,Image 1,3,1,100000007,510000001680,
162.875,,Segment,2,2,Image 1,2,1,100000007,510000001689,
191.286,,Segment,2,5,Image 1,2,1,100000007,510000001704,
191.8,,Segment,2,4,Image 1,2,1,100000007,510000001717,
167.556,,Segment,2,2,Image 1,2,1,100000007,510000001731,
134.611,,Segment,2,1,Image 1,1,1,100000008,510000001749,
38.3333,,Segment,2,1,Image 1,1,1,100000008,510000001766,
58.5,,Segment,2,2,Image 1,1,1,100000008,510000001768,
148.882,,Segment,2,4,Image 1,1,1,100000008,510000001772,
132.231,,Segment,2,4,Image 1,2,1,100000008,510000001788,
153.094,,Segment,2,2,Image 1,2,1,100000008,510000001800,
187.05,,Segment,2,3,Image 1,2,1,100000008,510000001831,
179.944,,Segment,2,3,Image 1,3,1,100000008,510000001850,
97.8889,,Segment,2,3,Image 1,2,1,100000008,510000001867,
152.611,,Segment,2,4,Image 1,2,1,100000008,510000001875,
164.231,,Segment,2,1,Image 1,1,1,100000008,510000001928,
70.75,,Segment,2,1,Image 1,1,1,100000008,510000001966,
130.857,,Segment,2,2,Image 1,1,1,100000008,510000001969,
148.286,,Segment,2,3,Image 1,1,1,100000008,510000001975,
183.625,,Segment,2,4,Image 1,1,1,100000008,510000001981,
163.833,,Segment,2,1,Image 1,1,1,100000008,510000001996,
199.182,,Segment,2,3,Image 1,2,1,100000008,510000002049,
178.541,,Segment,2,4,Image 1,2,1,100000008,510000002070,
172.654,,Segment,2,2,Image 1,2,1,100000008,510000002130,
144.115,,Segment,2,1,Image 1,1,1,100000008,510000002155,
121.125,,Segment,2,4,Image 1,3,1,100000008,510000002180,
131.2,,Segment,2,5,Image 1,3,1,100000008,510000002187,
157.25,,Segment,2,5,Image 1,4,1,100000008,510000002191,
133.25,,Segment,2,2,Image 1,1,1,100000009,510000002212,
167.143,,Segment,2,3,Image 1,1,1,100000009,510000002215,
133.333,,Segment,2,4,Image 1,1,1,100000009,510000002235,
178.083,,Segment,2,4,Image 1,2,1,100000009,510000002237,
164.739,,Segment,2,2,Image 1,2,1,100000009,510000002248,
144.885,,Segment,2,2,Image 1,1,1,100000009,510000002271,
137.3,,Segment,2,2,Image 1,2,1,100000009,510000002296,
99.3333,,Segment,2,2,Image 1,2,1,100000009,510000002305,
143.8,,Segment,2,3,Image 1,2,1,100000009,510000002310,
163.714,,Segment,2,4,Image 1,2,1,100000009,510000002314,
178.786,,Segment,2,4,Image 1,3,1,100000009,510000002320,
165,,Segment,2,3,Image 1,3,1,100000009,510000002333,
153.08,,Segment,2,2,Image 1,1,1,100000009,510000002352,
104.538,,Segment,2,2,Image 1,2,1,100000009,510000002376,
104.889,,Segment,2,3,Image 1,3,1,100000009,510000002388,
106.333,,Segment,2,3,Image 1,2,1,100000009,510000002396,
182.167,,Segment,2,4,Image 1,2,1,100000009,510000002398,
140.333,,Segment,2,4,Image 1,3,1,100000009,510000002403,
185,,Segment,2,3,Image 1,2,1,100000009,510000002417,
138.929,,Segment,2,1,Image 1,1,1,100000010,510000002436,
179.16,,Segment,2,2,Image 1,1,1,100000010,510000002463,
168,,Segment,2,2,Image 1,2,1,100000010,510000002487,
119,,Segment,2,2,Image 1,1,1,100000010,510000002501,
188.552,,Segment,2,3,Image 1,1,1,100000010,510000002510,
149.091,,Segment,2,3,Image 1,2,1,100000010,510000002538,
152.056,,Segment,2,4,Image 1,2,1,100000010,510000002548,
122.25,,Segment,2,4,Image 1,3,1,100000010,510000002565,
93.2,,Segment,2,1,Image 1,1,1,100000010,510000002584,
149.3,,Segment,2,2,Image 1,1,1,100000010,510000002588,
137.167,,Segment,2,2,Image 1,2,1,100000010,510000002597,
124.167,,Segment,2,3,Image 1,2,1,100000010,510000002602,
175.2,,Segment,2,4,Image 1,3,1,100000010,510000002608,
143.615,,Segment,2,1,Image 1,1,1,100000010,510000002612,
185,,Segment,2,2,Image 1,1,1,100000010,510000002624,
134.421,,Segment,2,2,Image 1,2,1,100000010,510000002635,
127.778,,Segment,2,3,Image 1,3,1,100000010,510000002672,
153.5,,Segment,2,4,Image 1,3,1,100000010,510000002680,
114.65,,Segment,2,4,Image 1,4,1,100000010,510000002707,
135.913,,Segment,2,2,Image 1,2,1,100000010,510000002726,
105.938,,Segment,2,1,Image 1,1,1,100000010,510000002748,
170.2,,Segment,2,3,Image 1,1,1,100000011,510000002766,
143.5,,Segment,2,3,Image 1,2,1,100000011,510000002785,
188.889,,Segment,2,4,Image 1,2,1,100000011,510000002792,
187.222,,Segment,2,4,Image 1,3,1,100000011,510000002809,
160.55,,Segment,2,2,Image 1,2,1,100000011,510000002827,
187.917,,Segment,2,3,Image 1,1,1,100000011,510000002847,
180.667,,Segment,2,3,Image 1,1,1,100000011,510000002860,
111.833,,Segment,2,2,Image 1,2,1,100000011,510000002874,
169.053,,Segment,2,1,Image 1,1,1,100000011,510000002880,
168.5,,Segment,2,3,Image 1,3,1,100000011,510000002898,
165.625,,Segment,2,3,Image 1,2,1,100000011,510000002902,
173.227,,Segment,2,3,Image 1,2,1,100000011,510000002917,
186.778,,Segment,2,3,Image 1,3,1,100000011,510000002938,
173.333,,Segment,2,3,Image 1,2,1,100000011,510000002946,
114.667,,Segment,2,1,Image 1,1,1,100000012,510000002958,
155.583,,Segment,2,2,Image 1,1,1,100000012,510000002963,
185.074,,Segment,2,3,Image 1,1,1,100000012,510000002974,
168.429,,Segment,2,3,Image 1,2,1,100000012,510000003000,
155.444,,Segment,2,2,Image 1,1,1,100000012,510000003014,
153.885,,Segment,2,2,Image 1,2,1,100000012,510000003040,
63.3333,,Segment,2,1,Image 1,1,1,100000012,510000003065,
184.75,,Segment,2,2,Image 1,1,1,100000012,510000003067,
168.522,,Segment,2,2,Image 1,2,1,100000012,510000003086,
145.846,,Segment,2,2,Image 1,2,1,100000012,510000003109,
95.25,,Segment,2,2,Image 1,1,1,100000012,510000003121,
132.857,,Segment,2,3,Image 1,1,1,100000012,510000003124,
148.588,,Segment,2,4,Image 1,1,1,100000012,510000003130,
142.636,,Segment,2,4,Image 1,2,1,100000012,510000003147,
189.895,,Segment,2,5,Image 1,2,1,100000012,510000003157,
186.125,,Segment,2,5,Image 1,3,1,100000012,510000003175,
150.889,,Segment,2,5,Image 1,2,1,100000012,510000003190,
178.735,,Segment,2,2,Image 1,2,1,100000012,510000003198,
182.25,,Segment,2,2,Image 1,2,1,100000012,510000003232,
177.52,,Segment,2,3,Image 1,2,1,100000012,510000003243,
178.609,,Segment,2,4,Image 1,1,1,100000013,510000003271,
146.333,,Segment,2,3,Image 1,2,1,100000013,510000003294,
185.792,,Segment,2,4,Image 1,2,1,100000013,510000003296,
194.533,,Segment,2,4,Image 1,2,1,100000013,510000003319,
182.667,,Segment,2,3,Image 1,2,1,100000013,510000003334,
178.882,,Segment,2,4,Image 1,2,1,100000013,510000003336,
180.706,,Segment,2,4,Image 1,3,1,100000013,510000003352,
88.5,,Segment,2,2,Image 1,1,1,100000013,510000003369,
146.75,,Segment,2,3,Image 1,1,1,100000013,510000003372,
168.733,,Segment,2,2,Image 1,2,1,100000013,510000003375,
166.857,,Segment,2,2,Image 1,2,1,100000013,510000003389,
120.333,,Segment,2,1,Image 1,1,1,100000013,510000003402,
162.08,,Segment,2,2,Image 1,1,1,100000013,510000003405,
185.357,,Segment,2,2,Image 1,2,1,100000013,510000003429,
178.3,,Segment,2,3,Image 1,3,1,100000013,510000003442,
172.565,,Segment,2,4,Image 1,3,1,100000013,510000003451,
191.944,,Segment,2,3,Image 1,2,1,100000013,510000003473,
122.125,,Segment,2,1,Image 1,1,1,100000014,510000003491,
173.286,,Segment,2,4,Image 1,1,1,100000014,510000003501,
163.111,,Segment,2,3,Image 1,2,1,100000014,510000003507,
77,,Segment,2,1,Image 1,1,1,100000014,510000003515,
138.8,,Segment,2,3,Image 1,2,1,100000014,510000003518,
69.3333,,Segment,2,1,Image 1,1,1,100000014,510000003527,
167.5,,Segment,2,2,Image 1,2,1,100000014,510000003529,
127,,Segment,2,2,Image 1,1,1,100000014,510000003552,
145.941,,Segment,2,3,Image 1,1,1,100000014,510000003554,
178.692,,Segment,2,3,Image 1,2,1,100000014,510000003570,
178.909,,Segment,2,4,Image 1,2,1,100000014,510000003582,
162.529,,Segment,2,2,Image 1,2,1,100000014,510000003592,
175.769,,Segment,2,4,Image 1,1,1,100000014,510000003609,
157.833,,Segment,2,4,Image 1,2,1,100000014,510000003635,
125.25,,Segment,2,2,Image 1,2,1,100000014,510000003640,
160.2,,Segment,2,3,Image 1,2,1,100000014,510000003647,
168.05,,Segment,2,3,Image 1,3,1,100000014,510000003656,
76,,Segment,2,0,Image 1,1,1,100000000,510000003676,
76,,Segment,2,1,Image 1,1,1,100000000,510000003677,
58.5,,Segment,2,1,Image 1,2,1,100000000,510000003678,
52.5,,Segment,2,2,Image 1,2,1,100000000,510000003679,
10.5,,Segment,2,1,Image 1,1,1,100000001,510000003680,
48,,Segment,2,1,Image 1,1,1,100000001,510000003681,
104.5,,Segment,2,2,Image 1,1,1,100000001,510000003682,
143,,Segment,2,4,Image 1,2,1,100000001,510000003683,
194.5,,Segment,2,4,Image 1,1,1,100000002,510000003684,
112,,Segment,2,1,Image 1,1,1,100000003,510000003685,
43,,Segment,2,1,Image 1,1,1,100000004,510000003686,
70,,Segment,2,2,Image 1,1,1,100000004,510000003687,
57,,Segment,2,2,Image 1,2,1,100000004,510000003688,
101,,Segment,2,3,Image 1,3,1,100000004,510000003689,
67,,Segment,2,0,Image 1,1,1,100000005,510000003690,
51.5,,Segment,2,1,Image 1,2,1,100000005,510000003691,
45.5,,Segment,2,2,Image 1,2,1,100000005,510000003692,
74.5,,Segment,2,3,Image 1,2,1,100000005,510000003693,
126,,Segment,2,6,Image 1,2,1,100000005,510000003694,
126,,Segment,2,3,Image 1,2,1,100000006,510000003695,
80,,Segment,2,1,Image 1,1,1,100000006,510000003696,
78,,Segment,2,1,Image 1,1,1,100000006,510000003697,
121.5,,Segment,2,2,Image 1,1,1,100000006,510000003698,
88,,Segment,2,1,Image 1,1,1,100000007,510000003699,
109,,Segment,2,1,Image 1,1,1,100000007,510000003700,
72.5,,Segment,2,3,Image 1,1,1,100000008,510000003701,
55,,Segment,2,1,Image 1,1,1,100000009,510000003702,
50,,Segment,2,1,Image 1,1,1,100000009,510000003703,
40.5,,Segment,2,1,Image 1,1,1,100000009,510000003704,
48.5,,Segment,2,1,Image 1,1,1,100000010,510000003705,
156.5,,Segment,2,4,Image 1,2,1,100000010,510000003706,
67.5,,Segment,2,1,Image 1,1,1,100000011,510000003707,
132,,Segment,2,2,Image 1,1,1,100000011,510000003708,
136,,Segment,2,3,Image 1,2,1,100000011,510000003709,
71,,Segment,2,1,Image 1,1,1,100000011,510000003710,
151.5,,Segment,2,2,Image 1,1,1,100000011,510000003711,
90,,Segment,2,1,Image 1,1,1,100000011,510000003712,
142,,Segment,2,2,Image 1,1,1,100000011,510000003713,
157.5,,Segment,2,2,Image 1,2,1,100000011,510000003714,
23.5,,Segment,2,1,Image 1,1,1,100000012,510000003715,
38.5,,Segment,2,1,Image 1,1,1,100000012,510000003716,
120.5,,Segment,2,5,Image 1,1,1,100000012,510000003717,
123,,Segment,2,1,Image 1,1,1,100000013,510000003718,
153,,Segment,2,2,Image 1,1,1,100000013,510000003719,
188.5,,Segment,2,3,Image 1,1,1,100000013,510000003720,
124.5,,Segment,2,2,Image 1,2,1,100000013,510000003721,
73,,Segment,2,1,Image 1,1,1,100000013,510000003722,
68.5,,Segment,2,1,Image 1,1,1,100000014,510000003723,
110,,Segment,2,2,Image 1,1,1,100000014,510000003724,
149.5,,Segment,2,3,Image 1,1,1,100000014,510000003725,
114.5,,Segment,2,2,Image 1,1,1,100000014,510000003726,
149.5,,Segment,2,3,Image 1,1,1,100000014,510000003727,
