
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
208,,Segment,3,2,Image 1,2,1,100000014,510000003592,
219,,Segment,3,4,Image 1,1,1,100000014,510000003609,
221,,Segment,3,4,Image 1,2,1,100000014,510000003635,
182,,Segment,3,2,Image 1,2,1,100000014,510000003640,
206,,Segment,3,3,Image 1,2,1,100000014,510000003647,
205,,Segment,3,3,Image 1,3,1,100000014,510000003656,
181,,Segment,3,0,Image 1,1,1,100000000,510000003676,
191,,Segment,3,1,Image 1,1,1,100000000,510000003677,
156,,Segment,3,1,Image 1,2,1,100000000,510000003678,
77,,Segment,3,2,Image 1,2,1,100000000,510000003679,
148,,Segment,3,1,Image 1,1,1,100000001,510000003680,
148,,Segment,3,1,Image 1,1,1,100000001,510000003681,
178,,Segment,3,2,Image 1,1,1,100000001,510000003682,
223,,Segment,3,4,Image 1,2,1,100000001,510000003683,
215,,Segment,3,4,Image 1,1,1,100000002,510000003684,
214,,Segment,3,1,Image 1,1,1,100000003,510000003685,
199,,Segment,3,1,Image 1,1,1,100000004,510000003686,
195,,Segment,3,2,Image 1,1,1,100000004,510000003687,
148,,Segment,3,2,Image 1,2,1,100000004,510000003688,
194,,Segment,3,3,Image 1,3,1,100000004,510000003689,
209,,Segment,3,0,Image 1,1,1,100000005,510000003690,
188,,Segment,3,1,Image 1,2,1,100000005,510000003691,
125,,Segment,3,2,Image 1,2,1,100000005,510000003692,
204,,Segment,3,3,Image 1,2,1,100000005,510000003693,
148,,Segment,3,6,Image 1,2,1,100000005,510000003694,
217,,Segment,3,3,Image 1,2,1,100000006,510000003695,
205,,Segment,3,1,Image 1,1,1,100000006,510000003696,
197,,Segment,3,1,Image 1,1,1,100000006,510000003697,
207,,Segment,3,2,Image 1,1,1,100000006,510000003698,
202,,Segment,3,1,Image 1,1,1,100000007,510000003699,
202,,Segment,3,1,Image 1,1,1,100000007,510000003700,
211,,Segment,3,3,Image 1,1,1,100000008,510000003701,
196,,Segment,3,1,Image 1,1,1,100000009,510000003702,
152,,Segment,3,1,Image 1,1,1,100000009,510000003703,
203,,Segment,3,1,Image 1,1,1,100000009,510000003704,
167,,Segment,3,1,Image 1,1,1,100000010,510000003705,
203,,Segment,3,4,Image 1,2,1,100000010,510000003706,
196,,Segment,3,1,Image 1,1,1,100000011,510000003707,
207,,Segment,3,2,Image 1,1,1,100000011,510000003708,
217,,Segment,3,3,Image 1,2,1,100000011,510000003709,
186,,Segment,3,1,Image 1,1,1,100000011,510000003710,
211,,Segment,3,2,Image 1,1,1,100000011,510000003711,
194,,Segment,3,1,Image 1,1,1,100000011,510000003712,
203,,Segment,3,2,Image 1,1,1,100000011,510000003713,
213,,Segment,3,2,Image 1,2,1,100000011,510000003714,
157,,Segment,3,1,Image 1,1,1,100000012,510000003715,
162,,Segment,3,1,Image 1,1,1,100000012,510000003716,
192,,Segment,3,5,Image 1,1,1,100000012,510000003717,
175,,Segment,3,1,Image 1,1,1,100000013,510000003718,
210,,Segment,3,2,Image 1,1,1,100000013,510000003719,
213,,Segment,3,3,Image 1,1,1,100000013,510000003720,
192,,Segment,3,2,Image 1,2,1,100000013,510000003721,
114,,Segment,3,1,Image 1,1,1,100000013,510000003722,
126,,Segment,3,1,Image 1,1,1,100000014,510000003723,
168,,Segment,3,2,Image 1,1,1,100000014,510000003724,
192,,Segment,3,3,Image 1,1,1,100000014,510000003725,
151,,Segment,3,2,Image 1,1,1,100000014,510000003726,
185,,Segment,3,3,Image 1,1,1,100000014,510000003727,
