
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
83,,Segment,2,4,Image 1,2,1,100000002,510000000649,
83,,Segment,2,5,Image 1,2,1,100000002,510000000662,
84,,Segment,2,2,Image 1,2,1,100000002,510000000683,
19,,Segment,2,5,Image 1,3,1,100000002,510000000720,
138,,Segment,2,2,Image 1,2,1,100000002,510000000724,
174,,Segment,2,2,Image 1,2,1,100000002,510000000730,
161,,Segment,2,2,Image 1,2,1,100000002,510000000738,
22,,Segment,2,1,Image 1,1,1,100000002,510000000745,
184,,Segment,2,2,Image 1,1,1,100000002,510000000749,
79,,Segment,2,2,Image 1,2,1,100000002,510000000754,
57,,Segment,2,1,Image 1,1,1,100000003,510000000764,
159,,Segment,2,2,Image 1,1,1,100000003,510000000769,
164,,Segment,2,2,Image 1,1,1,100000003,510000000781,
167,,Segment,2,2,Image 1,2,1,100000003,510000000789,
60,,Segment,2,2,Image 1,2,1,100000003,510000000797,
57,,Segment,2,1,Image 1,1,1,100000003,510000000804,
57,,Segment,2,1,Image 1,1,1,100000003,510000000823,
17,,Segment,2,2,Image 1,2,1,100000003,510000000833,
22,,Segment,2,1,Image 1,1,1,100000004,510000000849,
22,,Segment,2,1,Image 1,1,1,100000004,510000000871,
76,,Segment,2,3,Image 1,1,1,100000004,510000000884,
76,,Segment,2,3,Image 1,2,1,100000004,510000000894,
50,,Segment,2,3,Image 1,2,1,100000004,510000000902,
35,,Segment,2,4,Image 1,2,1,100000004,510000000904,
186,,Segment,2,5,Image 1,2,1,100000004,510000000915,
22,,Segment,2,1,Image 1,1,1,100000004,510000000923,
152,,Segment,2,4,Image 1,3,1,100000004,510000000942,
54,,Segment,2,4,Image 1,3,1,100000004,510000000956,
50,,Segment,2,3,Image 1,3,1,100000004,510000000973,
182,,Segment,2,5,Image 1,3,1,100000004,510000000978,
152,,Segment,2,4,Image 1,4,1,100000004,510000000984,
67,,Segment,2,1,Image 1,1,1,100000005,510000000993,
131,,Segment,2,2,Image 1,1,1,100000005,510000000995,
136,,Segment,2,3,Image 1,1,1,100000005,510000000999,
147,,Segment,2,2,Image 1,2,1,100000005,510000001015,
53,,Segment,2,3,Image 1,3,1,100000005,510000001032,
55,,Segment,2,3,Image 1,3,1,100000005,510000001055,
63,,Segment,2,4,Image 1,2,1,100000005,510000001076,
70,,Segment,2,5,Image 1,2,1,100000005,510000001082,
66,,Segment,2,6,Image 1,3,1,100000005,510000001086,
82,,Segment,2,7,Image 1,2,1,100000005,510000001093,
110,,Segment,2,7,Image 1,3,1,100000005,510000001101,
78,,Segment,2,4,Image 1,3,1,100000005,510000001110,
66,,Segment,2,5,Image 1,3,1,100000005,510000001117,
94,,Segment,2,5,Image 1,4,1,100000005,510000001124,
70,,Segment,2,5,Image 1,3,1,100000005,510000001129,
36,,Segment,2,2,Image 1,3,1,100000005,510000001133,
69,,Segment,2,3,Image 1,4,1,100000005,510000001136,
144,,Segment,2,3,Image 1,3,1,100000005,510000001156,
151,,Segment,2,4,Image 1,3,1,100000005,510000001159,
166,,Segment,2,4,Image 1,4,1,100000005,510000001175,
77,,Segment,2,3,Image 1,2,1,100000005,510000001191,
111,,Segment,2,4,Image 1,2,1,100000005,510000001204,
168,,Segment,2,4,Image 1,3,1,100000005,510000001221,
94,,Segment,2,3,Image 1,4,1,100000005,510000001236,
89,,Segment,2,1,Image 1,1,1,100000006,510000001259,
67,,Segment,2,2,Image 1,1,1,100000006,510000001262,
105,,Segment,2,3,Image 1,1,1,100000006,510000001267,
88,,Segment,2,2,Image 1,2,1,100000006,510000001272,
88,,Segment,2,3,Image 1,3,1,100000006,510000001278,
71,,Segment,2,2,Image 1,1,1,100000006,510000001285,
89,,Segment,2,1,Image 1,1,1,100000006,510000001329,
141,,Segment,2,2,Image 1,1,1,100000006,510000001331,
79,,Segment,2,2,Image 1,2,1,100000006,510000001353,
71,,Segment,2,2,Image 1,2,1,100000006,510000001379,
76,,Segment,2,4,Image 1,2,1,100000006,510000001399,
94,,Segment,2,3,Image 1,1,1,100000006,510000001408,
67,,Segment,2,2,Image 1,2,1,100000006,510000001416,
117,,Segment,2,3,Image 1,2,1,100000006,510000001418,
129,,Segment,2,3,Image 1,3,1,100000006,510000001430,
78,,Segment,2,3,Image 1,2,1,100000006,510000001448,
109,,Segment,2,3,Image 1,2,1,100000006,510000001465,
19,,Segment,2,4,Image 1,3,1,100000006,510000001486,
37,,Segment,2,2,Image 1,1,1,100000007,510000001536,
182,,Segment,2,3,Image 1,1,1,100000007,510000001546,
194,,Segment,2,4,Image 1,1,1,100000007,510000001549,
118,,Segment,2,5,Image 1,1,1,100000007,510000001551,
124,,Segment,2,6,Image 1,1,1,100000007,510000001573,
152,,Segment,2,6,Image 1,2,1,100000007,510000001575,
99,,Segment,2,3,Image 1,2,1,100000007,510000001583,
105,,Segment,2,2,Image 1,2,1,100000007,510000001620,
123,,Segment,2,3,Image 1,2,1,100000007,510000001624,
132,,Segment,2,4,Image 1,2,1,100000007,510000001626,
128,,Segment,2,4,Image 1,3,1,100000007,510000001628,
190,,Segment,2,3,Image 1,3,1,100000007,510000001630,
40,,Segment,2,1,Image 1,1,1,100000007,510000001632,
98,,Segment,2,2,Image 1,1,1,100000007,510000001634,
113,,Segment,2,2,Image 1,1,1,100000007,510000001639,
91,,Segment,2,2,Image 1,2,1,100000007,510000001655,
118,,Segment,2,3,Image 1,2,1,100000007,510000001659,
173,,Segment,2,3,Image 1,3,1,100000007,510000001680,
105,,Segment,2,2,Image 1,2,1,100000007,510000001689,
175,,Segment,2,5,Image 1,2,1,100000007,510000001704,
104,,Segment,2,4,Image 1,2,1,100000007,510000001717,
28,,Segment,2,2,Image 1,2,1,100000007,510000001731,
40,,Segment,2,1,Image 1,1,1,100000008,510000001749,
35,,Segment,2,1,Image 1,1,1,100000008,510000001766,
35,,Segment,2,2,Image 1,1,1,100000008,510000001768,
50,,Segment,2,4,Image 1,1,1,100000008,510000001772,
62,,Segment,2,4,Image 1,2,1,100000008,510000001788,
35,,Segment,2,2,Image 1,2,1,100000008,510000001800,
139,,Segment,2,3,Image 1,2,1,100000008,510000001831,
106,,Segment,2,3,Image 1,3,1,100000008,510000001850,
51,,Segment,2,3,Image 1,2,1,100000008,510000001867,
63,,Segment,2,4,Image 1,2,1,100000008,510000001875,
40,,Segment,2,1,Image 1,1,1,100000008,510000001928,
40,,Segment,2,1,Image 1,1,1,100000008,510000001966,
83,,Segment,2,2,Image 1,1,1,100000008,510000001969,
78,,Segment,2,3,Image 1,1,1,100000008,510000001975,
136,,Segment,2,4,Image 1,1,1,100000008,510000001981,
39,,Segment,2,1,Image 1,1,1,100000008,510000001996,
150,,Segment,2,3,Image 1,2,1,100000008,510000002049,
75,,Segment,2,4,Image 1,2,1,100000008,510000002070,
70,,Segment,2,2,Image 1,2,1,100000008,510000002130,
40,,Segment,2,1,Image 1,1,1,100000008,510000002155,
91,,Segment,2,4,Image 1,3,1,100000008,510000002180,
76,,Segment,2,5,Image 1,3,1,100000008,510000002187,
91,,Segment,2,5,Image 1,4,1,100000008,510000002191,
90,,Segment,2,2,Image 1,1,1,100000009,510000002212,
73,,Segment,2,3,Image 1,1,1,100000009,510000002215,
108,,Segment,2,4,Image 1,1,1,100000009,510000002235,
110,,Segment,2,4,Image 1,2,1,100000009,510000002237,
90,,Segment,2,2,Image 1,2,1,100000009,510000002248,
61,,Segment,2,2,Image 1,1,1,100000009,510000002271,
80,,Segment,2,2,Image 1,2,1,100000009,510000002296,
80,,Segment,2,2,Image 1,2,1,100000009,510000002305,
123,,Segment,2,3,Image 1,2,1,100000009,510000002310,
132,,Segment,2,4,Image 1,2,1,100000009,510000002314,
116,,Segment,2,4,Image 1,3,1,100000009,510000002320,
102,,Segment,2,3,Image 1,3,1,100000009,510000002333,
61,,Segment,2,2,Image 1,1,1,100000009,510000002352,
55,,Segment,2,2,Image 1,2,1,100000009,510000002376,
0,,Segment,2,3,Image 1,3,1,100000009,510000002388,
62,,Segment,2,3,Image 1,2,1,100000009,510000002396,
127,,Segment,2,4,Image 1,2,1,100000009,510000002398,
83,,Segment,2,4,Image 1,3,1,100000009,510000002403,
123,,Segment,2,3,Image 1,2,1,100000009,510000002417,
40,,Segment,2,1,Image 1,1,1,100000010,510000002436,
121,,Segment,2,2,Image 1,1,1,100000010,510000002463,
108,,Segment,2,2,Image 1,2,1,100000010,510000002487,
38,,Segment,2,2,Image 1,1,1,100000010,510000002501,
146,,Segment,2,3,Image 1,1,1,100000010,510000002510,
79,,Segment,2,3,Image 1,2,1,100000010,510000002538,
103,,Segment,2,4,Image 1,2,1,100000010,510000002548,
51,,Segment,2,4,Image 1,3,1,100000010,510000002565,
56,,Segment,2,1,Image 1,1,1,100000010,510000002584,
86,,Segment,2,2,Image 1,1,1,100000010,510000002588,
108,,Segment,2,2,Image 1,2,1,100000010,510000002597,
102,,Segment,2,3,Image 1,2,1,100000010,510000002602,
136,,Segment,2,4,Image 1,3,1,100000010,510000002608,
59,,Segment,2,1,Image 1,1,1,100000010,510000002612,
151,,Segment,2,2,Image 1,1,1,100000010,510000002624,
60,,Segment,2,2,Image 1,2,1,100000010,510000002635,
70,,Segment,2,3,Image 1,3,1,100000010,510000002672,
69,,Segment,2,4,Image 1,3,1,100000010,510000002680,
61,,Segment,2,4,Image 1,4,1,100000010,510000002707,
32,,Segment,2,2,Image 1,2,1,100000010,510000002726,
42,,Segment,2,1,Image 1,1,1,100000010,510000002748,
115,,Segment,2,3,Image 1,1,1,100000011,510000002766,
62,,Segment,2,3,Image 1,2,1,100000011,510000002785,
158,,Segment,2,4,Image 1,2,1,100000011,510000002792,
137,,Segment,2,4,Image 1,3,1,100000011,510000002809,
69,,Segment,2,2,Image 1,2,1,100000011,510000002827,
146,,Segment,2,3,Image 1,1,1,100000011,510000002847,
117,,Segment,2,3,Image 1,1,1,100000011,510000002860,
78,,Segment,2,2,Image 1,2,1,100000011,510000002874,
32,,Segment,2,1,Image 1,1,1,100000011,510000002880,
78,,Segment,2,3,Image 1,3,1,100000011,510000002898,
83,,Segment,2,3,Image 1,2,1,100000011,510000002902,
110,,Segment,2,3,Image 1,2,1,100000011,510000002917,
167,,Segment,2,3,Image 1,3,1,100000011,510000002938,
124,,Segment,2,3,Image 1,2,1,100000011,510000002946,
17,,Segment,2,1,Image 1,1,1,100000012,510000002958,
77,,Segment,2,2,Image 1,1,1,100000012,510000002963,
141,,Segment,2,3,Image 1,1,1,100000012,510000002974,
90,,Segment,2,3,Image 1,2,1,100000012,510000003000,
30,,Segment,2,2,Image 1,1,1,100000012,510000003014,
30,,Segment,2,2,Image 1,2,1,100000012,510000003040,
17,,Segment,2,1,Image 1,1,1,100000012,510000003065,
105,,Segment,2,2,Image 1,1,1,100000012,510000003067,
82,,Segment,2,2,Image 1,2,1,100000012,510000003086,
60,,Segment,2,2,Image 1,2,1,100000012,510000003109,
60,,Segment,2,2,Image 1,1,1,100000012,510000003121,
88,,Segment,2,3,Image 1,1,1,100000012,510000003124,
88,,Segment,2,4,Image 1,1,1,100000012,510000003130,
74,,Segment,2,4,Image 1,2,1,100000012,510000003147,
143,,Segment,2,5,Image 1,2,1,100000012,510000003157,
143,,Segment,2,5,Image 1,3,1,100000012,510000003175,
115,,Segment,2,5,Image 1,2,1,100000012,510000003190,
105,,Segment,2,2,Image 1,2,1,100000012,510000003198,
148,,Segment,2,2,Image 1,2,1,100000012,510000003232,
78,,Segment,2,3,Image 1,2,1,100000012,510000003243,
155,,Segment,2,4,Image 1,1,1,100000013,510000003271,
126,,Segment,2,3,Image 1,2,1,100000013,510000003294,
127,,Segment,2,4,Image 1,2,1,100000013,510000003296,
169,,Segment,2,4,Image 1,2,1,100000013,510000003319,
174,,Segment,2,3,Image 1,2,1,100000013,510000003334,
151,,Segment,2,4,Image 1,2,1,100000013,510000003336,
151,,Segment,2,4,Image 1,3,1,100000013,510000003352,
73,,Segment,2,2,Image 1,1,1,100000013,510000003369,
103,,Segment,2,3,Image 1,1,1,100000013,510000003372,
107,,Segment,2,2,Image 1,2,1,100000013,510000003375,
73,,Segment,2,2,Image 1,2,1,100000013,510000003389,
79,,Segment,2,1,Image 1,1,1,100000013,510000003402,
9,,Segment,2,2,Image 1,1,1,100000013,510000003405,
153,,Segment,2,2,Image 1,2,1,100000013,510000003429,
126,,Segment,2,3,Image 1,3,1,100000013,510000003442,
92,,Segment,2,4,Image 1,3,1,100000013,510000003451,
103,,Segment,2,3,Image 1,2,1,100000013,510000003473,
51,,Segment,2,1,Image 1,1,1,100000014,510000003491,
160,,Segment,2,4,Image 1,1,1,100000014,510000003501,
121,,Segment,2,3,Image 1,2,1,100000014,510000003507,
51,,Segment,2,1,Image 1,1,1,100000014,510000003515,
125,,Segment,2,3,Image 1,2,1,100000014,510000003518,
51,,Segment,2,1,Image 1,1,1,100000014,510000003527,
92,,Segment,2,2,Image 1,2,1,100000014,510000003529,
92,,Segment,2,2,Image 1,1,1,100000014,510000003552,
70,,Segment,2,3,Image 1,1,1,100000014,510000003554,
151,,Segment,2,3,Image 1,2,1,100000014,510000003570,
156,,Segment,2,4,Image 1,2,1,100000014,510000003582,
86,,Segment,2,2,Image 1,2,1,100000014,510000003592,
119,,Segment,2,4,Image 1,1,1,100000014,510000003609,
105,,Segment,2,4,Image 1,2,1,100000014,510000003635,
84,,Segment,2,2,Image 1,2,1,100000014,510000003640,
64,,Segment,2,3,Image 1,2,1,100000014,510000003647,
95,,Segment,2,3,Image 1,3,1,100000014,510000003656,
76,,Segment,2,0,Image 1,1,1,100000000,510000003676,
76,,Segment,2,1,Image 1,1,1,100000000,510000003677,
41,,Segment,2,1,Image 1,2,1,100000000,510000003678,
41,,Segment,2,2,Image 1,2,1,100000000,510000003679,
6,,Segment,2,1,Image 1,1,1,100000001,510000003680,
15,,Segment,2,1,Image 1,1,1,100000001,510000003681,
81,,Segment,2,2,Image 1,1,1,100000001,510000003682,
98,,Segment,2,4,Image 1,2,1,100000001,510000003683,
193,,Segment,2,4,Image 1,1,1,100000002,510000003684,
57,,Segment,2,1,Image 1,1,1,100000003,510000003685,
22,,Segment,2,1,Image 1,1,1,100000004,510000003686,
64,,Segment,2,2,Image 1,1,1,100000004,510000003687,
50,,Segment,2,2,Image 1,2,1,100000004,510000003688,
50,,Segment,2,3,Image 1,3,1,100000004,510000003689,
67,,Segment,2,0,Image 1,1,1,100000005,510000003690,
36,,Segment,2,1,Image 1,2,1,100000005,510000003691,
36,,Segment,2,2,Image 1,2,1,100000005,510000003692,
55,,Segment,2,3,Image 1,2,1,100000005,510000003693,
122,,Segment,2,6,Image 1,2,1,100000005,510000003694,
88,,Segment,2,3,Image 1,2,1,100000006,510000003695,
71,,Segment,2,1,Image 1,1,1,100000006,510000003696,
67,,Segment,2,1,Image 1,1,1,100000006,510000003697,
67,,Segment,2,2,Image 1,1,1,100000006,510000003698,
71,,Segment,2,1,Image 1,1,1,100000007,510000003699,
71,,Segment,2,1,Image 1,1,1,100000007,510000003700,
51,,Segment,2,3,Image 1,1,1,100000008,510000003701,
20,,Segment,2,1,Image 1,1,1,100000009,510000003702,
20,,Segment,2,1,Image 1,1,1,100000009,510000003703,
20,,Segment,2,1,Image 1,1,1,100000009,510000003704,
38,,Segment,2,1,Image 1,1,1,100000010,510000003705,
136,,Segment,2,4,Image 1,2,1,100000010,510000003706,
32,,Segment,2,1,Image 1,1,1,100000011,510000003707,
103,,Segment,2,2,Image 1,1,1,100000011,510000003708,
78,,Segment,2,3,Image 1,2,1,100000011,510000003709,
32,,Segment,2,1,Image 1,1,1,100000011,510000003710,
110,,Segment,2,2,Image 1,1,1,100000011,510000003711,
32,,Segment,2,1,Image 1,1,1,100000011,510000003712,
136,,Segment,2,2,Image 1,1,1,100000011,510000003713,
148,,Segment,2,2,Image 1,2,1,100000011,510000003714,
17,,Segment,2,1,Image 1,1,1,100000012,510000003715,
17,,Segment,2,1,Image 1,1,1,100000012,510000003716,
112,,Segment,2,5,Image 1,1,1,100000012,510000003717,
123,,Segment,2,1,Image 1,1,1,100000013,510000003718,
123,,Segment,2,2,Image 1,1,1,100000013,510000003719,
183,,Segment,2,3,Image 1,1,1,100000013,510000003720,
123,,Segment,2,2,Image 1,2,1,100000013,510000003721,
73,,Segment,2,1,Image 1,1,1,100000013,510000003722,
51,,Segment,2,1,Image 1,1,1,100000014,510000003723,
86,,Segment,2,2,Image 1,1,1,100000014,510000003724,
134,,Segment,2,3,Image 1,1,1,100000014,510000003725,
98,,Segment,2,2,Image 1,1,1,100000014,510000003726,
131,,Segment,2,3,Image 1,1,1,100000014,510000003727,
