
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
176.186,,Segment,3,2,Image 1,1,1,100000002,510000000626,
179.941,,Segment,3,3,Image 1,2,1,100000002,510000000644,
186.785,,Segment,3,3,Image 1,2,1,100000002,510000000647,
190.817,,Segment,3,4,Image 1,2,1,100000002,510000000649,
169.702,,Segment,3,5,Image 1,2,1,100000002,510000000662,
178.255,,Segment,3,2,Image 1,2,1,100000002,510000000683,
127.793,,Segment,3,5,Image 1,3,1,100000002,510000000720,
156.752,,Segment,3,2,Image 1,2,1,100000002,510000000724,
192.205,,Segment,3,2,Image 1,2,1,100000002,510000000730,
191.472,,Segment,3,2,Image 1,2,1,100000002,510000000738,
42.7709,,Segment,3,1,Image 1,1,1,100000002,510000000745,
196.588,,Segment,3,2,Image 1,1,1,100000002,510000000749,
188.913,,Segment,3,2,Image 1,2,1,100000002,510000000754,
130.665,,Segment,3,1,Image 1,1,1,100000003,510000000764,
189.022,,Segment,3,2,Image 1,1,1,100000003,510000000769,
183.693,,Segment,3,2,Image 1,1,1,100000003,510000000781,
180.92,,Segment,3,2,Image 1,2,1,100000003,510000000789,
151.058,,Segment,3,2,Image 1,2,1,100000003,510000000797,
114.794,,Segment,3,1,Image 1,1,1,100000003,510000000804,
132.029,,Segment,3,1,Image 1,1,1,100000003,510000000823,
173.636,,Segment,3,2,Image 1,2,1,100000003,510000000833,
111.018,,Segment,3,1,Image 1,1,1,100000004,510000000849,
87.6303,,Segment,3,1,Image 1,1,1,100000004,510000000871,
177.111,,Segment,3,3,Image 1,1,1,100000004,510000000884,
180.263,,Segment,3,3,Image 1,2,1,100000004,510000000894,
99.173,,Segment,3,3,Image 1,2,1,100000004,510000000902,
161.926,,Segment,3,4,Image 1,2,1,100000004,510000000904,
197.752,,Segment,3,5,Image 1,2,1,100000004,510000000915,
100.079,,Segment,3,1,Image 1,1,1,100000004,510000000923,
185.365,,Segment,3,4,Image 1,3,1,100000004,510000000942,
171.433,,Segment,3,4,Image 1,3,1,100000004,510000000956,
158.986,,Segment,3,3,Image 1,3,1,100000004,510000000973,
189.621,,Segment,3,5,Image 1,3,1,100000004,510000000978,
171.634,,Segment,3,4,Image 1,4,1,100000004,510000000984,
120.281,,Segment,3,1,Image 1,1,1,100000005,510000000993,
161.687,,Segment,3,2,Image 1,1,1,100000005,510000000995,
183.391,,Segment,3,3,Image 1,1,1,100000005,510000000999,
182.038,,Segment,3,2,Image 1,2,1,100000005,510000001015,
155.488,,Segment,3,3,Image 1,3,1,100000005,510000001032,
162.892,,Segment,3,3,Image 1,3,1,100000005,510000001055,
106.445,,Segment,3,4,Image 1,2,1,100000005,510000001076,
98.6743,,Segment,3,5,Image 1,2,1,100000005,510000001082,
116.464,,Segment,3,6,Image 1,3,1,100000005,510000001086,
134.975,,Segment,3,7,Image 1,2,1,100000005,510000001093,
139.572,,Segment,3,7,Image 1,3,1,100000005,510000001101,
129.323,,Segment,3,4,Image 1,3,1,100000005,510000001110,
109.289,,Segment,3,5,Image 1,3,1,100000005,510000001117,
167.905,,Segment,3,5,Image 1,4,1,100000005,510000001124,
155.225,,Segment,3,5,Image 1,3,1,100000005,510000001129,
69.677,,Segment,3,2,Image 1,3,1,100000005,510000001133,
176.215,,Segment,3,3,Image 1,4,1,100000005,510000001136,
151.515,,Segment,3,3,Image 1,3,1,100000005,510000001156,
188.6,,Segment,3,4,Image 1,3,1,100000005,510000001159,
185.967,,Segment,3,4,Image 1,4,1,100000005,510000001175,
178.756,,Segment,3,3,Image 1,2,1,100000005,510000001191,
172.12,,Segment,3,4,Image 1,2,1,100000005,510000001204,
193.696,,Segment,3,4,Image 1,3,1,100000005,510000001221,
166.796,,Segment,3,3,Image 1,4,1,100000005,510000001236,
100.57,,Segment,3,1,Image 1,1,1,100000006,510000001259,
155.806,,Segment,3,2,Image 1,1,1,100000006,510000001262,
162.937,,Segment,3,3,Image 1,1,1,100000006,510000001267,
157.98,,Segment,3,2,Image 1,2,1,100000006,510000001272,
176.197,,Segment,3,3,Image 1,3,1,100000006,510000001278,
184.132,,Segment,3,2,Image 1,1,1,100000006,510000001285,
100.289,,Segment,3,1,Image 1,1,1,100000006,510000001329,
178.265,,Segment,3,2,Image 1,1,1,100000006,510000001331,
174.667,,Segment,3,2,Image 1,2,1,100000006,510000001353,
154.325,,Segment,3,2,Image 1,2,1,100000006,510000001379,
151.414,,Segment,3,4,Image 1,2,1,100000006,510000001399,
173.77,,Segment,3,3,Image 1,1,1,100000006,510000001408,
119.209,,Segment,3,2,Image 1,2,1,100000006,510000001416,
168.99,,Segment,3,3,Image 1,2,1,100000006,510000001418,
178.348,,Segment,3,3,Image 1,3,1,100000006,510000001430,
160.193,,Segment,3,3,Image 1,2,1,100000006,510000001448,
176.1,,Segment,3,3,Image 1,2,1,100000006,510000001465,
160.63,,Segment,3,4,Image 1,3,1,100000006,510000001486,
164.343,,Segment,3,2,Image 1,1,1,100000007,510000001536,
192.455,,Segment,3,3,Image 1,1,1,100000007,510000001546,
198.23,,Segment,3,4,Image 1,1,1,100000007,510000001549,
186.686,,Segment,3,5,Image 1,1,1,100000007,510000001551,
194.249,,Segment,3,6,Image 1,1,1,100000007,510000001573,
190.736,,Segment,3,6,Image 1,2,1,100000007,510000001575,
191.211,,Segment,3,3,Image 1,2,1,100000007,510000001583,
141.258,,Segment,3,2,Image 1,2,1,100000007,510000001620,
178.254,,Segment,3,3,Image 1,2,1,100000007,510000001624,
189.447,,Segment,3,4,Image 1,2,1,100000007,510000001626,
191.722,,Segment,3,4,Image 1,3,1,100000007,510000001628,
192.578,,Segment,3,3,Image 1,3,1,100000007,510000001630,
80.7408,,Segment,3,1,Image 1,1,1,100000007,510000001632,
170.454,,Segment,3,2,Image 1,1,1,100000007,510000001634,
179.822,,Segment,3,2,Image 1,1,1,100000007,510000001639,
149.558,,Segment,3,2,Image 1,2,1,100000007,510000001655,
200.546,,Segment,3,3,Image 1,2,1,100000007,510000001659,
192.83,,Segment,3,3,Image 1,3,1,100000007,510000001680,
155.964,,Segment,3,2,Image 1,2,1,100000007,510000001689,
196.346,,Segment,3,5,Image 1,2,1,100000007,510000001704,
195.539,,Segment,3,4,Image 1,2,1,100000007,510000001717,
177.289,,Segment,3,2,Image 1,2,1,100000007,510000001731,
169.171,,Segment,3,1,Image 1,1,1,100000008,510000001749,
70.6445,,Segment,3,1,Image 1,1,1,100000008,510000001766,
110.63,,Segment,3,2,Image 1,1,1,100000008,510000001768,
155.768,,Segment,3,4,Image 1,1,1,100000008,510000001772,
154.8,,Segment,3,4,Image 1,2,1,100000008,510000001788,
170.622,,Segment,3,2,Image 1,2,1,100000008,510000001800,
199.613,,Segment,3,3,Image 1,2,1,100000008,510000001831,
194.469,,Segment,3,3,Image 1,3,1,100000008,510000001850,
123.437,,Segment,3,3,Image 1,2,1,100000008,510000001867,
178.638,,Segment,3,4,Image 1,2,1,100000008,510000001875,
152.205,,Segment,3,1,Image 1,1,1,100000008,510000001928,
77.0211,,Segment,3,1,Image 1,1,1,100000008,510000001966,
156.3,,Segment,3,2,Image 1,1,1,100000008,510000001969,
176.782,,Segment,3,3,Image 1,1,1,100000008,510000001975,
195.375,,Segment,3,4,Image 1,1,1,100000008,510000001981,
174.591,,Segment,3,1,Image 1,1,1,100000008,510000001996,
200.685,,Segment,3,3,Image 1,2,1,100000008,510000002049,
199.102,,Segment,3,4,Image 1,2,1,100000008,510000002070,
183.957,,Segment,3,2,Image 1,2,1,100000008,510000002130,
138.169,,Segment,3,1,Image 1,1,1,100000008,510000002155,
151.363,,Segment,3,4,Image 1,3,1,100000008,510000002180,
145.154,,Segment,3,5,Image 1,3,1,100000008,510000002187,
165.458,,Segment,3,5,Image 1,4,1,100000008,510000002191,
138.045,,Segment,3,2,Image 1,1,1,100000009,510000002212,
184.086,,Segment,3,3,Image 1,1,1,100000009,510000002215,
180.848,,Segment,3,4,Image 1,1,1,100000009,510000002235,
191.945,,Segment,3,4,Image 1,2,1,100000009,510000002237,
165.228,,Segment,3,2,Image 1,2,1,100000009,510000002248,
140.615,,Segment,3,2,Image 1,1,1,100000009,510000002271,
136.117,,Segment,3,2,Image 1,2,1,100000009,510000002296,
96.4944,,Segment,3,2,Image 1,2,1,100000009,510000002305,
144.406,,Segment,3,3,Image 1,2,1,100000009,510000002310,
152.935,,Segment,3,4,Image 1,2,1,100000009,510000002314,
180.633,,Segment,3,4,Image 1,3,1,100000009,510000002320,
172.011,,Segment,3,3,Image 1,3,1,100000009,510000002333,
154.915,,Segment,3,2,Image 1,1,1,100000009,510000002352,
116.948,,Segment,3,2,Image 1,2,1,100000009,510000002376,
141.822,,Segment,3,3,Image 1,3,1,100000009,510000002388,
147.251,,Segment,3,3,Image 1,2,1,100000009,510000002396,
177.06,,Segment,3,4,Image 1,2,1,100000009,510000002398,
169.176,,Segment,3,4,Image 1,3,1,100000009,510000002403,
180.515,,Segment,3,3,Image 1,2,1,100000009,510000002417,
134.895,,Segment,3,1,Image 1,1,1,100000010,510000002436,
186.651,,Segment,3,2,Image 1,1,1,100000010,510000002463,
181.722,,Segment,3,2,Image 1,2,1,100000010,510000002487,
130.271,,Segment,3,2,Image 1,1,1,100000010,510000002501,
198.115,,Segment,3,3,Image 1,1,1,100000010,510000002510,
171.327,,Segment,3,3,Image 1,2,1,100000010,510000002538,
170.23,,Segment,3,4,Image 1,2,1,100000010,510000002548,
151.561,,Segment,3,4,Image 1,3,1,100000010,510000002565,
59.5259,,Segment,3,1,Image 1,1,1,100000010,510000002584,
150.894,,Segment,3,2,Image 1,1,1,100000010,510000002588,
141.582,,Segment,3,2,Image 1,2,1,100000010,510000002597,
144.467,,Segment,3,3,Image 1,2,1,100000010,510000002602,
177.061,,Segment,3,4,Image 1,3,1,100000010,510000002608,
108.942,,Segment,3,1,Image 1,1,1,100000010,510000002612,
191,,Segment,3,2,Image 1,1,1,100000010,510000002624,
162.167,,Segment,3,2,Image 1,2,1,100000010,510000002635,
150.711,,Segment,3,3,Image 1,3,1,100000010,510000002672,
170.998,,Segment,3,4,Image 1,3,1,100000010,510000002680,
147.004,,Segment,3,4,Image 1,4,1,100000010,510000002707,
140.139,,Segment,3,2,Image 1,2,1,100000010,510000002726,
91.9415,,Segment,3,1,Image 1,1,1,100000010,510000002748,
179.302,,Segment,3,3,Image 1,1,1,100000011,510000002766,
158.191,,Segment,3,3,Image 1,2,1,100000011,510000002785,
192.763,,Segment,3,4,Image 1,2,1,100000011,510000002792,
190.666,,Segment,3,4,Image 1,3,1,100000011,510000002809,
155.326,,Segment,3,2,Image 1,2,1,100000011,510000002827,
188.986,,Segment,3,3,Image 1,1,1,100000011,510000002847,
179.262,,Segment,3,3,Image 1,1,1,100000011,510000002860,
139.869,,Segment,3,2,Image 1,2,1,100000011,510000002874,
102.655,,Segment,3,1,Image 1,1,1,100000011,510000002880,
199.216,,Segment,3,3,Image 1,3,1,100000011,510000002898,
166.678,,Segment,3,3,Image 1,2,1,100000011,510000002902,
165.227,,Segment,3,3,Image 1,2,1,100000011,510000002917,
186.47,,Segment,3,3,Image 1,3,1,100000011,510000002938,
177.757,,Segment,3,3,Image 1,2,1,100000011,510000002946,
89.17,,Segment,3,1,Image 1,1,1,100000012,510000002958,
185.035,,Segment,3,2,Image 1,1,1,100000012,510000002963,
194.114,,Segment,3,3,Image 1,1,1,100000012,510000002974,
186.65,,Segment,3,3,Image 1,2,1,100000012,510000003000,
162.345,,Segment,3,2,Image 1,1,1,100000012,510000003014,
155.538,,Segment,3,2,Image 1,2,1,100000012,510000003040,
58.1725,,Segment,3,1,Image 1,1,1,100000012,510000003065,
187.489,,Segment,3,2,Image 1,1,1,100000012,510000003067,
175.664,,Segment,3,2,Image 1,2,1,100000012,510000003086,
156.371,,Segment,3,2,Image 1,2,1,100000012,510000003109,
99.4031,,Segment,3,2,Image 1,1,1,100000012,510000003121,
161.569,,Segment,3,3,Image 1,1,1,100000012,510000003124,
164.971,,Segment,3,4,Image 1,1,1,100000012,510000003130,
160.064,,Segment,3,4,Image 1,2,1,100000012,510000003147,
195.845,,Segment,3,5,Image 1,2,1,100000012,510000003157,
191.549,,Segment,3,5,Image 1,3,1,100000012,510000003175,
148.706,,Segment,3,5,Image 1,2,1,100000012,510000003190,
183.238,,Segment,3,2,Image 1,2,1,100000012,510000003198,
187.984,,Segment,3,2,Image 1,2,1,100000012,510000003232,
187.845,,Segment,3,3,Image 1,2,1,100000012,510000003243,
186.494,,Segment,3,4,Image 1,1,1,100000013,510000003271,
156.581,,Segment,3,3,Image 1,2,1,100000013,510000003294,
188.778,,Segment,3,4,Image 1,2,1,100000013,510000003296,
198.524,,Segment,3,4,Image 1,2,1,100000013,510000003319,
183.252,,Segment,3,3,Image 1,2,1,100000013,510000003334,
176.378,,Segment,3,4,Image 1,2,1,100000013,510000003336,
183.588,,Segment,3,4,Image 1,3,1,100000013,510000003352,
89.7482,,Segment,3,2,Image 1,1,1,100000013,510000003369,
160.698,,Segment,3,3,Image 1,1,1,100000013,510000003372,
148.826,,Segment,3,2,Image 1,2,1,100000013,510000003375,
159.823,,Segment,3,2,Image 1,2,1,100000013,510000003389,
81.5204,,Segment,3,1,Image 1,1,1,100000013,510000003402,
175.519,,Segment,3,2,Image 1,1,1,100000013,510000003405,
185.171,,Segment,3,2,Image 1,2,1,100000013,510000003429,
186.524,,Segment,3,3,Image 1,3,1,100000013,510000003442,
182.672,,Segment,3,4,Image 1,3,1,100000013,510000003451,
181.197,,Segment,3,3,Image 1,2,1,100000013,510000003473,
75.7247,,Segment,3,1,Image 1,1,1,100000014,510000003491,
176.264,,Segment,3,4,Image 1,1,1,100000014,510000003501,
157.606,,Segment,3,3,Image 1,2,1,100000014,510000003507,
66.8716,,Segment,3,1,Image 1,1,1,100000014,510000003515,
146.305,,Segment,3,3,Image 1,2,1,100000014,510000003518,
65.1007,,Segment,3,1,Image 1,1,1,100000014,510000003527,
149.309,,Segment,3,2,Image 1,2,1,100000014,510000003529,
122.573,,Segment,3,2,Image 1,1,1,100000014,510000003552,
165.696,,Segment,3,3,Image 1,1,1,100000014,510000003554,
184.928,,Segment,3,3,Image 1,2,1,100000014,510000003570,
181.57,,Segment,3,4,Image 1,2,1,100000014,510000003582,
143.065,,Segment,3,2,Image 1,2,1,100000014,510000003592,
186.903,,Segment,3,4,Image 1,1,1,100000014,510000003609,
173.019,,Segment,3,4,Image 1,2,1,100000014,510000003635,
119.37,,Segment,3,2,Image 1,2,1,100000014,510000003640,
176.362,,Segment,3,3,Image 1,2,1,100000014,510000003647,
178.14,,Segment,3,3,Image 1,3,1,100000014,510000003656,
68.8561,,Segment,3,0,Image 1,1,1,100000000,510000003676,
90.0401,,Segment,3,1,Image 1,1,1,100000000,510000003677,
59.3784,,Segment,3,1,Image 1,2,1,100000000,510000003678,
41.5515,,Segment,3,2,Image 1,2,1,100000000,510000003679,
28.6574,,Segment,3,1,Image 1,1,1,100000001,510000003680,
34.263,,Segment,3,1,Image 1,1,1,100000001,510000003681,
100.819,,Segment,3,2,Image 1,1,1,100000001,510000003682,
192.834,,Segment,3,4,Image 1,2,1,100000001,510000003683,
202.435,,Segment,3,4,Image 1,1,1,100000002,510000003684,
106.107,,Segment,3,1,Image 1,1,1,100000003,510000003685,
51.5152,,Segment,3,1,Image 1,1,1,100000004,510000003686,
89.156,,Segment,3,2,Image 1,1,1,100000004,510000003687,
57.462,,Segment,3,2,Image 1,2,1,100000004,510000003688,
101.652,,Segment,3,3,Image 1,3,1,100000004,510000003689,
79.0738,,Segment,3,0,Image 1,1,1,100000005,510000003690,
73.2396,,Segment,3,1,Image 1,2,1,100000005,510000003691,
49.9155,,Segment,3,2,Image 1,2,1,100000005,510000003692,
90.3479,,Segment,3,3,Image 1,2,1,100000005,510000003693,
118.506,,Segment,3,6,Image 1,2,1,100000005,510000003694,
188.053,,Segment,3,3,Image 1,2,1,100000006,510000003695,
95.0808,,Segment,3,1,Image 1,1,1,100000006,510000003696,
88.4695,,Segment,3,1,Image 1,1,1,100000006,510000003697,
119.114,,Segment,3,2,Image 1,1,1,100000006,510000003698,
83.5869,,Segment,3,1,Image 1,1,1,100000007,510000003699,
87.2755,,Segment,3,1,Image 1,1,1,100000007,510000003700,
92.8795,,Segment,3,3,Image 1,1,1,100000008,510000003701,
58.1633,,Segment,3,1,Image 1,1,1,100000009,510000003702,
46.1806,,Segment,3,1,Image 1,1,1,100000009,510000003703,
48.4498,,Segment,3,1,Image 1,1,1,100000009,510000003704,
42.5422,,Segment,3,1,Image 1,1,1,100000010,510000003705,
169.99,,Segment,3,4,Image 1,2,1,100000010,510000003706,
64.7923,,Segment,3,1,Image 1,1,1,100000011,510000003707,
138.551,,Segment,3,2,Image 1,1,1,100000011,510000003708,
181.379,,Segment,3,3,Image 1,2,1,100000011,510000003709,
61.5158,,Segment,3,1,Image 1,1,1,100000011,510000003710,
123.509,,Segment,3,2,Image 1,1,1,100000011,510000003711,
60.8386,,Segment,3,1,Image 1,1,1,100000011,510000003712,
137.017,,Segment,3,2,Image 1,1,1,100000011,510000003713,
139.163,,Segment,3,2,Image 1,2,1,100000011,510000003714,
46.4293,,Segment,3,1,Image 1,1,1,100000012,510000003715,
49.2033,,Segment,3,1,Image 1,1,1,100000012,510000003716,
125.487,,Segment,3,5,Image 1,1,1,100000012,510000003717,
83.2912,,Segment,3,1,Image 1,1,1,100000013,510000003718,
148.541,,Segment,3,2,Image 1,1,1,100000013,510000003719,
190.031,,Segment,3,3,Image 1,1,1,100000013,510000003720,
138.722,,Segment,3,2,Image 1,2,1,100000013,510000003721,
73.1659,,Segment,3,1,Image 1,1,1,100000013,510000003722,
66.9815,,Segment,3,1,Image 1,1,1,100000014,510000003723,
115.668,,Segment,3,2,Image 1,1,1,100000014,510000003724,
153.802,,Segment,3,3,Image 1,1,1,100000014,510000003725,
115.619,,Segment,3,2,Image 1,1,1,100000014,510000003726,
144.319,,Segment,3,3,Image 1,1,1,100000014,510000003727,
