
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
171.183,,Segment,2,3,Image 1,3,1,100000006,510000001430,
152.499,,Segment,2,3,Image 1,2,1,100000006,510000001448,
168.805,,Segment,2,3,Image 1,2,1,100000006,510000001465,
156.175,,Segment,2,4,Image 1,3,1,100000006,510000001486,
157.635,,Segment,2,2,Image 1,1,1,100000007,510000001536,
186.989,,Segment,2,3,Image 1,1,1,100000007,510000001546,
193.482,,Segment,2,4,Image 1,1,1,100000007,510000001549,
182.126,,Segment,2,5,Image 1,1,1,100000007,510000001551,
190.053,,Segment,2,6,Image 1,1,1,100000007,510000001573,
187.275,,Segment,2,6,Image 1,2,1,100000007,510000001575,
186.4,,Segment,2,3,Image 1,2,1,100000007,510000001583,
135.638,,Segment,2,2,Image 1,2,1,100000007,510000001620,
171.806,,Segment,2,3,Image 1,2,1,100000007,510000001624,
182.105,,Segment,2,4,Image 1,2,1,100000007,510000001626,
185.353,,Segment,2,4,Image 1,3,1,100000007,510000001628,
186.838,,Segment,2,3,Image 1,3,1,100000007,510000001630,
78.1218,,Segment,2,1,Image 1,1,1,100000007,510000001632,
165.927,,Segment,2,2,Image 1,1,1,100000007,510000001634,
177.042,,Segment,2,2,Image 1,1,1,100000007,510000001639,
146.907,,Segment,2,2,Image 1,2,1,100000007,510000001655,
196.573,,Segment,2,3,Image 1,2,1,100000007,510000001659,
188.714,,Segment,2,3,Image 1,3,1,100000007,510000001680,
151.251,,Segment,2,2,Image 1,2,1,100000007,510000001689,
192.565,,Segment,2,5,Image 1,2,1,100000007,510000001704,
191.869,,Segment,2,4,Image 1,2,1,100000007,510000001717,
172.88,,Segment,2,2,Image 1,2,1,100000007,510000001731,
165.839,,Segment,2,1,Image 1,1,1,100000008,510000001749,
71.2179,,Segment,2,1,Image 1,1,1,100000008,510000001766,
109.188,,Segment,2,2,Image 1,1,1,100000008,510000001768,
152.215,,Segment,2,4,Image 1,1,1,100000008,510000001772,
151.554,,Segment,2,4,Image 1,2,1,100000008,510000001788,
166.367,,Segment,2,2,Image 1,2,1,100000008,510000001800,
194.994,,Segment,2,3,Image 1,2,1,100000008,510000001831,
188.319,,Segment,2,3,Image 1,3,1,100000008,510000001850,
120.671,,Segment,2,3,Image 1,2,1,100000008,510000001867,
174.869,,Segment,2,4,Image 1,2,1,100000008,510000001875,
149.298,,Segment,2,1,Image 1,1,1,100000008,510000001928,
77.3472,,Segment,2,1,Image 1,1,1,100000008,510000001966,
154.97,,Segment,2,2,Image 1,1,1,100000008,510000001969,
174.217,,Segment,2,3,Image 1,1,1,100000008,510000001975,
192.104,,Segment,2,4,Image 1,1,1,100000008,510000001981,
171.162,,Segment,2,1,Image 1,1,1,100000008,510000001996,
197.097,,Segment,2,3,Image 1,2,1,100000008,510000002049,
194.627,,Segment,2,4,Image 1,2,1,100000008,510000002070,
181.018,,Segment,2,2,Image 1,2,1,100000008,510000002130,
135.616,,Segment,2,1,Image 1,1,1,100000008,510000002155,
147.056,,Segment,2,4,Image 1,3,1,100000008,510000002180,
141.519,,Segment,2,5,Image 1,3,1,100000008,510000002187,
161.035,,Segment,2,5,Image 1,4,1,100000008,510000002191,
133.384,,Segment,2,2,Image 1,1,1,100000009,510000002212,
178.838,,Segment,2,3,Image 1,1,1,100000009,510000002215,
176.608,,Segment,2,4,Image 1,1,1,100000009,510000002235,
186.661,,Segment,2,4,Image 1,2,1,100000009,510000002237,
160.853,,Segment,2,2,Image 1,2,1,100000009,510000002248,
135.592,,Segment,2,2,Image 1,1,1,100000009,510000002271,
129.61,,Segment,2,2,Image 1,2,1,100000009,510000002296,
91.1845,,Segment,2,2,Image 1,2,1,100000009,510000002305,
140.336,,Segment,2,3,Image 1,2,1,100000009,510000002310,
148.928,,Segment,2,4,Image 1,2,1,100000009,510000002314,
177.722,,Segment,2,4,Image 1,3,1,100000009,510000002320,
167.731,,Segment,2,3,Image 1,3,1,100000009,510000002333,
151.646,,Segment,2,2,Image 1,1,1,100000009,510000002352,
113.593,,Segment,2,2,Image 1,2,1,100000009,510000002376,
137.638,,Segment,2,3,Image 1,3,1,100000009,510000002388,
142.541,,Segment,2,3,Image 1,2,1,100000009,510000002396,
172.843,,Segment,2,4,Image 1,2,1,100000009,510000002398,
164.502,,Segment,2,4,Image 1,3,1,100000009,510000002403,
176.298,,Segment,2,3,Image 1,2,1,100000009,510000002417,
131.687,,Segment,2,1,Image 1,1,1,100000010,510000002436,
182.905,,Segment,2,2,Image 1,1,1,100000010,510000002463,
177.044,,Segment,2,2,Image 1,2,1,100000010,510000002487,
126.438,,Segment,2,2,Image 1,1,1,100000010,510000002501,
193.454,,Segment,2,3,Image 1,1,1,100000010,510000002510,
165.519,,Segment,2,3,Image 1,2,1,100000010,510000002538,
163.961,,Segment,2,4,Image 1,2,1,100000010,510000002548,
147.415,,Segment,2,4,Image 1,3,1,100000010,510000002565,
58.9516,,Segment,2,1,Image 1,1,1,100000010,510000002584,
146.585,,Segment,2,2,Image 1,1,1,100000010,510000002588,
137.745,,Segment,2,2,Image 1,2,1,100000010,510000002597,
139.284,,Segment,2,3,Image 1,2,1,100000010,510000002602,
172.933,,Segment,2,4,Image 1,3,1,100000010,510000002608,
107.06,,Segment,2,1,Image 1,1,1,100000010,510000002612,
185.841,,Segment,2,2,Image 1,1,1,100000010,510000002624,
159.442,,Segment,2,2,Image 1,2,1,100000010,510000002635,
146.141,,Segment,2,3,Image 1,3,1,100000010,510000002672,
166.963,,Segment,2,4,Image 1,3,1,100000010,510000002680,
143.38,,Segment,2,4,Image 1,4,1,100000010,510000002707,
136.41,,Segment,2,2,Image 1,2,1,100000010,510000002726,
89.6918,,Segment,2,1,Image 1,1,1,100000010,510000002748,
175.697,,Segment,2,3,Image 1,1,1,100000011,510000002766,
154.476,,Segment,2,3,Image 1,2,1,100000011,510000002785,
188.379,,Segment,2,4,Image 1,2,1,100000011,510000002792,
186.669,,Segment,2,4,Image 1,3,1,100000011,510000002809,
151.799,,Segment,2,2,Image 1,2,1,100000011,510000002827,
183.996,,Segment,2,3,Image 1,1,1,100000011,510000002847,
175.758,,Segment,2,3,Image 1,1,1,100000011,510000002860,
134.609,,Segment,2,2,Image 1,2,1,100000011,510000002874,
99.6562,,Segment,2,1,Image 1,1,1,100000011,510000002880,
194.63,,Segment,2,3,Image 1,3,1,100000011,510000002898,
163.157,,Segment,2,3,Image 1,2,1,100000011,510000002902,
161.559,,Segment,2,3,Image 1,2,1,100000011,510000002917,
182.153,,Segment,2,3,Image 1,3,1,100000011,510000002938,
174.612,,Segment,2,3,Image 1,2,1,100000011,510000002946,
82.9777,,Segment,2,1,Image 1,1,1,100000012,510000002958,
179.435,,Segment,2,2,Image 1,1,1,100000012,510000002963,
189.424,,Segment,2,3,Image 1,1,1,100000012,510000002974,
182.765,,Segment,2,3,Image 1,2,1,100000012,510000003000,
155.03,,Segment,2,2,Image 1,1,1,100000012,510000003014,
148.859,,Segment,2,2,Image 1,2,1,100000012,510000003040,
52.6524,,Segment,2,1,Image 1,1,1,100000012,510000003065,
182.186,,Segment,2,2,Image 1,1,1,100000012,510000003067,
169.442,,Segment,2,2,Image 1,2,1,100000012,510000003086,
149.471,,Segment,2,2,Image 1,2,1,100000012,510000003109,
90.9228,,Segment,2,2,Image 1,1,1,100000012,510000003121,
154.296,,Segment,2,3,Image 1,1,1,100000012,510000003124,
159.438,,Segment,2,4,Image 1,1,1,100000012,510000003130,
154.255,,Segment,2,4,Image 1,2,1,100000012,510000003147,
191.623,,Segment,2,5,Image 1,2,1,100000012,510000003157,
186.55,,Segment,2,5,Image 1,3,1,100000012,510000003175,
145.775,,Segment,2,5,Image 1,2,1,100000012,510000003190,
176.474,,Segment,2,2,Image 1,2,1,100000012,510000003198,
181.965,,Segment,2,2,Image 1,2,1,100000012,510000003232,
183.038,,Segment,2,3,Image 1,2,1,100000012,510000003243,
179.204,,Segment,2,4,Image 1,1,1,100000013,510000003271,
150.288,,Segment,2,3,Image 1,2,1,100000013,510000003294,
184.509,,Segment,2,4,Image 1,2,1,100000013,510000003296,
194.184,,Segment,2,4,Image 1,2,1,100000013,510000003319,
176.043,,Segment,2,3,Image 1,2,1,100000013,510000003334,
172.166,,Segment,2,4,Image 1,2,1,100000013,510000003336,
179.164,,Segment,2,4,Image 1,3,1,100000013,510000003352,
84.7987,,Segment,2,2,Image 1,1,1,100000013,510000003369,
154.077,,Segment,2,3,Image 1,1,1,100000013,510000003372,
142.077,,Segment,2,2,Image 1,2,1,100000013,510000003375,
154.263,,Segment,2,2,Image 1,2,1,100000013,510000003389,
77.3629,,Segment,2,1,Image 1,1,1,100000013,510000003402,
169.761,,Segment,2,2,Image 1,1,1,100000013,510000003405,
180.941,,Segment,2,2,Image 1,2,1,100000013,510000003429,
180.166,,Segment,2,3,Image 1,3,1,100000013,510000003442,
176.795,,Segment,2,4,Image 1,3,1,100000013,510000003451,
176.001,,Segment,2,3,Image 1,2,1,100000013,510000003473,
69.8735,,Segment,2,1,Image 1,1,1,100000014,510000003491,
168.314,,Segment,2,4,Image 1,1,1,100000014,510000003501,
151.252,,Segment,2,3,Image 1,2,1,100000014,510000003507,
60.8718,,Segment,2,1,Image 1,1,1,100000014,510000003515,
137.877,,Segment,2,3,Image 1,2,1,100000014,510000003518,
59.0714,,Segment,2,1,Image 1,1,1,100000014,510000003527,
142.871,,Segment,2,2,Image 1,2,1,100000014,510000003529,
116.437,,Segment,2,2,Image 1,1,1,100000014,510000003552,
156.754,,Segment,2,3,Image 1,1,1,100000014,510000003554,
177.731,,Segment,2,3,Image 1,2,1,100000014,510000003570,
175.093,,Segment,2,4,Image 1,2,1,100000014,510000003582,
136.971,,Segment,2,2,Image 1,2,1,100000014,510000003592,
178.988,,Segment,2,4,Image 1,1,1,100000014,510000003609,
165.303,,Segment,2,4,Image 1,2,1,100000014,510000003635,
110.473,,Segment,2,2,Image 1,2,1,100000014,510000003640,
166.523,,Segment,2,3,Image 1,2,1,100000014,510000003647,
167.463,,Segment,2,3,Image 1,3,1,100000014,510000003656,
65.3441,,Segment,2,0,Image 1,1,1,100000000,510000003676,
84.5295,,Segment,2,1,Image 1,1,1,100000000,510000003677,
55.3957,,Segment,2,1,Image 1,2,1,100000000,510000003678,
40.5647,,Segment,2,2,Image 1,2,1,100000000,510000003679,
28.5009,,Segment,2,1,Image 1,1,1,100000001,510000003680,
33.8345,,Segment,2,1,Image 1,1,1,100000001,510000003681,
97.6196,,Segment,2,2,Image 1,1,1,100000001,510000003682,
188.624,,Segment,2,4,Image 1,2,1,100000001,510000003683,
196.919,,Segment,2,4,Image 1,1,1,100000002,510000003684,
105.22,,Segment,2,1,Image 1,1,1,100000003,510000003685,
49.8531,,Segment,2,1,Image 1,1,1,100000004,510000003686,
85.8609,,Segment,2,2,Image 1,1,1,100000004,510000003687,
55.801,,Segment,2,2,Image 1,2,1,100000004,510000003688,
99.2645,,Segment,2,3,Image 1,3,1,100000004,510000003689,
77.9273,,Segment,2,0,Image 1,1,1,100000005,510000003690,
72.3589,,Segment,2,1,Image 1,2,1,100000005,510000003691,
50.4184,,Segment,2,2,Image 1,2,1,100000005,510000003692,
87.9319,,Segment,2,3,Image 1,2,1,100000005,510000003693,
118.383,,Segment,2,6,Image 1,2,1,100000005,510000003694,
181.151,,Segment,2,3,Image 1,2,1,100000006,510000003695,
88.9158,,Segment,2,1,Image 1,1,1,100000006,510000003696,
82.2748,,Segment,2,1,Image 1,1,1,100000006,510000003697,
114.526,,Segment,2,2,Image 1,1,1,100000006,510000003698,
81.0111,,Segment,2,1,Image 1,1,1,100000007,510000003699,
84.8327,,Segment,2,1,Image 1,1,1,100000007,510000003700,
91.1965,,Segment,2,3,Image 1,1,1,100000008,510000003701,
56.077,,Segment,2,1,Image 1,1,1,100000009,510000003702,
44.1737,,Segment,2,1,Image 1,1,1,100000009,510000003703,
47.9712,,Segment,2,1,Image 1,1,1,100000009,510000003704,
42.4051,,Segment,2,1,Image 1,1,1,100000010,510000003705,
164.864,,Segment,2,4,Image 1,2,1,100000010,510000003706,
62.4657,,Segment,2,1,Image 1,1,1,100000011,510000003707,
133.861,,Segment,2,2,Image 1,1,1,100000011,510000003708,
174.102,,Segment,2,3,Image 1,2,1,100000011,510000003709,
59.4546,,Segment,2,1,Image 1,1,1,100000011,510000003710,
120.454,,Segment,2,2,Image 1,1,1,100000011,510000003711,
58.7296,,Segment,2,1,Image 1,1,1,100000011,510000003712,
131.933,,Segment,2,2,Image 1,1,1,100000011,510000003713,
133.437,,Segment,2,2,Image 1,2,1,100000011,510000003714,
41.6559,,Segment,2,1,Image 1,1,1,100000012,510000003715,
44.4886,,Segment,2,1,Image 1,1,1,100000012,510000003716,
123.767,,Segment,2,5,Image 1,1,1,100000012,510000003717,
78.309,,Segment,2,1,Image 1,1,1,100000013,510000003718,
139.396,,Segment,2,2,Image 1,1,1,100000013,510000003719,
182.449,,Segment,2,3,Image 1,1,1,100000013,510000003720,
129.905,,Segment,2,2,Image 1,2,1,100000013,510000003721,
69.1899,,Segment,2,1,Image 1,1,1,100000013,510000003722,
61.0441,,Segment,2,1,Image 1,1,1,100000014,510000003723,
110.638,,Segment,2,2,Image 1,1,1,100000014,510000003724,
148.925,,Segment,2,3,Image 1,1,1,100000014,510000003725,
110.02,,Segment,2,2,Image 1,1,1,100000014,510000003726,
138.013,,Segment,2,3,Image 1,1,1,100000014,510000003727,
