
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
106363,12729.1,-3.68506,µm,Segment,Segment Position,2,1,1,100000006,510000001262,
106479,12914.5,3.72285,µm,Segment,Segment Position,2,1,1,100000006,510000001285,
106354,12882.9,10.4498,µm,Segment,Segment Position,2,1,1,100000006,510000001331,
107240,12135.4,2.81534,µm,Segment,Segment Position,2,1,1,100000007,510000001536,
107190,12039,8.69096,µm,Segment,Segment Position,2,1,1,100000007,510000001634,
107126,12067.5,7.61645,µm,Segment,Segment Position,2,1,1,100000007,510000001639,
107073,11807.1,8.34212,µm,Segment,Segment Position,2,1,1,100000008,510000001768,
107095,11855.7,17.296,µm,Segment,Segment Position,2,1,1,100000008,510000001969,
107378,13274.7,9.84803,µm,Segment,Segment Position,2,1,1,100000009,510000002212,
107366,13179,11.1691,µm,Segment,Segment Position,2,1,1,100000009,510000002271,
107280,13370,10.442,µm,Segment,Segment Position,2,1,1,100000009,510000002352,
106755,12235.7,13.9015,µm,Segment,Segment Position,2,1,1,100000010,510000002463,
106560,12273.8,17.4457,µm,Segment,Segment Position,2,1,1,100000010,510000002501,
106533,12333.9,10.4826,µm,Segment,Segment Position,2,1,1,100000010,510000002588,
106631,12370.1,10.9772,µm,Segment,Segment Position,2,1,1,100000010,510000002624,
106385,13900.4,16.5762,µm,Segment,Segment Position,2,1,1,100000012,510000002963,
106305,13884.2,10.2247,µm,Segment,Segment Position,2,1,1,100000012,510000003014,
106210,13987,10.5418,µm,Segment,Segment Position,2,1,1,100000012,510000003067,
106336,14000.7,9.12527,µm,Segment,Segment Position,2,1,1,100000012,510000003121,
108358,14081.1,18.3334,µm,Segment,Segment Position,2,1,1,100000013,510000003369,
108349,14187.6,-1.3337,µm,Segment,Segment Position,2,1,1,100000013,510000003405,
105807,13096.2,-23.161,µm,Segment,Segment Position,2,1,1,100000014,510000003552,
107331,12968.8,-20.0658,µm,Segment,Segment Position,2,1,1,100000001,510000003682,
108120,14163.6,9.5817,µm,Segment,Segment Position,2,1,1,100000004,510000003687,
106317,12755.3,-1.39366,µm,Segment,Segment Position,2,1,1,100000006,510000003698,
107918,12873.3,8.78759,µm,Segment,Segment Position,2,1,1,100000011,510000003708,
107923,12901.5,9.19198,µm,Segment,Segment Position,2,1,1,100000011,510000003711,
107867,12930.9,8.7224,µm,Segment,Segment Position,2,1,1,100000011,510000003713,
108391,14082.8,18.2713,µm,Segment,Segment Position,2,1,1,100000013,510000003719,
105813,13041.3,-25.4492,µm,Segment,Segment Position,2,1,1,100000014,510000003724,
105843,13064.9,-24.9911,µm,Segment,Segment Position,2,1,1,100000014,510000003726,
107057,13259.9,15.1503,µm,Segment,Segment Position,2,2,1,100000000,510000000023,
107044,13207.6,18.7132,µm,Segment,Segment Position,2,2,1,100000000,510000000068,
106986,13244,16.3173,µm,Segment,Segment Position,2,2,1,100000000,510000000075,
107261,12952.3,-14.3825,µm,Segment,Segment Position,2,2,1,100000001,510000000252,
107363,12971.2,-15.2365,µm,Segment,Segment Position,2,2,1,100000001,510000000318,
107440,13045,9.15568,µm,Segment,Segment Position,2,2,1,100000001,510000000458,
106834,12920.5,2.39135,µm,Segment,Segment Position,2,2,1,100000002,510000000605,
107124,12796.9,10.717,µm,Segment,Segment Position,2,2,1,100000002,510000000683,
