
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,1,1,Image 1,1,1,100000000,510000000001,
40.2969,,Segment,1,2,Image 1,1,1,100000000,510000000003,
61.2832,,Segment,1,3,Image 1,1,1,100000000,510000000007,
62.8484,,Segment,1,3,Image 1,2,1,100000000,510000000039,
46.2676,,Segment,1,2,Image 1,2,1,100000000,510000000051,
46.0466,,Segment,1,3,Image 1,2,1,100000000,510000000054,
36.6754,,Segment,1,3,Image 1,3,1,100000000,510000000060,
61.0864,,Segment,1,1,Image 1,1,1,100000000,510000000083,
59.9101,,Segment,1,2,Image 1,1,1,100000000,510000000098,
44.865,,Segment,1,3,Image 1,1,1,100000000,510000000103,
27.5807,,Segment,1,3,Image 1,2,1,100000000,510000000123,
5.24934,,Segment,1,2,Image 1,1,1,100000000,510000000137,
38.5479,,Segment,1,3,Image 1,1,1,100000000,510000000139,
47.8355,,Segment,1,3,Image 1,2,1,100000000,510000000160,
58.2259,,Segment,1,2,Image 1,2,1,100000000,510000000181,
59.8255,,Segment,1,2,Image 1,2,1,100000000,510000000190,
63.2223,,Segment,1,2,Image 1,2,1,100000000,510000000208,
38.3078,,Segment,1,2,Image 1,1,1,100000001,510000000218,
33.1595,,Segment,1,3,Image 1,1,1,100000001,510000000225,
76.2843,,Segment,1,3,Image 1,2,1,100000001,510000000234,
47.2801,,Segment,1,2,Image 1,2,1,100000001,510000000244,
5.5,,Segment,1,1,Image 1,1,1,100000001,510000000263,
61.5457,,Segment,1,2,Image 1,1,1,100000001,510000000265,
24.3447,,Segment,1,1,Image 1,1,1,100000001,510000000277,
35.4773,,Segment,1,2,Image 1,1,1,100000001,510000000280,
59.935,,Segment,1,3,Image 1,1,1,100000001,510000000291,
42.0886,,Segment,1,3,Image 1,2,1,100000001,510000000304,
31.2566,,Segment,1,2,Image 1,2,1,100000001,510000000325,
51.5453,,Segment,1,3,Image 1,2,1,100000001,510000000335,
41.9553,,Segment,1,3,Image 1,3,1,100000001,510000000360,
37.9649,,Segment,1,1,Image 1,1,1,100000001,510000000372,
38.0405,,Segment,1,2,Image 1,2,1,100000001,510000000378,
78.0935,,Segment,1,3,Image 1,1,1,100000002,510000000392,
67.0093,,Segment,1,2,Image 1,2,1,100000002,510000000405,
10.3709,,Segment,1,1,Image 1,1,1,100000002,510000000415,
76.6295,,Segment,1,2,Image 1,1,1,100000002,510000000417,
40.2076,,Segment,1,4,Image 1,2,1,100000002,510000000430,
72.2972,,Segment,1,4,Image 1,1,1,100000002,510000000449,
60.6105,,Segment,1,5,Image 1,1,1,100000002,510000000451,
13.4743,,Segment,1,2,Image 1,2,1,100000002,510000000457,
70.11,,Segment,1,3,Image 1,2,1,100000002,510000000459,
70.5518,,Segment,1,2,Image 1,2,1,100000002,510000000468,
62.7369,,Segment,1,3,Image 1,2,1,100000002,510000000470,
49.108,,Segment,1,3,Image 1,3,1,100000002,510000000481,
69.5352,,Segment,1,3,Image 1,2,1,100000002,510000000485,
59.6317,,Segment,1,5,Image 1,2,1,100000002,510000000490,
64.0245,,Segment,1,1,Image 1,1,1,100000002,510000000503,
81.9199,,Segment,1,1,Image 1,1,1,100000003,510000000517,
4.09946,,Segment,1,1,Image 1,1,1,100000003,510000000532,
57.7498,,Segment,1,2,Image 1,1,1,100000003,510000000537,
62.9782,,Segment,1,2,Image 1,2,1,100000003,510000000547,
33.0387,,Segment,1,3,Image 1,2,1,100000003,510000000550,
35.7421,,Segment,1,4,Image 1,2,1,100000003,510000000555,
7.87558,,Segment,1,5,Image 1,2,1,100000003,510000000558,
56.2431,,Segment,1,4,Image 1,3,1,100000003,510000000575,
54.614,,Segment,1,3,Image 1,3,1,100000003,510000000585,
48.7812,,Segment,1,4,Image 1,3,1,100000003,510000000591,
70.779,,Segment,1,4,Image 1,4,1,100000003,510000000611,
54.9108,,Segment,1,2,Image 1,3,1,100000003,510000000625,
58.1969,,Segment,1,5,Image 1,3,1,100000003,510000000650,
68.6308,,Segment,1,1,Image 1,2,1,100000003,510000000668,
71.8036,,Segment,1,2,Image 1,2,1,100000003,510000000672,
78.1295,,Segment,1,1,Image 1,1,1,100000004,510000000678,
61.6534,,Segment,1,2,Image 1,1,1,100000004,510000000680,
68.8485,,Segment,1,2,Image 1,1,1,100000004,510000000686,
83.3397,,Segment,1,3,Image 1,1,1,100000004,510000000700,
24.6577,,Segment,1,3,Image 1,2,1,100000004,510000000703,
53.6249,,Segment,1,1,Image 1,1,1,100000004,510000000705,
101.115,,Segment,1,2,Image 1,1,1,100000004,510000000720,
93.9519,,Segment,1,3,Image 1,1,1,100000004,510000000723,
102.446,,Segment,1,4,Image 1,1,1,100000004,510000000727,
40.3392,,Segment,1,4,Image 1,2,1,100000004,510000000730,
79.6491,,Segment,1,3,Image 1,2,1,100000004,510000000733,
41.2886,,Segment,1,2,Image 1,2,1,100000004,510000000740,
20.806,,Segment,1,3,Image 1,2,1,100000004,510000000743,
48.3381,,Segment,1,4,Image 1,2,1,100000004,510000000745,
50.8814,,Segment,1,2,Image 1,2,1,100000004,510000000751,
54.104,,Segment,1,3,Image 1,3,1,100000004,510000000756,
50.6571,,Segment,1,2,Image 1,2,1,100000004,510000000766,
45.3285,,Segment,1,2,Image 1,2,1,100000004,510000000771,
106.066,,Segment,1,3,Image 1,2,1,100000004,510000000784,
22.3498,,Segment,1,2,Image 1,1,1,100000005,510000000789,
71.083,,Segment,1,2,Image 1,2,1,100000005,510000000803,
70.8735,,Segment,1,2,Image 1,2,1,100000005,510000000827,
27.8381,,Segment,1,2,Image 1,2,1,100000005,510000000841,
70.1288,,Segment,1,2,Image 1,2,1,100000005,510000000846,
0,,Segment,1,2,Image 1,1,1,100000005,510000000866,
70.1832,,Segment,1,3,Image 1,1,1,100000005,510000000869,
57.7352,,Segment,1,2,Image 1,2,1,100000005,510000000880,
63.0264,,Segment,1,3,Image 1,2,1,100000005,510000000897,
0.942809,,Segment,1,2,Image 1,1,1,100000005,510000000911,
50.5215,,Segment,1,3,Image 1,1,1,100000005,510000000913,
0,,Segment,1,3,Image 1,2,1,100000005,510000000942,
62.4046,,Segment,1,4,Image 1,2,1,100000005,510000000947,
56.1343,,Segment,1,4,Image 1,3,1,100000005,510000000964,
59.028,,Segment,1,3,Image 1,1,1,100000006,510000000982,
53.0569,,Segment,1,2,Image 1,2,1,100000006,510000001003,
62.9122,,Segment,1,1,Image 1,1,1,100000006,510000001027,
64.2335,,Segment,1,3,Image 1,2,1,100000006,510000001041,
42.4017,,Segment,1,3,Image 1,2,1,100000006,510000001060,
53.8493,,Segment,1,1,Image 1,1,1,100000006,510000001090,
0,,Segment,1,2,Image 1,1,1,100000007,510000001100,
22.973,,Segment,1,3,Image 1,1,1,100000007,510000001103,
62.9219,,Segment,1,4,Image 1,1,1,100000007,510000001107,
5.89915,,Segment,1,5,Image 1,1,1,100000007,510000001119,
24.0883,,Segment,1,5,Image 1,2,1,100000007,510000001123,
55.6597,,Segment,1,3,Image 1,2,1,100000007,510000001133,
19.4136,,Segment,1,4,Image 1,2,1,100000007,510000001136,
37.2047,,Segment,1,4,Image 1,3,1,100000007,510000001147,
43.1681,,Segment,1,3,Image 1,1,1,100000007,510000001157,
70.7586,,Segment,1,3,Image 1,2,1,100000007,510000001178,
46.3671,,Segment,1,4,Image 1,2,1,100000007,510000001191,
60.2202,,Segment,1,4,Image 1,3,1,100000007,510000001202,
37.8521,,Segment,1,2,Image 1,2,1,100000007,510000001210,
5,,Segment,1,1,Image 1,1,1,100000007,510000001236,
66.6408,,Segment,1,2,Image 1,1,1,100000007,510000001238,
46.7043,,Segment,1,2,Image 1,2,1,100000007,510000001254,
73.5004,,Segment,1,2,Image 1,2,1,100000007,510000001270,
52.4968,,Segment,1,4,Image 1,2,1,100000007,510000001294,
35.5598,,Segment,1,1,Image 1,1,1,100000008,510000001301,
63.715,,Segment,1,1,Image 1,1,1,100000008,510000001322,
46.8141,,Segment,1,1,Image 1,1,1,100000008,510000001349,
66.3628,,Segment,1,1,Image 1,1,1,100000008,510000001360,
47.7237,,Segment,1,1,Image 1,1,1,100000008,510000001373,
67.4896,,Segment,1,2,Image 1,1,1,100000008,510000001375,
21.9886,,Segment,1,3,Image 1,1,1,100000008,510000001384,
20.03,,Segment,1,3,Image 1,2,1,100000008,510000001387,
34.2749,,Segment,1,4,Image 1,2,1,100000008,510000001391,
46.1098,,Segment,1,4,Image 1,3,1,100000008,510000001408,
22.0255,,Segment,1,2,Image 1,2,1,100000008,510000001424,
27.4672,,Segment,1,2,Image 1,1,1,100000009,510000001441,
39.62,,Segment,1,2,Image 1,2,1,100000009,510000001449,
62.6785,,Segment,1,1,Image 1,1,1,100000009,510000001468,
33.33,,Segment,1,1,Image 1,1,1,100000009,510000001489,
17.5182,,Segment,1,2,Image 1,2,1,100000009,510000001491,
59.6577,,Segment,1,3,Image 1,1,1,100000009,510000001494,
37.4892,,Segment,1,3,Image 1,2,1,100000009,510000001510,
61.5104,,Segment,1,1,Image 1,1,1,100000009,510000001514,
48.9355,,Segment,1,1,Image 1,1,1,100000009,510000001533,
59.6335,,Segment,1,1,Image 1,1,1,100000010,510000001537,
61.6875,,Segment,1,2,Image 1,1,1,100000010,510000001541,
64.5457,,Segment,1,2,Image 1,2,1,100000010,510000001558,
50.6917,,Segment,1,2,Image 1,1,1,100000010,510000001575,
75.6383,,Segment,1,2,Image 1,2,1,100000010,510000001584,
40.2532,,Segment,1,2,Image 1,2,1,100000010,510000001609,
71.007,,Segment,1,1,Image 1,1,1,100000010,510000001626,
44.8259,,Segment,1,2,Image 1,1,1,100000010,510000001636,
59.9567,,Segment,1,2,Image 1,2,1,100000010,510000001640,
38.0821,,Segment,1,3,Image 1,2,1,100000010,510000001649,
56.2872,,Segment,1,3,Image 1,3,1,100000010,510000001652,
40.1559,,Segment,1,2,Image 1,1,1,100000010,510000001659,
49.3565,,Segment,1,3,Image 1,1,1,100000010,510000001662,
43.8938,,Segment,1,3,Image 1,2,1,100000010,510000001672,
56.3582,,Segment,1,2,Image 1,1,1,100000011,510000001682,
42.2995,,Segment,1,2,Image 1,2,1,100000011,510000001692,
53.6213,,Segment,1,3,Image 1,3,1,100000011,510000001695,
72.4998,,Segment,1,2,Image 1,1,1,100000011,510000001716,
31.7874,,Segment,1,3,Image 1,2,1,100000011,510000001718,
61.2149,,Segment,1,3,Image 1,1,1,100000011,510000001719,
78.9293,,Segment,1,1,Image 1,1,1,100000011,510000001726,
0,,Segment,1,1,Image 1,1,1,100000000,510000001736,
0,,Segment,1,1,Image 1,1,1,100000000,510000001737,
0,,Segment,1,1,Image 1,1,1,100000001,510000001738,
11.5,,Segment,1,1,Image 1,1,1,100000002,510000001739,
1.5,,Segment,1,2,Image 1,1,1,100000002,510000001740,
16.5,,Segment,1,1,Image 1,1,1,100000002,510000001741,
11.5,,Segment,1,2,Image 1,1,1,100000002,510000001742,
9,,Segment,1,3,Image 1,1,1,100000002,510000001743,
0,,Segment,1,0,Image 1,1,1,100000003,510000001744,
0,,Segment,1,1,Image 1,2,1,100000003,510000001745,
0,,Segment,1,0,Image 1,1,1,100000003,510000001746,
64.5,,Segment,1,1,Image 1,1,1,100000004,510000001747,
50,,Segment,1,1,Image 1,1,1,100000004,510000001748,
19.5,,Segment,1,4,Image 1,3,1,100000004,510000001749,
0,,Segment,1,1,Image 1,1,1,100000005,510000001750,
0,,Segment,1,1,Image 1,1,1,100000005,510000001751,
0,,Segment,1,1,Image 1,1,1,100000005,510000001752,
0,,Segment,1,1,Image 1,1,1,100000006,510000001753,
51.5,,Segment,1,2,Image 1,1,1,100000006,510000001754,
0,,Segment,1,1,Image 1,1,1,100000007,510000001755,
0,,Segment,1,1,Image 1,1,1,100000007,510000001756,
3,,Segment,1,2,Image 1,1,1,100000007,510000001757,
23.5,,Segment,1,1,Image 1,1,1,100000009,510000001758,
0.5,,Segment,1,2,Image 1,1,1,100000009,510000001759,
0,,Segment,1,1,Image 1,1,1,100000010,510000001760,
42.5,,Segment,1,1,Image 1,1,1,100000010,510000001761,
25,,Segment,1,1,Image 1,1,1,100000011,510000001762,
13.5,,Segment,1,3,Image 1,2,1,100000011,510000001763,
0,,Segment,1,1,Image 1,1,1,100000011,510000001764,
50,,Segment,1,2,Image 1,2,1,100000011,510000001765,
