
Segment Intensity Mean Ch=1 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
136.632,,Segment,1,3,Image 1,2,1,100000009,510000001510,
187.864,,Segment,1,1,Image 1,1,1,100000009,510000001514,
233.466,,Segment,1,1,Image 1,1,1,100000009,510000001533,
207.134,,Segment,1,1,Image 1,1,1,100000010,510000001537,
161.642,,Segment,1,2,Image 1,1,1,100000010,510000001541,
145.201,,Segment,1,2,Image 1,2,1,100000010,510000001558,
147.191,,Segment,1,2,Image 1,1,1,100000010,510000001575,
148.039,,Segment,1,2,Image 1,2,1,100000010,510000001584,
167.98,,Segment,1,2,Image 1,2,1,100000010,510000001609,
194.227,,Segment,1,1,Image 1,1,1,100000010,510000001626,
193.887,,Segment,1,2,Image 1,1,1,100000010,510000001636,
151.955,,Segment,1,2,Image 1,2,1,100000010,510000001640,
164.666,,Segment,1,3,Image 1,2,1,100000010,510000001649,
136.991,,Segment,1,3,Image 1,3,1,100000010,510000001652,
181.563,,Segment,1,2,Image 1,1,1,100000010,510000001659,
157.853,,Segment,1,3,Image 1,1,1,100000010,510000001662,
157.089,,Segment,1,3,Image 1,2,1,100000010,510000001672,
135.626,,Segment,1,2,Image 1,1,1,100000011,510000001682,
176.058,,Segment,1,2,Image 1,2,1,100000011,510000001692,
134.988,,Segment,1,3,Image 1,3,1,100000011,510000001695,
167.539,,Segment,1,2,Image 1,1,1,100000011,510000001716,
111.112,,Segment,1,3,Image 1,2,1,100000011,510000001718,
133.874,,Segment,1,3,Image 1,1,1,100000011,510000001719,
188.947,,Segment,1,1,Image 1,1,1,100000011,510000001726,
223.938,,Segment,1,1,Image 1,1,1,100000000,510000001736,
224.6,,Segment,1,1,Image 1,1,1,100000000,510000001737,
245.083,,Segment,1,1,Image 1,1,1,100000001,510000001738,
250.977,,Segment,1,1,Image 1,1,1,100000002,510000001739,
234.108,,Segment,1,2,Image 1,1,1,100000002,510000001740,
251.806,,Segment,1,1,Image 1,1,1,100000002,510000001741,
228.99,,Segment,1,2,Image 1,1,1,100000002,510000001742,
175.337,,Segment,1,3,Image 1,1,1,100000002,510000001743,
250.434,,Segment,1,0,Image 1,1,1,100000003,510000001744,
251.196,,Segment,1,1,Image 1,2,1,100000003,510000001745,
247.704,,Segment,1,0,Image 1,1,1,100000003,510000001746,
217.804,,Segment,1,1,Image 1,1,1,100000004,510000001747,
229.273,,Segment,1,1,Image 1,1,1,100000004,510000001748,
130.431,,Segment,1,4,Image 1,3,1,100000004,510000001749,
252.418,,Segment,1,1,Image 1,1,1,100000005,510000001750,
251.34,,Segment,1,1,Image 1,1,1,100000005,510000001751,
254.47,,Segment,1,1,Image 1,1,1,100000005,510000001752,
251.895,,Segment,1,1,Image 1,1,1,100000006,510000001753,
218.261,,Segment,1,2,Image 1,1,1,100000006,510000001754,
229.836,,Segment,1,1,Image 1,1,1,100000007,510000001755,
207.076,,Segment,1,1,Image 1,1,1,100000007,510000001756,
160.701,,Segment,1,2,Image 1,1,1,100000007,510000001757,
241.499,,Segment,1,1,Image 1,1,1,100000009,510000001758,
158.374,,Segment,1,2,Image 1,1,1,100000009,510000001759,
226.704,,Segment,1,1,Image 1,1,1,100000010,510000001760,
218.714,,Segment,1,1,Image 1,1,1,100000010,510000001761,
211.652,,Segment,1,1,Image 1,1,1,100000011,510000001762,
115.299,,Segment,1,3,Image 1,2,1,100000011,510000001763,
219.041,,Segment,1,1,Image 1,1,1,100000011,510000001764,
182.697,,Segment,1,2,Image 1,2,1,100000011,510000001765,
