
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
64,,Segment,2,4,Image 1,1,1,100000004,510000000727,
132,,Segment,2,4,Image 1,2,1,100000004,510000000730,
105,,Segment,2,3,Image 1,2,1,100000004,510000000733,
107,,Segment,2,2,Image 1,2,1,100000004,510000000740,
77,,Segment,2,3,Image 1,2,1,100000004,510000000743,
134,,Segment,2,4,Image 1,2,1,100000004,510000000745,
15,,Segment,2,2,Image 1,2,1,100000004,510000000751,
114,,Segment,2,3,Image 1,3,1,100000004,510000000756,
120,,Segment,2,2,Image 1,2,1,100000004,510000000766,
101,,Segment,2,2,Image 1,2,1,100000004,510000000771,
71,,Segment,2,3,Image 1,2,1,100000004,510000000784,
75,,Segment,2,2,Image 1,1,1,100000005,510000000789,
0,,Segment,2,2,Image 1,2,1,100000005,510000000803,
59,,Segment,2,2,Image 1,2,1,100000005,510000000827,
84,,Segment,2,2,Image 1,2,1,100000005,510000000841,
1,,Segment,2,2,Image 1,2,1,100000005,510000000846,
28,,Segment,2,2,Image 1,1,1,100000005,510000000866,
27,,Segment,2,3,Image 1,1,1,100000005,510000000869,
28,,Segment,2,2,Image 1,2,1,100000005,510000000880,
0,,Segment,2,3,Image 1,2,1,100000005,510000000897,
28,,Segment,2,2,Image 1,1,1,100000005,510000000911,
53,,Segment,2,3,Image 1,1,1,100000005,510000000913,
10,,Segment,2,3,Image 1,2,1,100000005,510000000942,
16,,Segment,2,4,Image 1,2,1,100000005,510000000947,
26,,Segment,2,4,Image 1,3,1,100000005,510000000964,
15,,Segment,2,3,Image 1,1,1,100000006,510000000982,
29,,Segment,2,2,Image 1,2,1,100000006,510000001003,
61,,Segment,2,1,Image 1,1,1,100000006,510000001027,
63,,Segment,2,3,Image 1,2,1,100000006,510000001041,
152,,Segment,2,3,Image 1,2,1,100000006,510000001060,
119,,Segment,2,1,Image 1,1,1,100000006,510000001090,
76,,Segment,2,2,Image 1,1,1,100000007,510000001100,
86,,Segment,2,3,Image 1,1,1,100000007,510000001103,
83,,Segment,2,4,Image 1,1,1,100000007,510000001107,
179,,Segment,2,5,Image 1,1,1,100000007,510000001119,
173,,Segment,2,5,Image 1,2,1,100000007,510000001123,
86,,Segment,2,3,Image 1,2,1,100000007,510000001133,
169,,Segment,2,4,Image 1,2,1,100000007,510000001136,
150,,Segment,2,4,Image 1,3,1,100000007,510000001147,
83,,Segment,2,3,Image 1,1,1,100000007,510000001157,
71,,Segment,2,3,Image 1,2,1,100000007,510000001178,
106,,Segment,2,4,Image 1,2,1,100000007,510000001191,
105,,Segment,2,4,Image 1,3,1,100000007,510000001202,
118,,Segment,2,2,Image 1,2,1,100000007,510000001210,
73,,Segment,2,1,Image 1,1,1,100000007,510000001236,
79,,Segment,2,2,Image 1,1,1,100000007,510000001238,
91,,Segment,2,2,Image 1,2,1,100000007,510000001254,
43,,Segment,2,2,Image 1,2,1,100000007,510000001270,
118,,Segment,2,4,Image 1,2,1,100000007,510000001294,
21,,Segment,2,1,Image 1,1,1,100000008,510000001301,
21,,Segment,2,1,Image 1,1,1,100000008,510000001322,
21,,Segment,2,1,Image 1,1,1,100000008,510000001349,
20,,Segment,2,1,Image 1,1,1,100000008,510000001360,
21,,Segment,2,1,Image 1,1,1,100000008,510000001373,
15,,Segment,2,2,Image 1,1,1,100000008,510000001375,
130,,Segment,2,3,Image 1,1,1,100000008,510000001384,
112,,Segment,2,3,Image 1,2,1,100000008,510000001387,
63,,Segment,2,4,Image 1,2,1,100000008,510000001391,
65,,Segment,2,4,Image 1,3,1,100000008,510000001408,
125,,Segment,2,2,Image 1,2,1,100000008,510000001424,
95,,Segment,2,2,Image 1,1,1,100000009,510000001441,
85,,Segment,2,2,Image 1,2,1,100000009,510000001449,
32,,Segment,2,1,Image 1,1,1,100000009,510000001468,
32,,Segment,2,1,Image 1,1,1,100000009,510000001489,
110,,Segment,2,2,Image 1,2,1,100000009,510000001491,
0,,Segment,2,3,Image 1,1,1,100000009,510000001494,
118,,Segment,2,3,Image 1,2,1,100000009,510000001510,
32,,Segment,2,1,Image 1,1,1,100000009,510000001514,
32,,Segment,2,1,Image 1,1,1,100000009,510000001533,
11,,Segment,2,1,Image 1,1,1,100000010,510000001537,
16,,Segment,2,2,Image 1,1,1,100000010,510000001541,
98,,Segment,2,2,Image 1,2,1,100000010,510000001558,
19,,Segment,2,2,Image 1,1,1,100000010,510000001575,
0,,Segment,2,2,Image 1,2,1,100000010,510000001584,
83,,Segment,2,2,Image 1,2,1,100000010,510000001609,
22,,Segment,2,1,Image 1,1,1,100000010,510000001626,
96,,Segment,2,2,Image 1,1,1,100000010,510000001636,
118,,Segment,2,2,Image 1,2,1,100000010,510000001640,
150,,Segment,2,3,Image 1,2,1,100000010,510000001649,
108,,Segment,2,3,Image 1,3,1,100000010,510000001652,
109,,Segment,2,2,Image 1,1,1,100000010,510000001659,
97,,Segment,2,3,Image 1,1,1,100000010,510000001662,
98,,Segment,2,3,Image 1,2,1,100000010,510000001672,
132,,Segment,2,2,Image 1,1,1,100000011,510000001682,
70,,Segment,2,2,Image 1,2,1,100000011,510000001692,
89,,Segment,2,3,Image 1,3,1,100000011,510000001695,
48,,Segment,2,2,Image 1,1,1,100000011,510000001716,
151,,Segment,2,3,Image 1,2,1,100000011,510000001718,
68,,Segment,2,3,Image 1,1,1,100000011,510000001719,
39,,Segment,2,1,Image 1,1,1,100000011,510000001726,
82,,Segment,2,1,Image 1,1,1,100000000,510000001736,
63,,Segment,2,1,Image 1,1,1,100000000,510000001737,
62,,Segment,2,1,Image 1,1,1,100000001,510000001738,
43,,Segment,2,1,Image 1,1,1,100000002,510000001739,
88,,Segment,2,2,Image 1,1,1,100000002,510000001740,
43,,Segment,2,1,Image 1,1,1,100000002,510000001741,
101,,Segment,2,2,Image 1,1,1,100000002,510000001742,
124,,Segment,2,3,Image 1,1,1,100000002,510000001743,
30,,Segment,2,0,Image 1,1,1,100000003,510000001744,
30,,Segment,2,1,Image 1,2,1,100000003,510000001745,
96,,Segment,2,0,Image 1,1,1,100000003,510000001746,
31,,Segment,2,1,Image 1,1,1,100000004,510000001747,
31,,Segment,2,1,Image 1,1,1,100000004,510000001748,
134,,Segment,2,4,Image 1,3,1,100000004,510000001749,
75,,Segment,2,1,Image 1,1,1,100000005,510000001750,
84,,Segment,2,1,Image 1,1,1,100000005,510000001751,
28,,Segment,2,1,Image 1,1,1,100000005,510000001752,
75,,Segment,2,1,Image 1,1,1,100000006,510000001753,
75,,Segment,2,2,Image 1,1,1,100000006,510000001754,
76,,Segment,2,1,Image 1,1,1,100000007,510000001755,
146,,Segment,2,1,Image 1,1,1,100000007,510000001756,
146,,Segment,2,2,Image 1,1,1,100000007,510000001757,
32,,Segment,2,1,Image 1,1,1,100000009,510000001758,
110,,Segment,2,2,Image 1,1,1,100000009,510000001759,
19,,Segment,2,1,Image 1,1,1,100000010,510000001760,
22,,Segment,2,1,Image 1,1,1,100000010,510000001761,
39,,Segment,2,1,Image 1,1,1,100000011,510000001762,
161,,Segment,2,3,Image 1,2,1,100000011,510000001763,
39,,Segment,2,1,Image 1,1,1,100000011,510000001764,
48,,Segment,2,2,Image 1,2,1,100000011,510000001765,
