
Segment Intensity Min Ch=2 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
42,,Segment,2,4,Image 1,2,1,100000003,510000000555,
174,,Segment,2,5,Image 1,2,1,100000003,510000000558,
0,,Segment,2,4,Image 1,3,1,100000003,510000000575,
2,,Segment,2,3,Image 1,3,1,100000003,510000000585,
54,,Segment,2,4,Image 1,3,1,100000003,510000000591,
0,,Segment,2,4,Image 1,4,1,100000003,510000000611,
13,,Segment,2,2,Image 1,3,1,100000003,510000000625,
0,,Segment,2,5,Image 1,3,1,100000003,510000000650,
14,,Segment,2,1,Image 1,2,1,100000003,510000000668,
81,,Segment,2,2,Image 1,2,1,100000003,510000000672,
0,,Segment,2,1,Image 1,1,1,100000004,510000000678,
0,,Segment,2,2,Image 1,1,1,100000004,510000000680,
0,,Segment,2,2,Image 1,1,1,100000004,510000000686,
0,,Segment,2,3,Image 1,1,1,100000004,510000000700,
0,,Segment,2,3,Image 1,2,1,100000004,510000000703,
0,,Segment,2,1,Image 1,1,1,100000004,510000000705,
0,,Segment,2,2,Image 1,1,1,100000004,510000000720,
0,,Segment,2,3,Image 1,1,1,100000004,510000000723,
0,,Segment,2,4,Image 1,1,1,100000004,510000000727,
0,,Segment,2,4,Image 1,2,1,100000004,510000000730,
0,,Segment,2,3,Image 1,2,1,100000004,510000000733,
0,,Segment,2,2,Image 1,2,1,100000004,510000000740,
0,,Segment,2,3,Image 1,2,1,100000004,510000000743,
0,,Segment,2,4,Image 1,2,1,100000004,510000000745,
0,,Segment,2,2,Image 1,2,1,100000004,510000000751,
0,,Segment,2,3,Image 1,3,1,100000004,510000000756,
0,,Segment,2,2,Image 1,2,1,100000004,510000000766,
0,,Segment,2,2,Image 1,2,1,100000004,510000000771,
0,,Segment,2,3,Image 1,2,1,100000004,510000000784,
5,,Segment,2,2,Image 1,1,1,100000005,510000000789,
0,,Segment,2,2,Image 1,2,1,100000005,510000000803,
0,,Segment,2,2,Image 1,2,1,100000005,510000000827,
9,,Segment,2,2,Image 1,2,1,100000005,510000000841,
0,,Segment,2,2,Image 1,2,1,100000005,510000000846,
11,,Segment,2,2,Image 1,1,1,100000005,510000000866,
0,,Segment,2,3,Image 1,1,1,100000005,510000000869,
1,,Segment,2,2,Image 1,2,1,100000005,510000000880,
0,,Segment,2,3,Image 1,2,1,100000005,510000000897,
8,,Segment,2,2,Image 1,1,1,100000005,510000000911,
0,,Segment,2,3,Image 1,1,1,100000005,510000000913,
6,,Segment,2,3,Image 1,2,1,100000005,510000000942,
7,,Segment,2,4,Image 1,2,1,100000005,510000000947,
12,,Segment,2,4,Image 1,3,1,100000005,510000000964,
0,,Segment,2,3,Image 1,1,1,100000006,510000000982,
0,,Segment,2,2,Image 1,2,1,100000006,510000001003,
0,,Segment,2,1,Image 1,1,1,100000006,510000001027,
11,,Segment,2,3,Image 1,2,1,100000006,510000001041,
38,,Segment,2,3,Image 1,2,1,100000006,510000001060,
1,,Segment,2,1,Image 1,1,1,100000006,510000001090,
3,,Segment,2,2,Image 1,1,1,100000007,510000001100,
3,,Segment,2,3,Image 1,1,1,100000007,510000001103,
0,,Segment,2,4,Image 1,1,1,100000007,510000001107,
120,,Segment,2,5,Image 1,1,1,100000007,510000001119,
82,,Segment,2,5,Image 1,2,1,100000007,510000001123,
3,,Segment,2,3,Image 1,2,1,100000007,510000001133,
0,,Segment,2,4,Image 1,2,1,100000007,510000001136,
7,,Segment,2,4,Image 1,3,1,100000007,510000001147,
0,,Segment,2,3,Image 1,1,1,100000007,510000001157,
0,,Segment,2,3,Image 1,2,1,100000007,510000001178,
0,,Segment,2,4,Image 1,2,1,100000007,510000001191,
0,,Segment,2,4,Image 1,3,1,100000007,510000001202,
0,,Segment,2,2,Image 1,2,1,100000007,510000001210,
0,,Segment,2,1,Image 1,1,1,100000007,510000001236,
0,,Segment,2,2,Image 1,1,1,100000007,510000001238,
0,,Segment,2,2,Image 1,2,1,100000007,510000001254,
0,,Segment,2,2,Image 1,2,1,100000007,510000001270,
0,,Segment,2,4,Image 1,2,1,100000007,510000001294,
0,,Segment,2,1,Image 1,1,1,100000008,510000001301,
0,,Segment,2,1,Image 1,1,1,100000008,510000001322,
0,,Segment,2,1,Image 1,1,1,100000008,510000001349,
0,,Segment,2,1,Image 1,1,1,100000008,510000001360,
0,,Segment,2,1,Image 1,1,1,100000008,510000001373,
0,,Segment,2,2,Image 1,1,1,100000008,510000001375,
113,,Segment,2,3,Image 1,1,1,100000008,510000001384,
81,,Segment,2,3,Image 1,2,1,100000008,510000001387,
3,,Segment,2,4,Image 1,2,1,100000008,510000001391,
1,,Segment,2,4,Image 1,3,1,100000008,510000001408,
0,,Segment,2,2,Image 1,2,1,100000008,510000001424,
72,,Segment,2,2,Image 1,1,1,100000009,510000001441,
2,,Segment,2,2,Image 1,2,1,100000009,510000001449,
0,,Segment,2,1,Image 1,1,1,100000009,510000001468,
0,,Segment,2,1,Image 1,1,1,100000009,510000001489,
62,,Segment,2,2,Image 1,2,1,100000009,510000001491,
0,,Segment,2,3,Image 1,1,1,100000009,510000001494,
0,,Segment,2,3,Image 1,2,1,100000009,510000001510,
0,,Segment,2,1,Image 1,1,1,100000009,510000001514,
0,,Segment,2,1,Image 1,1,1,100000009,510000001533,
0,,Segment,2,1,Image 1,1,1,100000010,510000001537,
0,,Segment,2,2,Image 1,1,1,100000010,510000001541,
0,,Segment,2,2,Image 1,2,1,100000010,510000001558,
0,,Segment,2,2,Image 1,1,1,100000010,510000001575,
0,,Segment,2,2,Image 1,2,1,100000010,510000001584,
0,,Segment,2,2,Image 1,2,1,100000010,510000001609,
0,,Segment,2,1,Image 1,1,1,100000010,510000001626,
0,,Segment,2,2,Image 1,1,1,100000010,510000001636,
0,,Segment,2,2,Image 1,2,1,100000010,510000001640,
0,,Segment,2,3,Image 1,2,1,100000010,510000001649,
0,,Segment,2,3,Image 1,3,1,100000010,510000001652,
0,,Segment,2,2,Image 1,1,1,100000010,510000001659,
0,,Segment,2,3,Image 1,1,1,100000010,510000001662,
0,,Segment,2,3,Image 1,2,1,100000010,510000001672,
0,,Segment,2,2,Image 1,1,1,100000011,510000001682,
0,,Segment,2,2,Image 1,2,1,100000011,510000001692,
0,,Segment,2,3,Image 1,3,1,100000011,510000001695,
0,,Segment,2,2,Image 1,1,1,100000011,510000001716,
0,,Segment,2,3,Image 1,2,1,100000011,510000001718,
0,,Segment,2,3,Image 1,1,1,100000011,510000001719,
0,,Segment,2,1,Image 1,1,1,100000011,510000001726,
0,,Segment,2,1,Image 1,1,1,100000000,510000001736,
0,,Segment,2,1,Image 1,1,1,100000000,510000001737,
1,,Segment,2,1,Image 1,1,1,100000001,510000001738,
0,,Segment,2,1,Image 1,1,1,100000002,510000001739,
10,,Segment,2,2,Image 1,1,1,100000002,510000001740,
0,,Segment,2,1,Image 1,1,1,100000002,510000001741,
0,,Segment,2,2,Image 1,1,1,100000002,510000001742,
0,,Segment,2,3,Image 1,1,1,100000002,510000001743,
0,,Segment,2,0,Image 1,1,1,100000003,510000001744,
3,,Segment,2,1,Image 1,2,1,100000003,510000001745,
0,,Segment,2,0,Image 1,1,1,100000003,510000001746,
0,,Segment,2,1,Image 1,1,1,100000004,510000001747,
0,,Segment,2,1,Image 1,1,1,100000004,510000001748,
28,,Segment,2,4,Image 1,3,1,100000004,510000001749,
5,,Segment,2,1,Image 1,1,1,100000005,510000001750,
5,,Segment,2,1,Image 1,1,1,100000005,510000001751,
4,,Segment,2,1,Image 1,1,1,100000005,510000001752,
1,,Segment,2,1,Image 1,1,1,100000006,510000001753,
1,,Segment,2,2,Image 1,1,1,100000006,510000001754,
0,,Segment,2,1,Image 1,1,1,100000007,510000001755,
0,,Segment,2,1,Image 1,1,1,100000007,510000001756,
0,,Segment,2,2,Image 1,1,1,100000007,510000001757,
0,,Segment,2,1,Image 1,1,1,100000009,510000001758,
64,,Segment,2,2,Image 1,1,1,100000009,510000001759,
0,,Segment,2,1,Image 1,1,1,100000010,510000001760,
0,,Segment,2,1,Image 1,1,1,100000010,510000001761,
0,,Segment,2,1,Image 1,1,1,100000011,510000001762,
63,,Segment,2,3,Image 1,2,1,100000011,510000001763,
0,,Segment,2,1,Image 1,1,1,100000011,510000001764,
0,,Segment,2,2,Image 1,2,1,100000011,510000001765,
