
Segment Center Intensity Mean Ch=1 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
128.462,,Segment,1,3,Image 1,3,1,100000001,510000000360,
184,,Segment,1,1,Image 1,1,1,100000001,510000000372,
175.917,,Segment,1,2,Image 1,2,1,100000001,510000000378,
173.214,,Segment,1,3,Image 1,1,1,100000002,510000000392,
132.545,,Segment,1,2,Image 1,2,1,100000002,510000000405,
247.667,,Segment,1,1,Image 1,1,1,100000002,510000000415,
176.909,,Segment,1,2,Image 1,1,1,100000002,510000000417,
224.95,,Segment,1,4,Image 1,2,1,100000002,510000000430,
169.667,,Segment,1,4,Image 1,1,1,100000002,510000000449,
114.286,,Segment,1,5,Image 1,1,1,100000002,510000000451,
238.333,,Segment,1,2,Image 1,2,1,100000002,510000000457,
174.3,,Segment,1,3,Image 1,2,1,100000002,510000000459,
136.667,,Segment,1,2,Image 1,2,1,100000002,510000000468,
171.5,,Segment,1,3,Image 1,2,1,100000002,510000000470,
160,,Segment,1,3,Image 1,3,1,100000002,510000000481,
153.167,,Segment,1,3,Image 1,2,1,100000002,510000000485,
211.357,,Segment,1,5,Image 1,2,1,100000002,510000000490,
167.692,,Segment,1,1,Image 1,1,1,100000002,510000000503,
175.733,,Segment,1,1,Image 1,1,1,100000003,510000000517,
253.167,,Segment,1,1,Image 1,1,1,100000003,510000000532,
156.6,,Segment,1,2,Image 1,1,1,100000003,510000000537,
153.5,,Segment,1,2,Image 1,2,1,100000003,510000000547,
163.333,,Segment,1,3,Image 1,2,1,100000003,510000000550,
115,,Segment,1,4,Image 1,2,1,100000003,510000000555,
86.5556,,Segment,1,5,Image 1,2,1,100000003,510000000558,
143.727,,Segment,1,4,Image 1,3,1,100000003,510000000575,
179.857,,Segment,1,3,Image 1,3,1,100000003,510000000585,
123.762,,Segment,1,4,Image 1,3,1,100000003,510000000591,
141.933,,Segment,1,4,Image 1,4,1,100000003,510000000611,
157.08,,Segment,1,2,Image 1,3,1,100000003,510000000625,
122.421,,Segment,1,5,Image 1,3,1,100000003,510000000650,
156.25,,Segment,1,1,Image 1,2,1,100000003,510000000668,
149.8,,Segment,1,2,Image 1,2,1,100000003,510000000672,
179.667,,Segment,1,1,Image 1,1,1,100000004,510000000678,
190.833,,Segment,1,2,Image 1,1,1,100000004,510000000680,
186.867,,Segment,1,2,Image 1,1,1,100000004,510000000686,
162,,Segment,1,3,Image 1,1,1,100000004,510000000700,
110,,Segment,1,3,Image 1,2,1,100000004,510000000703,
186.2,,Segment,1,1,Image 1,1,1,100000004,510000000705,
110.75,,Segment,1,2,Image 1,1,1,100000004,510000000720,
154.8,,Segment,1,3,Image 1,1,1,100000004,510000000723,
137.5,,Segment,1,4,Image 1,1,1,100000004,510000000727,
191.5,,Segment,1,4,Image 1,2,1,100000004,510000000730,
147.625,,Segment,1,3,Image 1,2,1,100000004,510000000733,
195.5,,Segment,1,2,Image 1,2,1,100000004,510000000740,
225.667,,Segment,1,3,Image 1,2,1,100000004,510000000743,
128,,Segment,1,4,Image 1,2,1,100000004,510000000745,
200.5,,Segment,1,2,Image 1,2,1,100000004,510000000751,
136.182,,Segment,1,3,Image 1,3,1,100000004,510000000756,
154.833,,Segment,1,2,Image 1,2,1,100000004,510000000766,
131.429,,Segment,1,2,Image 1,2,1,100000004,510000000771,
180,,Segment,1,3,Image 1,2,1,100000004,510000000784,
236.154,,Segment,1,2,Image 1,1,1,100000005,510000000789,
183.92,,Segment,1,2,Image 1,2,1,100000005,510000000803,
158.533,,Segment,1,2,Image 1,2,1,100000005,510000000827,
230.2,,Segment,1,2,Image 1,2,1,100000005,510000000841,
200.95,,Segment,1,2,Image 1,2,1,100000005,510000000846,
255,,Segment,1,2,Image 1,1,1,100000005,510000000866,
188.25,,Segment,1,3,Image 1,1,1,100000005,510000000869,
176.556,,Segment,1,2,Image 1,2,1,100000005,510000000880,
185.733,,Segment,1,3,Image 1,2,1,100000005,510000000897,
254.333,,Segment,1,2,Image 1,1,1,100000005,510000000911,
132.2,,Segment,1,3,Image 1,1,1,100000005,510000000913,
255,,Segment,1,3,Image 1,2,1,100000005,510000000942,
166.667,,Segment,1,4,Image 1,2,1,100000005,510000000947,
136.75,,Segment,1,4,Image 1,3,1,100000005,510000000964,
111.864,,Segment,1,3,Image 1,1,1,100000006,510000000982,
146.08,,Segment,1,2,Image 1,2,1,100000006,510000001003,
153.643,,Segment,1,1,Image 1,1,1,100000006,510000001027,
114.95,,Segment,1,3,Image 1,2,1,100000006,510000001041,
145.645,,Segment,1,3,Image 1,2,1,100000006,510000001060,
135.5,,Segment,1,1,Image 1,1,1,100000006,510000001090,
255,,Segment,1,2,Image 1,1,1,100000007,510000001100,
227.8,,Segment,1,3,Image 1,1,1,100000007,510000001103,
175.385,,Segment,1,4,Image 1,1,1,100000007,510000001107,
97,,Segment,1,5,Image 1,1,1,100000007,510000001119,
114.545,,Segment,1,5,Image 1,2,1,100000007,510000001123,
189,,Segment,1,3,Image 1,2,1,100000007,510000001133,
104.667,,Segment,1,4,Image 1,2,1,100000007,510000001136,
109.25,,Segment,1,4,Image 1,3,1,100000007,510000001147,
127.136,,Segment,1,3,Image 1,1,1,100000007,510000001157,
157.714,,Segment,1,3,Image 1,2,1,100000007,510000001178,
138.583,,Segment,1,4,Image 1,2,1,100000007,510000001191,
163.556,,Segment,1,4,Image 1,3,1,100000007,510000001202,
121.741,,Segment,1,2,Image 1,2,1,100000007,510000001210,
250,,Segment,1,1,Image 1,1,1,100000007,510000001236,
190,,Segment,1,2,Image 1,1,1,100000007,510000001238,
169,,Segment,1,2,Image 1,2,1,100000007,510000001254,
137.08,,Segment,1,2,Image 1,2,1,100000007,510000001270,
190.286,,Segment,1,4,Image 1,2,1,100000007,510000001294,
221.045,,Segment,1,1,Image 1,1,1,100000008,510000001301,
163.893,,Segment,1,1,Image 1,1,1,100000008,510000001322,
170.667,,Segment,1,1,Image 1,1,1,100000008,510000001349,
178.786,,Segment,1,1,Image 1,1,1,100000008,510000001360,
217.333,,Segment,1,1,Image 1,1,1,100000008,510000001373,
175.5,,Segment,1,2,Image 1,1,1,100000008,510000001375,
129,,Segment,1,3,Image 1,1,1,100000008,510000001384,
158,,Segment,1,3,Image 1,2,1,100000008,510000001387,
217.111,,Segment,1,4,Image 1,2,1,100000008,510000001391,
181,,Segment,1,4,Image 1,3,1,100000008,510000001408,
132.562,,Segment,1,2,Image 1,2,1,100000008,510000001424,
175.333,,Segment,1,2,Image 1,1,1,100000009,510000001441,
151.05,,Segment,1,2,Image 1,2,1,100000009,510000001449,
135.636,,Segment,1,1,Image 1,1,1,100000009,510000001468,
224.333,,Segment,1,1,Image 1,1,1,100000009,510000001489,
163.667,,Segment,1,2,Image 1,2,1,100000009,510000001491,
124.882,,Segment,1,3,Image 1,1,1,100000009,510000001494,
126.6,,Segment,1,3,Image 1,2,1,100000009,510000001510,
145.85,,Segment,1,1,Image 1,1,1,100000009,510000001514,
197.75,,Segment,1,1,Image 1,1,1,100000009,510000001533,
185.2,,Segment,1,1,Image 1,1,1,100000010,510000001537,
203.611,,Segment,1,2,Image 1,1,1,100000010,510000001541,
156.176,,Segment,1,2,Image 1,2,1,100000010,510000001558,
178.5,,Segment,1,2,Image 1,1,1,100000010,510000001575,
152.12,,Segment,1,2,Image 1,2,1,100000010,510000001584,
211.111,,Segment,1,2,Image 1,2,1,100000010,510000001609,
171,,Segment,1,1,Image 1,1,1,100000010,510000001626,
194.8,,Segment,1,2,Image 1,1,1,100000010,510000001636,
150.3,,Segment,1,2,Image 1,2,1,100000010,510000001640,
142.5,,Segment,1,3,Image 1,2,1,100000010,510000001649,
144.5,,Segment,1,3,Image 1,3,1,100000010,510000001652,
193,,Segment,1,2,Image 1,1,1,100000010,510000001659,
164.545,,Segment,1,3,Image 1,1,1,100000010,510000001662,
172.333,,Segment,1,3,Image 1,2,1,100000010,510000001672,
133.545,,Segment,1,2,Image 1,1,1,100000011,510000001682,
206.5,,Segment,1,2,Image 1,2,1,100000011,510000001692,
145.95,,Segment,1,3,Image 1,3,1,100000011,510000001695,
162.333,,Segment,1,2,Image 1,1,1,100000011,510000001716,
118.75,,Segment,1,3,Image 1,2,1,100000011,510000001718,
165.143,,Segment,1,3,Image 1,1,1,100000011,510000001719,
104.6,,Segment,1,1,Image 1,1,1,100000011,510000001726,
141,,Segment,1,1,Image 1,1,1,100000000,510000001736,
229,,Segment,1,1,Image 1,1,1,100000000,510000001737,
243,,Segment,1,1,Image 1,1,1,100000001,510000001738,
243.5,,Segment,1,1,Image 1,1,1,100000002,510000001739,
233.5,,Segment,1,2,Image 1,1,1,100000002,510000001740,
238.5,,Segment,1,1,Image 1,1,1,100000002,510000001741,
210.5,,Segment,1,2,Image 1,1,1,100000002,510000001742,
190,,Segment,1,3,Image 1,1,1,100000002,510000001743,
255,,Segment,1,0,Image 1,1,1,100000003,510000001744,
255,,Segment,1,1,Image 1,2,1,100000003,510000001745,
244,,Segment,1,0,Image 1,1,1,100000003,510000001746,
190.5,,Segment,1,1,Image 1,1,1,100000004,510000001747,
205,,Segment,1,1,Image 1,1,1,100000004,510000001748,
228.5,,Segment,1,4,Image 1,3,1,100000004,510000001749,
255,,Segment,1,1,Image 1,1,1,100000005,510000001750,
253,,Segment,1,1,Image 1,1,1,100000005,510000001751,
255,,Segment,1,1,Image 1,1,1,100000005,510000001752,
255,,Segment,1,1,Image 1,1,1,100000006,510000001753,
203.5,,Segment,1,2,Image 1,1,1,100000006,510000001754,
255,,Segment,1,1,Image 1,1,1,100000007,510000001755,
142,,Segment,1,1,Image 1,1,1,100000007,510000001756,
139,,Segment,1,2,Image 1,1,1,100000007,510000001757,
231.5,,Segment,1,1,Image 1,1,1,100000009,510000001758,
178.5,,Segment,1,2,Image 1,1,1,100000009,510000001759,
255,,Segment,1,1,Image 1,1,1,100000010,510000001760,
212.5,,Segment,1,1,Image 1,1,1,100000010,510000001761,
230,,Segment,1,1,Image 1,1,1,100000011,510000001762,
126.5,,Segment,1,3,Image 1,2,1,100000011,510000001763,
255,,Segment,1,1,Image 1,1,1,100000011,510000001764,
205,,Segment,1,2,Image 1,2,1,100000011,510000001765,
