
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.71699,,Segment,3,4,Image 1,2,1,100000003,510000000555,
5.06775,,Segment,3,5,Image 1,2,1,100000003,510000000558,
27.3024,,Segment,3,4,Image 1,3,1,100000003,510000000575,
34.846,,Segment,3,3,Image 1,3,1,100000003,510000000585,
25.0749,,Segment,3,4,Image 1,3,1,100000003,510000000591,
32.2603,,Segment,3,4,Image 1,4,1,100000003,510000000611,
31.3891,,Segment,3,2,Image 1,3,1,100000003,510000000625,
49.4144,,Segment,3,5,Image 1,3,1,100000003,510000000650,
36.7041,,Segment,3,1,Image 1,2,1,100000003,510000000668,
33.868,,Segment,3,2,Image 1,2,1,100000003,510000000672,
55.3052,,Segment,3,1,Image 1,1,1,100000004,510000000678,
22.3209,,Segment,3,2,Image 1,1,1,100000004,510000000680,
35.2798,,Segment,3,2,Image 1,1,1,100000004,510000000686,
33.6786,,Segment,3,3,Image 1,1,1,100000004,510000000700,
13.0979,,Segment,3,3,Image 1,2,1,100000004,510000000703,
41.6939,,Segment,3,1,Image 1,1,1,100000004,510000000705,
58.3968,,Segment,3,2,Image 1,1,1,100000004,510000000720,
29.4863,,Segment,3,3,Image 1,1,1,100000004,510000000723,
48.489,,Segment,3,4,Image 1,1,1,100000004,510000000727,
13.3041,,Segment,3,4,Image 1,2,1,100000004,510000000730,
21.4239,,Segment,3,3,Image 1,2,1,100000004,510000000733,
21.6449,,Segment,3,2,Image 1,2,1,100000004,510000000740,
25.4209,,Segment,3,3,Image 1,2,1,100000004,510000000743,
18.8105,,Segment,3,4,Image 1,2,1,100000004,510000000745,
50.7655,,Segment,3,2,Image 1,2,1,100000004,510000000751,
19.7338,,Segment,3,3,Image 1,3,1,100000004,510000000756,
21.1929,,Segment,3,2,Image 1,2,1,100000004,510000000766,
23.2528,,Segment,3,2,Image 1,2,1,100000004,510000000771,
37.7094,,Segment,3,3,Image 1,2,1,100000004,510000000784,
17.6041,,Segment,3,2,Image 1,1,1,100000005,510000000789,
46.758,,Segment,3,2,Image 1,2,1,100000005,510000000803,
41.2071,,Segment,3,2,Image 1,2,1,100000005,510000000827,
23.72,,Segment,3,2,Image 1,2,1,100000005,510000000841,
56.7997,,Segment,3,2,Image 1,2,1,100000005,510000000846,
40.4684,,Segment,3,2,Image 1,1,1,100000005,510000000866,
53.7656,,Segment,3,3,Image 1,1,1,100000005,510000000869,
43.5072,,Segment,3,2,Image 1,2,1,100000005,510000000880,
43.0254,,Segment,3,3,Image 1,2,1,100000005,510000000897,
20.1163,,Segment,3,2,Image 1,1,1,100000005,510000000911,
29.9713,,Segment,3,3,Image 1,1,1,100000005,510000000913,
12.9067,,Segment,3,3,Image 1,2,1,100000005,510000000942,
53.3053,,Segment,3,4,Image 1,2,1,100000005,510000000947,
44.879,,Segment,3,4,Image 1,3,1,100000005,510000000964,
45.1317,,Segment,3,3,Image 1,1,1,100000006,510000000982,
39.0664,,Segment,3,2,Image 1,2,1,100000006,510000001003,
37.2639,,Segment,3,1,Image 1,1,1,100000006,510000001027,
40.8319,,Segment,3,3,Image 1,2,1,100000006,510000001041,
9.0478,,Segment,3,3,Image 1,2,1,100000006,510000001060,
25.6415,,Segment,3,1,Image 1,1,1,100000006,510000001090,
5.47723,,Segment,3,2,Image 1,1,1,100000007,510000001100,
17.9488,,Segment,3,3,Image 1,1,1,100000007,510000001103,
30.8741,,Segment,3,4,Image 1,1,1,100000007,510000001107,
6.46838,,Segment,3,5,Image 1,1,1,100000007,510000001119,
6.76647,,Segment,3,5,Image 1,2,1,100000007,510000001123,
32.7185,,Segment,3,3,Image 1,2,1,100000007,510000001133,
7.98784,,Segment,3,4,Image 1,2,1,100000007,510000001136,
12.8446,,Segment,3,4,Image 1,3,1,100000007,510000001147,
18.6752,,Segment,3,3,Image 1,1,1,100000007,510000001157,
34.3942,,Segment,3,3,Image 1,2,1,100000007,510000001178,
17.1778,,Segment,3,4,Image 1,2,1,100000007,510000001191,
30.0806,,Segment,3,4,Image 1,3,1,100000007,510000001202,
15.6726,,Segment,3,2,Image 1,2,1,100000007,510000001210,
11.5,,Segment,3,1,Image 1,1,1,100000007,510000001236,
27.4181,,Segment,3,2,Image 1,1,1,100000007,510000001238,
25.9212,,Segment,3,2,Image 1,2,1,100000007,510000001254,
40.981,,Segment,3,2,Image 1,2,1,100000007,510000001270,
14.1407,,Segment,3,4,Image 1,2,1,100000007,510000001294,
41.9834,,Segment,3,1,Image 1,1,1,100000008,510000001301,
45.7262,,Segment,3,1,Image 1,1,1,100000008,510000001322,
49.5599,,Segment,3,1,Image 1,1,1,100000008,510000001349,
59.693,,Segment,3,1,Image 1,1,1,100000008,510000001360,
46.3105,,Segment,3,1,Image 1,1,1,100000008,510000001373,
51.5151,,Segment,3,2,Image 1,1,1,100000008,510000001375,
8.92679,,Segment,3,3,Image 1,1,1,100000008,510000001384,
13.7317,,Segment,3,3,Image 1,2,1,100000008,510000001387,
30.458,,Segment,3,4,Image 1,2,1,100000008,510000001391,
33.0599,,Segment,3,4,Image 1,3,1,100000008,510000001408,
10.0217,,Segment,3,2,Image 1,2,1,100000008,510000001424,
26.9568,,Segment,3,2,Image 1,1,1,100000009,510000001441,
23.8807,,Segment,3,2,Image 1,2,1,100000009,510000001449,
42.5584,,Segment,3,1,Image 1,1,1,100000009,510000001468,
31.8991,,Segment,3,1,Image 1,1,1,100000009,510000001489,
7.48331,,Segment,3,2,Image 1,2,1,100000009,510000001491,
39.657,,Segment,3,3,Image 1,1,1,100000009,510000001494,
23.0426,,Segment,3,3,Image 1,2,1,100000009,510000001510,
41.2862,,Segment,3,1,Image 1,1,1,100000009,510000001514,
51.5194,,Segment,3,1,Image 1,1,1,100000009,510000001533,
70.2709,,Segment,3,1,Image 1,1,1,100000010,510000001537,
40.332,,Segment,3,2,Image 1,1,1,100000010,510000001541,
27.9643,,Segment,3,2,Image 1,2,1,100000010,510000001558,
47.9876,,Segment,3,2,Image 1,1,1,100000010,510000001575,
49.2062,,Segment,3,2,Image 1,2,1,100000010,510000001584,
20.1742,,Segment,3,2,Image 1,2,1,100000010,510000001609,
62.7391,,Segment,3,1,Image 1,1,1,100000010,510000001626,
27.2132,,Segment,3,2,Image 1,1,1,100000010,510000001636,
18.9233,,Segment,3,2,Image 1,2,1,100000010,510000001640,
12.2551,,Segment,3,3,Image 1,2,1,100000010,510000001649,
26.8561,,Segment,3,3,Image 1,3,1,100000010,510000001652,
13.8744,,Segment,3,2,Image 1,1,1,100000010,510000001659,
19.6435,,Segment,3,3,Image 1,1,1,100000010,510000001662,
22.7889,,Segment,3,3,Image 1,2,1,100000010,510000001672,
20.533,,Segment,3,2,Image 1,1,1,100000011,510000001682,
34.1687,,Segment,3,2,Image 1,2,1,100000011,510000001692,
23.8789,,Segment,3,3,Image 1,3,1,100000011,510000001695,
65.1784,,Segment,3,2,Image 1,1,1,100000011,510000001716,
11.0199,,Segment,3,3,Image 1,2,1,100000011,510000001718,
36.7962,,Segment,3,3,Image 1,1,1,100000011,510000001719,
64.1511,,Segment,3,1,Image 1,1,1,100000011,510000001726,
0,,Segment,3,1,Image 1,1,1,100000000,510000001736,
0,,Segment,3,1,Image 1,1,1,100000000,510000001737,
0,,Segment,3,1,Image 1,1,1,100000001,510000001738,
22,,Segment,3,1,Image 1,1,1,100000002,510000001739,
3,,Segment,3,2,Image 1,1,1,100000002,510000001740,
32,,Segment,3,1,Image 1,1,1,100000002,510000001741,
10.5,,Segment,3,2,Image 1,1,1,100000002,510000001742,
9,,Segment,3,3,Image 1,1,1,100000002,510000001743,
0,,Segment,3,0,Image 1,1,1,100000003,510000001744,
31.5,,Segment,3,1,Image 1,2,1,100000003,510000001745,
0,,Segment,3,0,Image 1,1,1,100000003,510000001746,
59.5,,Segment,3,1,Image 1,1,1,100000004,510000001747,
34.5,,Segment,3,1,Image 1,1,1,100000004,510000001748,
4,,Segment,3,4,Image 1,3,1,100000004,510000001749,
0,,Segment,3,1,Image 1,1,1,100000005,510000001750,
0,,Segment,3,1,Image 1,1,1,100000005,510000001751,
0,,Segment,3,1,Image 1,1,1,100000005,510000001752,
0,,Segment,3,1,Image 1,1,1,100000006,510000001753,
41,,Segment,3,2,Image 1,1,1,100000006,510000001754,
0,,Segment,3,1,Image 1,1,1,100000007,510000001755,
0,,Segment,3,1,Image 1,1,1,100000007,510000001756,
7.5,,Segment,3,2,Image 1,1,1,100000007,510000001757,
29.5,,Segment,3,1,Image 1,1,1,100000009,510000001758,
5,,Segment,3,2,Image 1,1,1,100000009,510000001759,
0,,Segment,3,1,Image 1,1,1,100000010,510000001760,
65,,Segment,3,1,Image 1,1,1,100000010,510000001761,
55,,Segment,3,1,Image 1,1,1,100000011,510000001762,
12,,Segment,3,3,Image 1,2,1,100000011,510000001763,
5,,Segment,3,1,Image 1,1,1,100000011,510000001764,
66,,Segment,3,2,Image 1,2,1,100000011,510000001765,
