
Segment Center Intensity Median Ch=4 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,1,Image 1,1,1,100000000,510000000001,
0,,Segment,4,2,Image 1,1,1,100000000,510000000003,
0,,Segment,4,3,Image 1,1,1,100000000,510000000007,
0,,Segment,4,3,Image 1,2,1,100000000,510000000039,
0,,Segment,4,2,Image 1,2,1,100000000,510000000051,
0,,Segment,4,3,Image 1,2,1,100000000,510000000054,
0,,Segment,4,3,Image 1,3,1,100000000,510000000060,
0,,Segment,4,1,Image 1,1,1,100000000,510000000083,
0,,Segment,4,2,Image 1,1,1,100000000,510000000098,
0,,Segment,4,3,Image 1,1,1,100000000,510000000103,
0,,Segment,4,3,Image 1,2,1,100000000,510000000123,
0,,Segment,4,2,Image 1,1,1,100000000,510000000137,
0,,Segment,4,3,Image 1,1,1,100000000,510000000139,
0,,Segment,4,3,Image 1,2,1,100000000,510000000160,
0,,Segment,4,2,Image 1,2,1,100000000,510000000181,
0,,Segment,4,2,Image 1,2,1,100000000,510000000190,
0,,Segment,4,2,Image 1,2,1,100000000,510000000208,
0,,Segment,4,2,Image 1,1,1,100000001,510000000218,
0,,Segment,4,3,Image 1,1,1,100000001,510000000225,
0,,Segment,4,3,Image 1,2,1,100000001,510000000234,
0,,Segment,4,2,Image 1,2,1,100000001,510000000244,
0,,Segment,4,1,Image 1,1,1,100000001,510000000263,
0,,Segment,4,2,Image 1,1,1,100000001,510000000265,
0,,Segment,4,1,Image 1,1,1,100000001,510000000277,
0,,Segment,4,2,Image 1,1,1,100000001,510000000280,
0,,Segment,4,3,Image 1,1,1,100000001,510000000291,
0,,Segment,4,3,Image 1,2,1,100000001,510000000304,
0,,Segment,4,2,Image 1,2,1,100000001,510000000325,
0,,Segment,4,3,Image 1,2,1,100000001,510000000335,
0,,Segment,4,3,Image 1,3,1,100000001,510000000360,
0,,Segment,4,1,Image 1,1,1,100000001,510000000372,
0,,Segment,4,2,Image 1,2,1,100000001,510000000378,
0,,Segment,4,3,Image 1,1,1,100000002,510000000392,
0,,Segment,4,2,Image 1,2,1,100000002,510000000405,
0,,Segment,4,1,Image 1,1,1,100000002,510000000415,
0,,Segment,4,2,Image 1,1,1,100000002,510000000417,
