
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
271,,Segment,2,2,Image 1,2,1,100000002,510000000457,
1409,,Segment,2,3,Image 1,2,1,100000002,510000000459,
443,,Segment,2,2,Image 1,2,1,100000002,510000000468,
1652,,Segment,2,3,Image 1,2,1,100000002,510000000470,
755,,Segment,2,3,Image 1,3,1,100000002,510000000481,
842,,Segment,2,3,Image 1,2,1,100000002,510000000485,
1432,,Segment,2,5,Image 1,2,1,100000002,510000000490,
1783,,Segment,2,1,Image 1,1,1,100000002,510000000503,
2158,,Segment,2,1,Image 1,1,1,100000003,510000000517,
377,,Segment,2,1,Image 1,1,1,100000003,510000000532,
1557,,Segment,2,2,Image 1,1,1,100000003,510000000537,
543,,Segment,2,2,Image 1,2,1,100000003,510000000547,
944,,Segment,2,3,Image 1,2,1,100000003,510000000550,
695,,Segment,2,4,Image 1,2,1,100000003,510000000555,
3358,,Segment,2,5,Image 1,2,1,100000003,510000000558,
1793,,Segment,2,4,Image 1,3,1,100000003,510000000575,
941,,Segment,2,3,Image 1,3,1,100000003,510000000585,
3590,,Segment,2,4,Image 1,3,1,100000003,510000000591,
2414,,Segment,2,4,Image 1,4,1,100000003,510000000611,
4068,,Segment,2,2,Image 1,3,1,100000003,510000000625,
3156,,Segment,2,5,Image 1,3,1,100000003,510000000650,
619,,Segment,2,1,Image 1,2,1,100000003,510000000668,
716,,Segment,2,2,Image 1,2,1,100000003,510000000672,
306,,Segment,2,1,Image 1,1,1,100000004,510000000678,
860,,Segment,2,2,Image 1,1,1,100000004,510000000680,
2062,,Segment,2,2,Image 1,1,1,100000004,510000000686,
610,,Segment,2,3,Image 1,1,1,100000004,510000000700,
532,,Segment,2,3,Image 1,2,1,100000004,510000000703,
1866,,Segment,2,1,Image 1,1,1,100000004,510000000705,
487,,Segment,2,2,Image 1,1,1,100000004,510000000720,
722,,Segment,2,3,Image 1,1,1,100000004,510000000723,
588,,Segment,2,4,Image 1,1,1,100000004,510000000727,
593,,Segment,2,4,Image 1,2,1,100000004,510000000730,
1264,,Segment,2,3,Image 1,2,1,100000004,510000000733,
477,,Segment,2,2,Image 1,2,1,100000004,510000000740,
325,,Segment,2,3,Image 1,2,1,100000004,510000000743,
1167,,Segment,2,4,Image 1,2,1,100000004,510000000745,
655,,Segment,2,2,Image 1,2,1,100000004,510000000751,
1799,,Segment,2,3,Image 1,3,1,100000004,510000000756,
925,,Segment,2,2,Image 1,2,1,100000004,510000000766,
2288,,Segment,2,2,Image 1,2,1,100000004,510000000771,
348,,Segment,2,3,Image 1,2,1,100000004,510000000784,
1472,,Segment,2,2,Image 1,1,1,100000005,510000000789,
3266,,Segment,2,2,Image 1,2,1,100000005,510000000803,
2239,,Segment,2,2,Image 1,2,1,100000005,510000000827,
572,,Segment,2,2,Image 1,2,1,100000005,510000000841,
2205,,Segment,2,2,Image 1,2,1,100000005,510000000846,
298,,Segment,2,2,Image 1,1,1,100000005,510000000866,
1508,,Segment,2,3,Image 1,1,1,100000005,510000000869,
2465,,Segment,2,2,Image 1,2,1,100000005,510000000880,
2087,,Segment,2,3,Image 1,2,1,100000005,510000000897,
165,,Segment,2,2,Image 1,1,1,100000005,510000000911,
4824,,Segment,2,3,Image 1,1,1,100000005,510000000913,
161,,Segment,2,3,Image 1,2,1,100000005,510000000942,
2263,,Segment,2,4,Image 1,2,1,100000005,510000000947,
2358,,Segment,2,4,Image 1,3,1,100000005,510000000964,
3797,,Segment,2,3,Image 1,1,1,100000006,510000000982,
4082,,Segment,2,2,Image 1,2,1,100000006,510000001003,
2240,,Segment,2,1,Image 1,1,1,100000006,510000001027,
3399,,Segment,2,3,Image 1,2,1,100000006,510000001041,
5422,,Segment,2,3,Image 1,2,1,100000006,510000001060,
1338,,Segment,2,1,Image 1,1,1,100000006,510000001090,
321,,Segment,2,2,Image 1,1,1,100000007,510000001100,
584,,Segment,2,3,Image 1,1,1,100000007,510000001103,
1928,,Segment,2,4,Image 1,1,1,100000007,510000001107,
945,,Segment,2,5,Image 1,1,1,100000007,510000001119,
2040,,Segment,2,5,Image 1,2,1,100000007,510000001123,
537,,Segment,2,3,Image 1,2,1,100000007,510000001133,
2211,,Segment,2,4,Image 1,2,1,100000007,510000001136,
1440,,Segment,2,4,Image 1,3,1,100000007,510000001147,
3828,,Segment,2,3,Image 1,1,1,100000007,510000001157,
2026,,Segment,2,3,Image 1,2,1,100000007,510000001178,
2004,,Segment,2,4,Image 1,2,1,100000007,510000001191,
1401,,Segment,2,4,Image 1,3,1,100000007,510000001202,
4658,,Segment,2,2,Image 1,2,1,100000007,510000001210,
174,,Segment,2,1,Image 1,1,1,100000007,510000001236,
1973,,Segment,2,2,Image 1,1,1,100000007,510000001238,
2512,,Segment,2,2,Image 1,2,1,100000007,510000001254,
4027,,Segment,2,2,Image 1,2,1,100000007,510000001270,
1040,,Segment,2,4,Image 1,2,1,100000007,510000001294,
2596,,Segment,2,1,Image 1,1,1,100000008,510000001301,
3936,,Segment,2,1,Image 1,1,1,100000008,510000001322,
1637,,Segment,2,1,Image 1,1,1,100000008,510000001349,
1825,,Segment,2,1,Image 1,1,1,100000008,510000001360,
239,,Segment,2,1,Image 1,1,1,100000008,510000001373,
1106,,Segment,2,2,Image 1,1,1,100000008,510000001375,
589,,Segment,2,3,Image 1,1,1,100000008,510000001384,
632,,Segment,2,3,Image 1,2,1,100000008,510000001387,
1685,,Segment,2,4,Image 1,2,1,100000008,510000001391,
2227,,Segment,2,4,Image 1,3,1,100000008,510000001408,
2415,,Segment,2,2,Image 1,2,1,100000008,510000001424,
1318,,Segment,2,2,Image 1,1,1,100000009,510000001441,
3181,,Segment,2,2,Image 1,2,1,100000009,510000001449,
3483,,Segment,2,1,Image 1,1,1,100000009,510000001468,
224,,Segment,2,1,Image 1,1,1,100000009,510000001489,
360,,Segment,2,2,Image 1,2,1,100000009,510000001491,
2766,,Segment,2,3,Image 1,1,1,100000009,510000001494,
808,,Segment,2,3,Image 1,2,1,100000009,510000001510,
3131,,Segment,2,1,Image 1,1,1,100000009,510000001514,
449,,Segment,2,1,Image 1,1,1,100000009,510000001533,
508,,Segment,2,1,Image 1,1,1,100000010,510000001537,
2315,,Segment,2,2,Image 1,1,1,100000010,510000001541,
2739,,Segment,2,2,Image 1,2,1,100000010,510000001558,
1360,,Segment,2,2,Image 1,1,1,100000010,510000001575,
3670,,Segment,2,2,Image 1,2,1,100000010,510000001584,
2176,,Segment,2,2,Image 1,2,1,100000010,510000001609,
1405,,Segment,2,1,Image 1,1,1,100000010,510000001626,
705,,Segment,2,2,Image 1,1,1,100000010,510000001636,
1598,,Segment,2,2,Image 1,2,1,100000010,510000001640,
655,,Segment,2,3,Image 1,2,1,100000010,510000001649,
1253,,Segment,2,3,Image 1,3,1,100000010,510000001652,
504,,Segment,2,2,Image 1,1,1,100000010,510000001659,
1598,,Segment,2,3,Image 1,1,1,100000010,510000001662,
1279,,Segment,2,3,Image 1,2,1,100000010,510000001672,
1793,,Segment,2,2,Image 1,1,1,100000011,510000001682,
472,,Segment,2,2,Image 1,2,1,100000011,510000001692,
3274,,Segment,2,3,Image 1,3,1,100000011,510000001695,
400,,Segment,2,2,Image 1,1,1,100000011,510000001716,
1432,,Segment,2,3,Image 1,2,1,100000011,510000001718,
1043,,Segment,2,3,Image 1,1,1,100000011,510000001719,
800,,Segment,2,1,Image 1,1,1,100000011,510000001726,
82,,Segment,2,1,Image 1,1,1,100000000,510000001736,
63,,Segment,2,1,Image 1,1,1,100000000,510000001737,
62,,Segment,2,1,Image 1,1,1,100000001,510000001738,
131,,Segment,2,1,Image 1,1,1,100000002,510000001739,
191,,Segment,2,2,Image 1,1,1,100000002,510000001740,
144,,Segment,2,1,Image 1,1,1,100000002,510000001741,
225,,Segment,2,2,Image 1,1,1,100000002,510000001742,
274,,Segment,2,3,Image 1,1,1,100000002,510000001743,
30,,Segment,2,0,Image 1,1,1,100000003,510000001744,
99,,Segment,2,1,Image 1,2,1,100000003,510000001745,
96,,Segment,2,0,Image 1,1,1,100000003,510000001746,
186,,Segment,2,1,Image 1,1,1,100000004,510000001747,
140,,Segment,2,1,Image 1,1,1,100000004,510000001748,
271,,Segment,2,4,Image 1,3,1,100000004,510000001749,
75,,Segment,2,1,Image 1,1,1,100000005,510000001750,
84,,Segment,2,1,Image 1,1,1,100000005,510000001751,
28,,Segment,2,1,Image 1,1,1,100000005,510000001752,
75,,Segment,2,1,Image 1,1,1,100000006,510000001753,
227,,Segment,2,2,Image 1,1,1,100000006,510000001754,
76,,Segment,2,1,Image 1,1,1,100000007,510000001755,
146,,Segment,2,1,Image 1,1,1,100000007,510000001756,
309,,Segment,2,2,Image 1,1,1,100000007,510000001757,
127,,Segment,2,1,Image 1,1,1,100000009,510000001758,
228,,Segment,2,2,Image 1,1,1,100000009,510000001759,
41,,Segment,2,1,Image 1,1,1,100000010,510000001760,
170,,Segment,2,1,Image 1,1,1,100000010,510000001761,
171,,Segment,2,1,Image 1,1,1,100000011,510000001762,
348,,Segment,2,3,Image 1,2,1,100000011,510000001763,
87,,Segment,2,1,Image 1,1,1,100000011,510000001764,
214,,Segment,2,2,Image 1,2,1,100000011,510000001765,
