
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
161.143,,Segment,2,4,Image 1,3,1,100000003,510000001138,
152.688,,Segment,2,1,Image 1,2,1,100000003,510000001158,
143.857,,Segment,2,1,Image 1,1,1,100000004,510000001175,
116.889,,Segment,2,2,Image 1,2,1,100000004,510000001196,
103.375,,Segment,2,3,Image 1,2,1,100000004,510000001204,
136.857,,Segment,2,3,Image 1,3,1,100000004,510000001211,
143.52,,Segment,2,1,Image 1,2,1,100000004,510000001218,
143.333,,Segment,2,1,Image 1,1,1,100000004,510000001242,
146.438,,Segment,2,2,Image 1,1,1,100000004,510000001244,
135.25,,Segment,2,2,Image 1,3,1,100000004,510000001259,
97.3333,,Segment,2,2,Image 1,3,1,100000004,510000001270,
151.25,,Segment,2,3,Image 1,3,1,100000004,510000001272,
146.421,,Segment,2,4,Image 1,3,1,100000004,510000001275,
156.9,,Segment,2,4,Image 1,4,1,100000004,510000001293,
151.118,,Segment,2,2,Image 1,2,1,100000004,510000001302,
145.278,,Segment,2,3,Image 1,4,1,100000004,510000001319,
156.667,,Segment,2,1,Image 1,1,1,100000005,510000001337,
139.571,,Segment,2,1,Image 1,1,1,100000005,510000001375,
140.188,,Segment,2,2,Image 1,1,1,100000005,510000001403,
138,,Segment,2,1,Image 1,1,1,100000005,510000001419,
108.719,,Segment,2,1,Image 1,1,1,100000005,510000001434,
73.6667,,Segment,2,1,Image 1,1,1,100000005,510000001466,
111.333,,Segment,2,2,Image 1,1,1,100000005,510000001468,
150.587,,Segment,2,3,Image 1,1,1,100000005,510000001470,
141,,Segment,2,2,Image 1,2,1,100000005,510000001515,
148.414,,Segment,2,3,Image 1,2,1,100000005,510000001517,
175.842,,Segment,2,3,Image 1,3,1,100000005,510000001545,
157.63,,Segment,2,3,Image 1,2,1,100000005,510000001563,
125.364,,Segment,2,2,Image 1,2,1,100000005,510000001589,
129.308,,Segment,2,3,Image 1,2,1,100000005,510000001599,
167.333,,Segment,2,3,Image 1,3,1,100000005,510000001611,
147.312,,Segment,2,2,Image 1,1,1,100000006,510000001633,
140.394,,Segment,2,2,Image 1,2,1,100000006,510000001648,
172.444,,Segment,2,2,Image 1,2,1,100000006,510000001680,
128.5,,Segment,2,2,Image 1,1,1,100000006,510000001689,
142.791,,Segment,2,3,Image 1,1,1,100000006,510000001692,
129.909,,Segment,2,2,Image 1,2,1,100000006,510000001734,
150.1,,Segment,2,3,Image 1,2,1,100000006,510000001744,
159.333,,Segment,2,3,Image 1,3,1,100000006,510000001753,
193.8,,Segment,2,1,Image 1,1,1,100000006,510000001759,
175.125,,Segment,2,3,Image 1,2,1,100000006,510000001769,
158,,Segment,2,3,Image 1,2,1,100000006,510000001778,
127.278,,Segment,2,3,Image 1,3,1,100000006,510000001796,
127.333,,Segment,2,2,Image 1,1,1,100000007,510000001816,
132.412,,Segment,2,3,Image 1,1,1,100000007,510000001818,
87,,Segment,2,1,Image 1,1,1,100000007,510000001834,
121.75,,Segment,2,2,Image 1,2,1,100000007,510000001847,
141,,Segment,2,3,Image 1,2,1,100000007,510000001850,
137.75,,Segment,2,2,Image 1,1,1,100000007,510000001866,
126.75,,Segment,2,1,Image 1,1,1,100000007,510000001885,
163.25,,Segment,2,2,Image 1,1,1,100000007,510000001892,
162.5,,Segment,2,2,Image 1,2,1,100000007,510000001903,
124.333,,Segment,2,2,Image 1,2,1,100000007,510000001915,
139.444,,Segment,2,1,Image 1,1,1,100000007,510000001923,
146.211,,Segment,2,1,Image 1,1,1,100000007,510000001931,
126.25,,Segment,2,3,Image 1,3,1,100000007,510000001949,
151.857,,Segment,2,3,Image 1,2,1,100000007,510000001953,
168.75,,Segment,2,0,Image 1,1,1,100000008,510000001968,
73.3333,,Segment,2,2,Image 1,1,1,100000008,510000001975,
109,,Segment,2,3,Image 1,1,1,100000008,510000001977,
169.167,,Segment,2,4,Image 1,1,1,100000008,510000001980,
132.556,,Segment,2,1,Image 1,2,1,100000008,510000001997,
171.944,,Segment,2,4,Image 1,2,1,100000008,510000002005,
140.5,,Segment,2,2,Image 1,2,1,100000008,510000002022,
85.6,,Segment,2,1,Image 1,2,1,100000008,510000002027,
146.667,,Segment,2,2,Image 1,2,1,100000008,510000002031,
102.4,,Segment,2,2,Image 1,2,1,100000008,510000002036,
147,,Segment,2,3,Image 1,2,1,100000008,510000002040,
174.75,,Segment,2,3,Image 1,3,1,100000008,510000002045,
162.238,,Segment,2,3,Image 1,2,1,100000008,510000002056,
156.222,,Segment,2,2,Image 1,2,1,100000008,510000002076,
148.375,,Segment,2,2,Image 1,3,1,100000008,510000002093,
137,,Segment,2,1,Image 1,2,1,100000009,510000002102,
180.188,,Segment,2,1,Image 1,2,1,100000009,510000002111,
74.6667,,Segment,2,1,Image 1,1,1,100000009,510000002126,
169.267,,Segment,2,3,Image 1,1,1,100000009,510000002129,
153.8,,Segment,2,3,Image 1,2,1,100000009,510000002143,
138.25,,Segment,2,2,Image 1,2,1,100000009,510000002148,
170.4,,Segment,2,3,Image 1,2,1,100000009,510000002151,
178,,Segment,2,2,Image 1,2,1,100000009,510000002156,
179.143,,Segment,2,3,Image 1,3,1,100000009,510000002165,
170.833,,Segment,2,1,Image 1,2,1,100000009,510000002171,
164,,Segment,2,2,Image 1,2,1,100000009,510000002176,
172.692,,Segment,2,2,Image 1,3,1,100000009,510000002180,
109.333,,Segment,2,1,Image 1,1,1,100000010,510000002194,
122.571,,Segment,2,2,Image 1,1,1,100000010,510000002196,
173.647,,Segment,2,3,Image 1,1,1,100000010,510000002202,
122.667,,Segment,2,2,Image 1,2,1,100000010,510000002218,
141.143,,Segment,2,3,Image 1,2,1,100000010,510000002226,
106.333,,Segment,2,1,Image 1,2,1,100000010,510000002246,
152.625,,Segment,2,2,Image 1,3,1,100000010,510000002248,
171.562,,Segment,2,3,Image 1,3,1,100000010,510000002263,
94.25,,Segment,2,2,Image 1,2,1,100000010,510000002278,
131.6,,Segment,2,3,Image 1,2,1,100000010,510000002281,
172.385,,Segment,2,4,Image 1,2,1,100000010,510000002290,
138.533,,Segment,2,3,Image 1,3,1,100000010,510000002302,
175.273,,Segment,2,4,Image 1,3,1,100000010,510000002331,
119.882,,Segment,2,1,Image 1,1,1,100000010,510000002342,
154,,Segment,2,2,Image 1,1,1,100000010,510000002358,
150.333,,Segment,2,3,Image 1,1,1,100000010,510000002363,
178.75,,Segment,2,3,Image 1,2,1,100000010,510000002365,
162.267,,Segment,2,1,Image 1,2,1,100000010,510000002368,
145.429,,Segment,2,3,Image 1,2,1,100000010,510000002382,
116.75,,Segment,2,1,Image 1,2,1,100000010,510000002396,
166.889,,Segment,2,2,Image 1,2,1,100000010,510000002399,
113,,Segment,2,2,Image 1,3,1,100000010,510000002407,
123.167,,Segment,2,3,Image 1,3,1,100000010,510000002412,
146.917,,Segment,2,4,Image 1,3,1,100000010,510000002417,
106.25,,Segment,2,4,Image 1,4,1,100000010,510000002428,
91,,Segment,2,1,Image 1,2,1,100000010,510000002431,
128.75,,Segment,2,2,Image 1,2,1,100000010,510000002441,
135.5,,Segment,2,3,Image 1,2,1,100000010,510000002444,
122.25,,Segment,2,4,Image 1,2,1,100000010,510000002447,
131,,Segment,2,4,Image 1,3,1,100000010,510000002454,
138.75,,Segment,2,5,Image 1,3,1,100000010,510000002456,
74.3333,,Segment,2,5,Image 1,4,1,100000010,510000002459,
142.333,,Segment,2,3,Image 1,3,1,100000010,510000002461,
150.143,,Segment,2,2,Image 1,3,1,100000010,510000002466,
156.111,,Segment,2,2,Image 1,2,1,100000010,510000002479,
161.333,,Segment,2,3,Image 1,4,1,100000010,510000002488,
95.8182,,Segment,2,2,Image 1,1,1,100000011,510000002505,
154,,Segment,2,3,Image 1,1,1,100000011,510000002515,
125.227,,Segment,2,2,Image 1,2,1,100000011,510000002528,
81.3846,,Segment,2,2,Image 1,3,1,100000011,510000002550,
147.643,,Segment,2,4,Image 1,2,1,100000011,510000002565,
142.857,,Segment,2,4,Image 1,3,1,100000011,510000002578,
99.4545,,Segment,2,3,Image 1,3,1,100000011,510000002584,
130.583,,Segment,2,2,Image 1,3,1,100000011,510000002606,
135.357,,Segment,2,1,Image 1,1,1,100000011,510000002630,
146,,Segment,2,1,Image 1,2,1,100000011,510000002643,
86.25,,Segment,2,3,Image 1,2,1,100000011,510000002661,
170.25,,Segment,2,3,Image 1,3,1,100000011,510000002664,
144.962,,Segment,2,3,Image 1,2,1,100000011,510000002675,
150.5,,Segment,2,2,Image 1,1,1,100000012,510000002702,
135.652,,Segment,2,3,Image 1,1,1,100000012,510000002709,
184.2,,Segment,2,4,Image 1,1,1,100000012,510000002731,
182.714,,Segment,2,4,Image 1,2,1,100000012,510000002740,
134.286,,Segment,2,2,Image 1,2,1,100000012,510000002746,
125.778,,Segment,2,3,Image 1,2,1,100000012,510000002752,
134.412,,Segment,2,4,Image 1,2,1,100000012,510000002760,
131.778,,Segment,2,5,Image 1,2,1,100000012,510000002776,
168.25,,Segment,2,5,Image 1,3,1,100000012,510000002784,
139.696,,Segment,2,4,Image 1,3,1,100000012,510000002791,
123.375,,Segment,2,1,Image 1,1,1,100000012,510000002813,
121.538,,Segment,2,2,Image 1,1,1,100000012,510000002820,
90.6,,Segment,2,2,Image 1,2,1,100000012,510000002832,
131.097,,Segment,2,3,Image 1,2,1,100000012,510000002836,
130,,Segment,2,2,Image 1,1,1,100000012,510000002867,
150.552,,Segment,2,3,Image 1,1,1,100000012,510000002869,
161.96,,Segment,2,3,Image 1,2,1,100000012,510000002897,
134.4,,Segment,2,2,Image 1,2,1,100000012,510000002921,
142.444,,Segment,2,3,Image 1,2,1,100000012,510000002930,
172.95,,Segment,2,3,Image 1,3,1,100000012,510000002947,
135.941,,Segment,2,2,Image 1,2,1,100000012,510000002966,
101.667,,Segment,2,3,Image 1,3,1,100000012,510000002982,
164.812,,Segment,2,4,Image 1,3,1,100000012,510000002984,
148.188,,Segment,2,4,Image 1,4,1,100000012,510000002999,
148.286,,Segment,2,3,Image 1,2,1,100000012,510000003014,
133.353,,Segment,2,3,Image 1,3,1,100000012,510000003020,
115.278,,Segment,2,3,Image 1,1,1,100000013,510000003039,
111.833,,Segment,2,3,Image 1,2,1,100000013,510000003056,
173.786,,Segment,2,4,Image 1,2,1,100000013,510000003061,
175.429,,Segment,2,4,Image 1,3,1,100000013,510000003074,
43.3333,,Segment,2,3,Image 1,2,1,100000013,510000003081,
148,,Segment,2,4,Image 1,2,1,100000013,510000003083,
111,,Segment,2,4,Image 1,3,1,100000013,510000003090,
166.071,,Segment,2,5,Image 1,3,1,100000013,510000003093,
140.8,,Segment,2,5,Image 1,4,1,100000013,510000003106,
162.583,,Segment,2,4,Image 1,3,1,100000013,510000003111,
174.545,,Segment,2,4,Image 1,4,1,100000013,510000003122,
156.846,,Segment,2,1,Image 1,1,1,100000013,510000003143,
139.5,,Segment,2,1,Image 1,1,1,100000013,510000003156,
160,,Segment,2,2,Image 1,1,1,100000013,510000003160,
146.75,,Segment,2,2,Image 1,2,1,100000013,510000003185,
122.75,,Segment,2,3,Image 1,2,1,100000013,510000003188,
151.375,,Segment,2,4,Image 1,2,1,100000013,510000003191,
148,,Segment,2,4,Image 1,3,1,100000013,510000003206,
93,,Segment,2,1,Image 1,1,1,100000013,510000003211,
132.762,,Segment,2,4,Image 1,1,1,100000013,510000003215,
144.7,,Segment,2,4,Image 1,2,1,100000013,510000003235,
136.125,,Segment,2,3,Image 1,2,1,100000013,510000003244,
107.667,,Segment,2,2,Image 1,2,1,100000013,510000003251,
147.412,,Segment,2,3,Image 1,2,1,100000013,510000003253,
168.792,,Segment,2,3,Image 1,3,1,100000013,510000003269,
157.944,,Segment,2,3,Image 1,3,1,100000013,510000003292,
106.5,,Segment,2,2,Image 1,1,1,100000000,510000003309,
33.5,,Segment,2,1,Image 1,1,1,100000000,510000003310,
68,,Segment,2,2,Image 1,1,1,100000000,510000003311,
69.5,,Segment,2,1,Image 1,1,1,100000001,510000003312,
110.5,,Segment,2,2,Image 1,1,1,100000001,510000003313,
79,,Segment,2,1,Image 1,1,1,100000002,510000003314,
38.5,,Segment,2,1,Image 1,1,1,100000002,510000003315,
184.5,,Segment,2,2,Image 1,1,1,100000002,510000003316,
70,,Segment,2,0,Image 1,1,1,100000003,510000003317,
80,,Segment,2,1,Image 1,1,1,100000003,510000003318,
48.5,,Segment,2,1,Image 1,2,1,100000003,510000003319,
31.5,,Segment,2,2,Image 1,2,1,100000003,510000003320,
18.5,,Segment,2,6,Image 1,4,1,100000003,510000003321,
94.5,,Segment,2,7,Image 1,4,1,100000003,510000003322,
109.5,,Segment,2,7,Image 1,5,1,100000003,510000003323,
150,,Segment,2,4,Image 1,5,1,100000003,510000003324,
45,,Segment,2,0,Image 1,1,1,100000004,510000003325,
62.5,,Segment,2,1,Image 1,2,1,100000004,510000003326,
133,,Segment,2,0,Image 1,1,1,100000004,510000003327,
46.5,,Segment,2,1,Image 1,1,1,100000005,510000003328,
104,,Segment,2,1,Image 1,1,1,100000006,510000003329,
96,,Segment,2,2,Image 1,2,1,100000006,510000003330,
85,,Segment,2,1,Image 1,1,1,100000006,510000003331,
96.5,,Segment,2,1,Image 1,1,1,100000007,510000003332,
62.5,,Segment,2,1,Image 1,1,1,100000007,510000003333,
40,,Segment,2,0,Image 1,1,1,100000008,510000003334,
51,,Segment,2,1,Image 1,1,1,100000008,510000003335,
110,,Segment,2,0,Image 1,1,1,100000009,510000003336,
101,,Segment,2,2,Image 1,1,1,100000009,510000003337,
98,,Segment,2,0,Image 1,1,1,100000010,510000003338,
101,,Segment,2,0,Image 1,1,1,100000010,510000003339,
24,,Segment,2,0,Image 1,1,1,100000011,510000003340,
32,,Segment,2,1,Image 1,1,1,100000011,510000003341,
24.5,,Segment,2,1,Image 1,2,1,100000011,510000003342,
50,,Segment,2,2,Image 1,2,1,100000011,510000003343,
83,,Segment,2,3,Image 1,2,1,100000011,510000003344,
30,,Segment,2,1,Image 1,2,1,100000011,510000003345,
54.5,,Segment,2,2,Image 1,2,1,100000011,510000003346,
63,,Segment,2,0,Image 1,1,1,100000011,510000003347,
93.5,,Segment,2,1,Image 1,1,1,100000012,510000003348,
66.5,,Segment,2,1,Image 1,1,1,100000012,510000003349,
34,,Segment,2,1,Image 1,1,1,100000013,510000003350,
73,,Segment,2,2,Image 1,1,1,100000013,510000003351,
45.5,,Segment,2,2,Image 1,2,1,100000013,510000003352,
102,,Segment,2,3,Image 1,3,1,100000013,510000003353,
136,,Segment,2,2,Image 1,1,1,100000013,510000003354,
149.5,,Segment,2,3,Image 1,1,1,100000013,510000003355,
