
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
165.308,,Segment,2,4,Image 1,3,1,100000003,510000000899,
159.487,,Segment,2,4,Image 1,4,1,100000003,510000000907,
39.6035,,Segment,2,2,Image 1,3,1,100000003,510000000910,
158.076,,Segment,2,3,Image 1,3,1,100000003,510000000912,
153.745,,Segment,2,3,Image 1,4,1,100000003,510000000934,
165.256,,Segment,2,8,Image 1,4,1,100000003,510000000951,
158.854,,Segment,2,8,Image 1,5,1,100000003,510000000961,
155.575,,Segment,2,8,Image 1,5,1,100000003,510000000979,
161.333,,Segment,2,9,Image 1,5,1,100000003,510000000986,
152.802,,Segment,2,8,Image 1,6,1,100000003,510000000995,
169.184,,Segment,2,9,Image 1,6,1,100000003,510000000997,
152.619,,Segment,2,6,Image 1,5,1,100000003,510000001012,
132.785,,Segment,2,5,Image 1,4,1,100000003,510000001037,
146.952,,Segment,2,4,Image 1,4,1,100000003,510000001057,
179.14,,Segment,2,5,Image 1,5,1,100000003,510000001060,
128.418,,Segment,2,6,Image 1,5,1,100000003,510000001062,
163.977,,Segment,2,9,Image 1,7,1,100000003,510000001072,
180.588,,Segment,2,9,Image 1,6,1,100000003,510000001077,
86.0735,,Segment,2,7,Image 1,5,1,100000003,510000001085,
113.443,,Segment,2,2,Image 1,3,1,100000003,510000001099,
158.615,,Segment,2,2,Image 1,2,1,100000003,510000001118,
149.729,,Segment,2,1,Image 1,2,1,100000003,510000001127,
158.376,,Segment,2,4,Image 1,3,1,100000003,510000001138,
153.479,,Segment,2,1,Image 1,2,1,100000003,510000001158,
145.089,,Segment,2,1,Image 1,1,1,100000004,510000001175,
141.281,,Segment,2,2,Image 1,2,1,100000004,510000001196,
149.601,,Segment,2,3,Image 1,2,1,100000004,510000001204,
164.05,,Segment,2,3,Image 1,3,1,100000004,510000001211,
154.316,,Segment,2,1,Image 1,2,1,100000004,510000001218,
149.525,,Segment,2,1,Image 1,1,1,100000004,510000001242,
150.165,,Segment,2,2,Image 1,1,1,100000004,510000001244,
140.954,,Segment,2,2,Image 1,3,1,100000004,510000001259,
69.2939,,Segment,2,2,Image 1,3,1,100000004,510000001270,
143.349,,Segment,2,3,Image 1,3,1,100000004,510000001272,
156.154,,Segment,2,4,Image 1,3,1,100000004,510000001275,
155.963,,Segment,2,4,Image 1,4,1,100000004,510000001293,
157.371,,Segment,2,2,Image 1,2,1,100000004,510000001302,
142.681,,Segment,2,3,Image 1,4,1,100000004,510000001319,
160.669,,Segment,2,1,Image 1,1,1,100000005,510000001337,
129.008,,Segment,2,1,Image 1,1,1,100000005,510000001375,
156.007,,Segment,2,2,Image 1,1,1,100000005,510000001403,
109.418,,Segment,2,1,Image 1,1,1,100000005,510000001419,
106.341,,Segment,2,1,Image 1,1,1,100000005,510000001434,
71.5103,,Segment,2,1,Image 1,1,1,100000005,510000001466,
140.722,,Segment,2,2,Image 1,1,1,100000005,510000001468,
164.022,,Segment,2,3,Image 1,1,1,100000005,510000001470,
145.521,,Segment,2,2,Image 1,2,1,100000005,510000001515,
163.492,,Segment,2,3,Image 1,2,1,100000005,510000001517,
174.098,,Segment,2,3,Image 1,3,1,100000005,510000001545,
171.947,,Segment,2,3,Image 1,2,1,100000005,510000001563,
152.823,,Segment,2,2,Image 1,2,1,100000005,510000001589,
155.314,,Segment,2,3,Image 1,2,1,100000005,510000001599,
167.926,,Segment,2,3,Image 1,3,1,100000005,510000001611,
156.804,,Segment,2,2,Image 1,1,1,100000006,510000001633,
158.916,,Segment,2,2,Image 1,2,1,100000006,510000001648,
154.753,,Segment,2,2,Image 1,2,1,100000006,510000001680,
137.436,,Segment,2,2,Image 1,1,1,100000006,510000001689,
141.505,,Segment,2,3,Image 1,1,1,100000006,510000001692,
125.761,,Segment,2,2,Image 1,2,1,100000006,510000001734,
163.855,,Segment,2,3,Image 1,2,1,100000006,510000001744,
157.503,,Segment,2,3,Image 1,3,1,100000006,510000001753,
133.448,,Segment,2,1,Image 1,1,1,100000006,510000001759,
173.126,,Segment,2,3,Image 1,2,1,100000006,510000001769,
149.364,,Segment,2,3,Image 1,2,1,100000006,510000001778,
132.116,,Segment,2,3,Image 1,3,1,100000006,510000001796,
137.021,,Segment,2,2,Image 1,1,1,100000007,510000001816,
145.009,,Segment,2,3,Image 1,1,1,100000007,510000001818,
94.0889,,Segment,2,1,Image 1,1,1,100000007,510000001834,
118.426,,Segment,2,2,Image 1,2,1,100000007,510000001847,
153.176,,Segment,2,3,Image 1,2,1,100000007,510000001850,
136.216,,Segment,2,2,Image 1,1,1,100000007,510000001866,
78.9035,,Segment,2,1,Image 1,1,1,100000007,510000001885,
160.154,,Segment,2,2,Image 1,1,1,100000007,510000001892,
160.945,,Segment,2,2,Image 1,2,1,100000007,510000001903,
132.959,,Segment,2,2,Image 1,2,1,100000007,510000001915,
87.0052,,Segment,2,1,Image 1,1,1,100000007,510000001923,
103.801,,Segment,2,1,Image 1,1,1,100000007,510000001931,
137.632,,Segment,2,3,Image 1,3,1,100000007,510000001949,
149.999,,Segment,2,3,Image 1,2,1,100000007,510000001953,
102.2,,Segment,2,0,Image 1,1,1,100000008,510000001968,
68.0318,,Segment,2,2,Image 1,1,1,100000008,510000001975,
100.296,,Segment,2,3,Image 1,1,1,100000008,510000001977,
167.311,,Segment,2,4,Image 1,1,1,100000008,510000001980,
118.978,,Segment,2,1,Image 1,2,1,100000008,510000001997,
154.903,,Segment,2,4,Image 1,2,1,100000008,510000002005,
127.366,,Segment,2,2,Image 1,2,1,100000008,510000002022,
73.7088,,Segment,2,1,Image 1,2,1,100000008,510000002027,
145.653,,Segment,2,2,Image 1,2,1,100000008,510000002031,
73.8359,,Segment,2,2,Image 1,2,1,100000008,510000002036,
159.858,,Segment,2,3,Image 1,2,1,100000008,510000002040,
178.991,,Segment,2,3,Image 1,3,1,100000008,510000002045,
128.817,,Segment,2,3,Image 1,2,1,100000008,510000002056,
143.513,,Segment,2,2,Image 1,2,1,100000008,510000002076,
143.634,,Segment,2,2,Image 1,3,1,100000008,510000002093,
149.216,,Segment,2,1,Image 1,2,1,100000009,510000002102,
153.041,,Segment,2,1,Image 1,2,1,100000009,510000002111,
70.594,,Segment,2,1,Image 1,1,1,100000009,510000002126,
166.438,,Segment,2,3,Image 1,1,1,100000009,510000002129,
164.588,,Segment,2,3,Image 1,2,1,100000009,510000002143,
143.943,,Segment,2,2,Image 1,2,1,100000009,510000002148,
170.951,,Segment,2,3,Image 1,2,1,100000009,510000002151,
149.052,,Segment,2,2,Image 1,2,1,100000009,510000002156,
181.289,,Segment,2,3,Image 1,3,1,100000009,510000002165,
158.05,,Segment,2,1,Image 1,2,1,100000009,510000002171,
164.608,,Segment,2,2,Image 1,2,1,100000009,510000002176,
175.905,,Segment,2,2,Image 1,3,1,100000009,510000002180,
110.924,,Segment,2,1,Image 1,1,1,100000010,510000002194,
122.053,,Segment,2,2,Image 1,1,1,100000010,510000002196,
166.477,,Segment,2,3,Image 1,1,1,100000010,510000002202,
114.739,,Segment,2,2,Image 1,2,1,100000010,510000002218,
143.909,,Segment,2,3,Image 1,2,1,100000010,510000002226,
102.82,,Segment,2,1,Image 1,2,1,100000010,510000002246,
148.202,,Segment,2,2,Image 1,3,1,100000010,510000002248,
156.863,,Segment,2,3,Image 1,3,1,100000010,510000002263,
96.6771,,Segment,2,2,Image 1,2,1,100000010,510000002278,
137.881,,Segment,2,3,Image 1,2,1,100000010,510000002281,
169.682,,Segment,2,4,Image 1,2,1,100000010,510000002290,
142.591,,Segment,2,3,Image 1,3,1,100000010,510000002302,
172.653,,Segment,2,4,Image 1,3,1,100000010,510000002331,
118.808,,Segment,2,1,Image 1,1,1,100000010,510000002342,
150.101,,Segment,2,2,Image 1,1,1,100000010,510000002358,
162.092,,Segment,2,3,Image 1,1,1,100000010,510000002363,
183.837,,Segment,2,3,Image 1,2,1,100000010,510000002365,
151.932,,Segment,2,1,Image 1,2,1,100000010,510000002368,
144.776,,Segment,2,3,Image 1,2,1,100000010,510000002382,
110.862,,Segment,2,1,Image 1,2,1,100000010,510000002396,
163.537,,Segment,2,2,Image 1,2,1,100000010,510000002399,
114.536,,Segment,2,2,Image 1,3,1,100000010,510000002407,
126.354,,Segment,2,3,Image 1,3,1,100000010,510000002412,
159.173,,Segment,2,4,Image 1,3,1,100000010,510000002417,
127.283,,Segment,2,4,Image 1,4,1,100000010,510000002428,
92.1579,,Segment,2,1,Image 1,2,1,100000010,510000002431,
124.841,,Segment,2,2,Image 1,2,1,100000010,510000002441,
136.059,,Segment,2,3,Image 1,2,1,100000010,510000002444,
130.802,,Segment,2,4,Image 1,2,1,100000010,510000002447,
132.662,,Segment,2,4,Image 1,3,1,100000010,510000002454,
149.507,,Segment,2,5,Image 1,3,1,100000010,510000002456,
126.051,,Segment,2,5,Image 1,4,1,100000010,510000002459,
139.04,,Segment,2,3,Image 1,3,1,100000010,510000002461,
147.645,,Segment,2,2,Image 1,3,1,100000010,510000002466,
145.438,,Segment,2,2,Image 1,2,1,100000010,510000002479,
159.522,,Segment,2,3,Image 1,4,1,100000010,510000002488,
98.6868,,Segment,2,2,Image 1,1,1,100000011,510000002505,
158.287,,Segment,2,3,Image 1,1,1,100000011,510000002515,
119.889,,Segment,2,2,Image 1,2,1,100000011,510000002528,
90.3636,,Segment,2,2,Image 1,3,1,100000011,510000002550,
147.123,,Segment,2,4,Image 1,2,1,100000011,510000002565,
130.01,,Segment,2,4,Image 1,3,1,100000011,510000002578,
98.31,,Segment,2,3,Image 1,3,1,100000011,510000002584,
126.567,,Segment,2,2,Image 1,3,1,100000011,510000002606,
131.433,,Segment,2,1,Image 1,1,1,100000011,510000002630,
136.855,,Segment,2,1,Image 1,2,1,100000011,510000002643,
102.19,,Segment,2,3,Image 1,2,1,100000011,510000002661,
160.355,,Segment,2,3,Image 1,3,1,100000011,510000002664,
137.558,,Segment,2,3,Image 1,2,1,100000011,510000002675,
156.487,,Segment,2,2,Image 1,1,1,100000012,510000002702,
154.731,,Segment,2,3,Image 1,1,1,100000012,510000002709,
184.896,,Segment,2,4,Image 1,1,1,100000012,510000002731,
184.134,,Segment,2,4,Image 1,2,1,100000012,510000002740,
141.479,,Segment,2,2,Image 1,2,1,100000012,510000002746,
138.545,,Segment,2,3,Image 1,2,1,100000012,510000002752,
145.22,,Segment,2,4,Image 1,2,1,100000012,510000002760,
153.326,,Segment,2,5,Image 1,2,1,100000012,510000002776,
166.032,,Segment,2,5,Image 1,3,1,100000012,510000002784,
151.732,,Segment,2,4,Image 1,3,1,100000012,510000002791,
128.752,,Segment,2,1,Image 1,1,1,100000012,510000002813,
145.657,,Segment,2,2,Image 1,1,1,100000012,510000002820,
122.066,,Segment,2,2,Image 1,2,1,100000012,510000002832,
154.465,,Segment,2,3,Image 1,2,1,100000012,510000002836,
122.002,,Segment,2,2,Image 1,1,1,100000012,510000002867,
160.054,,Segment,2,3,Image 1,1,1,100000012,510000002869,
172.718,,Segment,2,3,Image 1,2,1,100000012,510000002897,
135.049,,Segment,2,2,Image 1,2,1,100000012,510000002921,
152.172,,Segment,2,3,Image 1,2,1,100000012,510000002930,
173.503,,Segment,2,3,Image 1,3,1,100000012,510000002947,
147.848,,Segment,2,2,Image 1,2,1,100000012,510000002966,
133.553,,Segment,2,3,Image 1,3,1,100000012,510000002982,
166.075,,Segment,2,4,Image 1,3,1,100000012,510000002984,
166.956,,Segment,2,4,Image 1,4,1,100000012,510000002999,
155.681,,Segment,2,3,Image 1,2,1,100000012,510000003014,
150.154,,Segment,2,3,Image 1,3,1,100000012,510000003020,
124.536,,Segment,2,3,Image 1,1,1,100000013,510000003039,
114.604,,Segment,2,3,Image 1,2,1,100000013,510000003056,
169.847,,Segment,2,4,Image 1,2,1,100000013,510000003061,
163.328,,Segment,2,4,Image 1,3,1,100000013,510000003074,
75.2928,,Segment,2,3,Image 1,2,1,100000013,510000003081,
151.489,,Segment,2,4,Image 1,2,1,100000013,510000003083,
121.272,,Segment,2,4,Image 1,3,1,100000013,510000003090,
165.384,,Segment,2,5,Image 1,3,1,100000013,510000003093,
143.127,,Segment,2,5,Image 1,4,1,100000013,510000003106,
167.463,,Segment,2,4,Image 1,3,1,100000013,510000003111,
169.005,,Segment,2,4,Image 1,4,1,100000013,510000003122,
112.737,,Segment,2,1,Image 1,1,1,100000013,510000003143,
102.678,,Segment,2,1,Image 1,1,1,100000013,510000003156,
164.268,,Segment,2,2,Image 1,1,1,100000013,510000003160,
147.391,,Segment,2,2,Image 1,2,1,100000013,510000003185,
139.815,,Segment,2,3,Image 1,2,1,100000013,510000003188,
160.436,,Segment,2,4,Image 1,2,1,100000013,510000003191,
161.22,,Segment,2,4,Image 1,3,1,100000013,510000003206,
91.5288,,Segment,2,1,Image 1,1,1,100000013,510000003211,
149.429,,Segment,2,4,Image 1,1,1,100000013,510000003215,
146.412,,Segment,2,4,Image 1,2,1,100000013,510000003235,
128.59,,Segment,2,3,Image 1,2,1,100000013,510000003244,
112.836,,Segment,2,2,Image 1,2,1,100000013,510000003251,
147.007,,Segment,2,3,Image 1,2,1,100000013,510000003253,
164.173,,Segment,2,3,Image 1,3,1,100000013,510000003269,
151.468,,Segment,2,3,Image 1,3,1,100000013,510000003292,
85.9358,,Segment,2,2,Image 1,1,1,100000000,510000003309,
28.1646,,Segment,2,1,Image 1,1,1,100000000,510000003310,
53.1282,,Segment,2,2,Image 1,1,1,100000000,510000003311,
39.654,,Segment,2,1,Image 1,1,1,100000001,510000003312,
111.657,,Segment,2,2,Image 1,1,1,100000001,510000003313,
63.5586,,Segment,2,1,Image 1,1,1,100000002,510000003314,
52.9512,,Segment,2,1,Image 1,1,1,100000002,510000003315,
147.514,,Segment,2,2,Image 1,1,1,100000002,510000003316,
55.687,,Segment,2,0,Image 1,1,1,100000003,510000003317,
113.758,,Segment,2,1,Image 1,1,1,100000003,510000003318,
56.0297,,Segment,2,1,Image 1,2,1,100000003,510000003319,
40.7403,,Segment,2,2,Image 1,2,1,100000003,510000003320,
52.6122,,Segment,2,6,Image 1,4,1,100000003,510000003321,
66.9875,,Segment,2,7,Image 1,4,1,100000003,510000003322,
66.018,,Segment,2,7,Image 1,5,1,100000003,510000003323,
148.523,,Segment,2,4,Image 1,5,1,100000003,510000003324,
50.4089,,Segment,2,0,Image 1,1,1,100000004,510000003325,
51.6768,,Segment,2,1,Image 1,2,1,100000004,510000003326,
78.7925,,Segment,2,0,Image 1,1,1,100000004,510000003327,
68.5865,,Segment,2,1,Image 1,1,1,100000005,510000003328,
93.6299,,Segment,2,1,Image 1,1,1,100000006,510000003329,
116.228,,Segment,2,2,Image 1,2,1,100000006,510000003330,
91.8889,,Segment,2,1,Image 1,1,1,100000006,510000003331,
62.9709,,Segment,2,1,Image 1,1,1,100000007,510000003332,
53.8049,,Segment,2,1,Image 1,1,1,100000007,510000003333,
35.3878,,Segment,2,0,Image 1,1,1,100000008,510000003334,
43.5243,,Segment,2,1,Image 1,1,1,100000008,510000003335,
67.2078,,Segment,2,0,Image 1,1,1,100000009,510000003336,
101.002,,Segment,2,2,Image 1,1,1,100000009,510000003337,
94.6177,,Segment,2,0,Image 1,1,1,100000010,510000003338,
94.9548,,Segment,2,0,Image 1,1,1,100000010,510000003339,
31.5444,,Segment,2,0,Image 1,1,1,100000011,510000003340,
37.131,,Segment,2,1,Image 1,1,1,100000011,510000003341,
31.2072,,Segment,2,1,Image 1,2,1,100000011,510000003342,
55.0867,,Segment,2,2,Image 1,2,1,100000011,510000003343,
79.2074,,Segment,2,3,Image 1,2,1,100000011,510000003344,
27.4589,,Segment,2,1,Image 1,2,1,100000011,510000003345,
49.2126,,Segment,2,2,Image 1,2,1,100000011,510000003346,
39.4297,,Segment,2,0,Image 1,1,1,100000011,510000003347,
90.7982,,Segment,2,1,Image 1,1,1,100000012,510000003348,
73.2747,,Segment,2,1,Image 1,1,1,100000012,510000003349,
88.4978,,Segment,2,1,Image 1,1,1,100000013,510000003350,
94.7542,,Segment,2,2,Image 1,1,1,100000013,510000003351,
70.376,,Segment,2,2,Image 1,2,1,100000013,510000003352,
92.9909,,Segment,2,3,Image 1,3,1,100000013,510000003353,
123.501,,Segment,2,2,Image 1,1,1,100000013,510000003354,
135.807,,Segment,2,3,Image 1,1,1,100000013,510000003355,
