
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19.2938,,Segment,1,2,Image 1,2,1,100000010,510000002441,
10.6066,,Segment,1,3,Image 1,2,1,100000010,510000002444,
41.1066,,Segment,1,4,Image 1,2,1,100000010,510000002447,
8.57645,,Segment,1,4,Image 1,3,1,100000010,510000002454,
26.9664,,Segment,1,5,Image 1,3,1,100000010,510000002456,
42.2085,,Segment,1,5,Image 1,4,1,100000010,510000002459,
67.382,,Segment,1,3,Image 1,3,1,100000010,510000002461,
57.8859,,Segment,1,2,Image 1,3,1,100000010,510000002466,
54.9992,,Segment,1,2,Image 1,2,1,100000010,510000002479,
77.0021,,Segment,1,3,Image 1,4,1,100000010,510000002488,
20.0602,,Segment,1,2,Image 1,1,1,100000011,510000002505,
42.8209,,Segment,1,3,Image 1,1,1,100000011,510000002515,
59.3612,,Segment,1,2,Image 1,2,1,100000011,510000002528,
29.9372,,Segment,1,2,Image 1,3,1,100000011,510000002550,
54.8112,,Segment,1,4,Image 1,2,1,100000011,510000002565,
40.6689,,Segment,1,4,Image 1,3,1,100000011,510000002578,
58.498,,Segment,1,3,Image 1,3,1,100000011,510000002584,
56.7428,,Segment,1,2,Image 1,3,1,100000011,510000002606,
46.8237,,Segment,1,1,Image 1,1,1,100000011,510000002630,
76.2454,,Segment,1,1,Image 1,2,1,100000011,510000002643,
9.20598,,Segment,1,3,Image 1,2,1,100000011,510000002661,
57.2001,,Segment,1,3,Image 1,3,1,100000011,510000002664,
61.8301,,Segment,1,3,Image 1,2,1,100000011,510000002675,
29.95,,Segment,1,2,Image 1,1,1,100000012,510000002702,
66.9687,,Segment,1,3,Image 1,1,1,100000012,510000002709,
8.07527,,Segment,1,4,Image 1,1,1,100000012,510000002731,
5.19419,,Segment,1,4,Image 1,2,1,100000012,510000002740,
51.7242,,Segment,1,2,Image 1,2,1,100000012,510000002746,
56.0253,,Segment,1,3,Image 1,2,1,100000012,510000002752,
54.6322,,Segment,1,4,Image 1,2,1,100000012,510000002760,
34.0163,,Segment,1,5,Image 1,2,1,100000012,510000002776,
56.6997,,Segment,1,5,Image 1,3,1,100000012,510000002784,
67.4073,,Segment,1,4,Image 1,3,1,100000012,510000002791,
56.9538,,Segment,1,1,Image 1,1,1,100000012,510000002813,
71.5024,,Segment,1,2,Image 1,1,1,100000012,510000002820,
19.6102,,Segment,1,2,Image 1,2,1,100000012,510000002832,
59.8746,,Segment,1,3,Image 1,2,1,100000012,510000002836,
87.2137,,Segment,1,2,Image 1,1,1,100000012,510000002867,
57.5574,,Segment,1,3,Image 1,1,1,100000012,510000002869,
63.9419,,Segment,1,3,Image 1,2,1,100000012,510000002897,
61.9743,,Segment,1,2,Image 1,2,1,100000012,510000002921,
32.5547,,Segment,1,3,Image 1,2,1,100000012,510000002930,
45.8902,,Segment,1,3,Image 1,3,1,100000012,510000002947,
57.8112,,Segment,1,2,Image 1,2,1,100000012,510000002966,
10.873,,Segment,1,3,Image 1,3,1,100000012,510000002982,
38.4073,,Segment,1,4,Image 1,3,1,100000012,510000002984,
44.5344,,Segment,1,4,Image 1,4,1,100000012,510000002999,
64.2971,,Segment,1,3,Image 1,2,1,100000012,510000003014,
53.9094,,Segment,1,3,Image 1,3,1,100000012,510000003020,
38.8804,,Segment,1,3,Image 1,1,1,100000013,510000003039,
34.4404,,Segment,1,3,Image 1,2,1,100000013,510000003056,
30.1252,,Segment,1,4,Image 1,2,1,100000013,510000003061,
26.9217,,Segment,1,4,Image 1,3,1,100000013,510000003074,
0,,Segment,1,3,Image 1,2,1,100000013,510000003081,
50.3834,,Segment,1,4,Image 1,2,1,100000013,510000003083,
62.1344,,Segment,1,4,Image 1,3,1,100000013,510000003090,
33.3761,,Segment,1,5,Image 1,3,1,100000013,510000003093,
