
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34.7001,,Segment,3,2,Image 1,2,1,100000006,510000001680,
25.9555,,Segment,3,2,Image 1,1,1,100000006,510000001689,
31.9934,,Segment,3,3,Image 1,1,1,100000006,510000001692,
27.2212,,Segment,3,2,Image 1,2,1,100000006,510000001734,
31.1135,,Segment,3,3,Image 1,2,1,100000006,510000001744,
13.466,,Segment,3,3,Image 1,3,1,100000006,510000001753,
6.3726,,Segment,3,1,Image 1,1,1,100000006,510000001759,
19.6783,,Segment,3,3,Image 1,2,1,100000006,510000001769,
37.2401,,Segment,3,3,Image 1,2,1,100000006,510000001778,
35.2971,,Segment,3,3,Image 1,3,1,100000006,510000001796,
19.6864,,Segment,3,2,Image 1,1,1,100000007,510000001816,
34.9081,,Segment,3,3,Image 1,1,1,100000007,510000001818,
34.2396,,Segment,3,1,Image 1,1,1,100000007,510000001834,
31,,Segment,3,2,Image 1,2,1,100000007,510000001847,
16.7884,,Segment,3,3,Image 1,2,1,100000007,510000001850,
29.9988,,Segment,3,2,Image 1,1,1,100000007,510000001866,
43.3005,,Segment,3,1,Image 1,1,1,100000007,510000001885,
13.1487,,Segment,3,2,Image 1,1,1,100000007,510000001892,
18.5944,,Segment,3,2,Image 1,2,1,100000007,510000001903,
38.4085,,Segment,3,2,Image 1,2,1,100000007,510000001915,
41.5264,,Segment,3,1,Image 1,1,1,100000007,510000001923,
33.7398,,Segment,3,1,Image 1,1,1,100000007,510000001931,
21.3776,,Segment,3,3,Image 1,3,1,100000007,510000001949,
38.0736,,Segment,3,3,Image 1,2,1,100000007,510000001953,
24.965,,Segment,3,0,Image 1,1,1,100000008,510000001968,
8.60233,,Segment,3,2,Image 1,1,1,100000008,510000001975,
12.339,,Segment,3,3,Image 1,1,1,100000008,510000001977,
16.9054,,Segment,3,4,Image 1,1,1,100000008,510000001980,
46.8104,,Segment,3,1,Image 1,2,1,100000008,510000001997,
22.4486,,Segment,3,4,Image 1,2,1,100000008,510000002005,
45.8391,,Segment,3,2,Image 1,2,1,100000008,510000002022,
29.4143,,Segment,3,1,Image 1,2,1,100000008,510000002027,
20.6351,,Segment,3,2,Image 1,2,1,100000008,510000002031,
23.8445,,Segment,3,2,Image 1,2,1,100000008,510000002036,
21.7926,,Segment,3,3,Image 1,2,1,100000008,510000002040,
25.8719,,Segment,3,3,Image 1,3,1,100000008,510000002045,
39.3409,,Segment,3,3,Image 1,2,1,100000008,510000002056,
37.6711,,Segment,3,2,Image 1,2,1,100000008,510000002076,
16.4426,,Segment,3,2,Image 1,3,1,100000008,510000002093,
30.4008,,Segment,3,1,Image 1,2,1,100000009,510000002102,
22.1102,,Segment,3,1,Image 1,2,1,100000009,510000002111,
36.8872,,Segment,3,1,Image 1,1,1,100000009,510000002126,
23.0179,,Segment,3,3,Image 1,1,1,100000009,510000002129,
36.5152,,Segment,3,3,Image 1,2,1,100000009,510000002143,
35.6931,,Segment,3,2,Image 1,2,1,100000009,510000002148,
10.1705,,Segment,3,3,Image 1,2,1,100000009,510000002151,
32.3413,,Segment,3,2,Image 1,2,1,100000009,510000002156,
9.24055,,Segment,3,3,Image 1,3,1,100000009,510000002165,
29.5602,,Segment,3,1,Image 1,2,1,100000009,510000002171,
31.9312,,Segment,3,2,Image 1,2,1,100000009,510000002176,
26.3392,,Segment,3,2,Image 1,3,1,100000009,510000002180,
6.48074,,Segment,3,1,Image 1,1,1,100000010,510000002194,
5.97614,,Segment,3,2,Image 1,1,1,100000010,510000002196,
22.8513,,Segment,3,3,Image 1,1,1,100000010,510000002202,
10.3792,,Segment,3,2,Image 1,2,1,100000010,510000002218,
37.2234,,Segment,3,3,Image 1,2,1,100000010,510000002226,
10.5304,,Segment,3,1,Image 1,2,1,100000010,510000002246,
28.7217,,Segment,3,2,Image 1,3,1,100000010,510000002248,
24.0519,,Segment,3,3,Image 1,3,1,100000010,510000002263,
13.9351,,Segment,3,2,Image 1,2,1,100000010,510000002278,
26.4388,,Segment,3,3,Image 1,2,1,100000010,510000002281,
12.2817,,Segment,3,4,Image 1,2,1,100000010,510000002290,
41.5953,,Segment,3,3,Image 1,3,1,100000010,510000002302,
25.6979,,Segment,3,4,Image 1,3,1,100000010,510000002331,
20.2829,,Segment,3,1,Image 1,1,1,100000010,510000002342,
16.5471,,Segment,3,2,Image 1,1,1,100000010,510000002358,
16.7796,,Segment,3,3,Image 1,1,1,100000010,510000002363,
13.3674,,Segment,3,3,Image 1,2,1,100000010,510000002365,
20.376,,Segment,3,1,Image 1,2,1,100000010,510000002368,
17.8714,,Segment,3,3,Image 1,2,1,100000010,510000002382,
10.8484,,Segment,3,1,Image 1,2,1,100000010,510000002396,
19.9097,,Segment,3,2,Image 1,2,1,100000010,510000002399,
12.1472,,Segment,3,2,Image 1,3,1,100000010,510000002407,
7.98784,,Segment,3,3,Image 1,3,1,100000010,510000002412,
25.5966,,Segment,3,4,Image 1,3,1,100000010,510000002417,
21.1586,,Segment,3,4,Image 1,4,1,100000010,510000002428,
11.881,,Segment,3,1,Image 1,2,1,100000010,510000002431,
10.8714,,Segment,3,2,Image 1,2,1,100000010,510000002441,
3.03109,,Segment,3,3,Image 1,2,1,100000010,510000002444,
22.8059,,Segment,3,4,Image 1,2,1,100000010,510000002447,
5.31246,,Segment,3,4,Image 1,3,1,100000010,510000002454,
8.5257,,Segment,3,5,Image 1,3,1,100000010,510000002456,
50.6645,,Segment,3,5,Image 1,4,1,100000010,510000002459,
27.5887,,Segment,3,3,Image 1,3,1,100000010,510000002461,
18.0317,,Segment,3,2,Image 1,3,1,100000010,510000002466,
34.6763,,Segment,3,2,Image 1,2,1,100000010,510000002479,
37.1958,,Segment,3,3,Image 1,4,1,100000010,510000002488,
35.1692,,Segment,3,2,Image 1,1,1,100000011,510000002505,
17.6061,,Segment,3,3,Image 1,1,1,100000011,510000002515,
45.8839,,Segment,3,2,Image 1,2,1,100000011,510000002528,
32.7958,,Segment,3,2,Image 1,3,1,100000011,510000002550,
34.885,,Segment,3,4,Image 1,2,1,100000011,510000002565,
21.2795,,Segment,3,4,Image 1,3,1,100000011,510000002578,
49.9353,,Segment,3,3,Image 1,3,1,100000011,510000002584,
49.4422,,Segment,3,2,Image 1,3,1,100000011,510000002606,
34.2297,,Segment,3,1,Image 1,1,1,100000011,510000002630,
31.9696,,Segment,3,1,Image 1,2,1,100000011,510000002643,
12.3794,,Segment,3,3,Image 1,2,1,100000011,510000002661,
35.8608,,Segment,3,3,Image 1,3,1,100000011,510000002664,
41.6005,,Segment,3,3,Image 1,2,1,100000011,510000002675,
12.7224,,Segment,3,2,Image 1,1,1,100000012,510000002702,
42.4113,,Segment,3,3,Image 1,1,1,100000012,510000002709,
5.15364,,Segment,3,4,Image 1,1,1,100000012,510000002731,
2.89968,,Segment,3,4,Image 1,2,1,100000012,510000002740,
29.1632,,Segment,3,2,Image 1,2,1,100000012,510000002746,
26.3556,,Segment,3,3,Image 1,2,1,100000012,510000002752,
29.3403,,Segment,3,4,Image 1,2,1,100000012,510000002760,
27.7827,,Segment,3,5,Image 1,2,1,100000012,510000002776,
30.3189,,Segment,3,5,Image 1,3,1,100000012,510000002784,
40.4503,,Segment,3,4,Image 1,3,1,100000012,510000002791,
45.9755,,Segment,3,1,Image 1,1,1,100000012,510000002813,
69.461,,Segment,3,2,Image 1,1,1,100000012,510000002820,
20.7229,,Segment,3,2,Image 1,2,1,100000012,510000002832,
37.3337,,Segment,3,3,Image 1,2,1,100000012,510000002836,
39.9361,,Segment,3,2,Image 1,1,1,100000012,510000002867,
21.585,,Segment,3,3,Image 1,1,1,100000012,510000002869,
24.297,,Segment,3,3,Image 1,2,1,100000012,510000002897,
34.1158,,Segment,3,2,Image 1,2,1,100000012,510000002921,
19.3349,,Segment,3,3,Image 1,2,1,100000012,510000002930,
17.6054,,Segment,3,3,Image 1,3,1,100000012,510000002947,
48.4793,,Segment,3,2,Image 1,2,1,100000012,510000002966,
18.5472,,Segment,3,3,Image 1,3,1,100000012,510000002982,
18.5624,,Segment,3,4,Image 1,3,1,100000012,510000002984,
34.8799,,Segment,3,4,Image 1,4,1,100000012,510000002999,
27.7533,,Segment,3,3,Image 1,2,1,100000012,510000003014,
30.1145,,Segment,3,3,Image 1,3,1,100000012,510000003020,
22.9342,,Segment,3,3,Image 1,1,1,100000013,510000003039,
31.1595,,Segment,3,3,Image 1,2,1,100000013,510000003056,
5.92814,,Segment,3,4,Image 1,2,1,100000013,510000003061,
7.89988,,Segment,3,4,Image 1,3,1,100000013,510000003074,
20.3142,,Segment,3,3,Image 1,2,1,100000013,510000003081,
33.7211,,Segment,3,4,Image 1,2,1,100000013,510000003083,
30.817,,Segment,3,4,Image 1,3,1,100000013,510000003090,
10.7336,,Segment,3,5,Image 1,3,1,100000013,510000003093,
11.5931,,Segment,3,5,Image 1,4,1,100000013,510000003106,
29.7642,,Segment,3,4,Image 1,3,1,100000013,510000003111,
16.6991,,Segment,3,4,Image 1,4,1,100000013,510000003122,
17.625,,Segment,3,1,Image 1,1,1,100000013,510000003143,
26.9351,,Segment,3,1,Image 1,1,1,100000013,510000003156,
24.5792,,Segment,3,2,Image 1,1,1,100000013,510000003160,
1.47902,,Segment,3,2,Image 1,2,1,100000013,510000003185,
17.1227,,Segment,3,3,Image 1,2,1,100000013,510000003188,
26.0396,,Segment,3,4,Image 1,2,1,100000013,510000003191,
28.6788,,Segment,3,4,Image 1,3,1,100000013,510000003206,
33,,Segment,3,1,Image 1,1,1,100000013,510000003211,
33.853,,Segment,3,4,Image 1,1,1,100000013,510000003215,
29.4761,,Segment,3,4,Image 1,2,1,100000013,510000003235,
14.3304,,Segment,3,3,Image 1,2,1,100000013,510000003244,
14.7045,,Segment,3,2,Image 1,2,1,100000013,510000003251,
22.7538,,Segment,3,3,Image 1,2,1,100000013,510000003253,
27.9954,,Segment,3,3,Image 1,3,1,100000013,510000003269,
20.9721,,Segment,3,3,Image 1,3,1,100000013,510000003292,
8,,Segment,3,2,Image 1,1,1,100000000,510000003309,
8.5,,Segment,3,1,Image 1,1,1,100000000,510000003310,
33,,Segment,3,2,Image 1,1,1,100000000,510000003311,
44,,Segment,3,1,Image 1,1,1,100000001,510000003312,
1.5,,Segment,3,2,Image 1,1,1,100000001,510000003313,
49,,Segment,3,1,Image 1,1,1,100000002,510000003314,
6.5,,Segment,3,1,Image 1,1,1,100000002,510000003315,
5,,Segment,3,2,Image 1,1,1,100000002,510000003316,
0,,Segment,3,0,Image 1,1,1,100000003,510000003317,
12.5,,Segment,3,1,Image 1,1,1,100000003,510000003318,
25,,Segment,3,1,Image 1,2,1,100000003,510000003319,
2.5,,Segment,3,2,Image 1,2,1,100000003,510000003320,
11,,Segment,3,6,Image 1,4,1,100000003,510000003321,
77,,Segment,3,7,Image 1,4,1,100000003,510000003322,
82,,Segment,3,7,Image 1,5,1,100000003,510000003323,
34.5,,Segment,3,4,Image 1,5,1,100000003,510000003324,
0,,Segment,3,0,Image 1,1,1,100000004,510000003325,
28.5,,Segment,3,1,Image 1,2,1,100000004,510000003326,
0,,Segment,3,0,Image 1,1,1,100000004,510000003327,
31.5,,Segment,3,1,Image 1,1,1,100000005,510000003328,
0,,Segment,3,1,Image 1,1,1,100000006,510000003329,
6.5,,Segment,3,2,Image 1,2,1,100000006,510000003330,
0,,Segment,3,1,Image 1,1,1,100000006,510000003331,
57.5,,Segment,3,1,Image 1,1,1,100000007,510000003332,
25.5,,Segment,3,1,Image 1,1,1,100000007,510000003333,
0,,Segment,3,0,Image 1,1,1,100000008,510000003334,
13,,Segment,3,1,Image 1,1,1,100000008,510000003335,
0,,Segment,3,0,Image 1,1,1,100000009,510000003336,
13.5,,Segment,3,2,Image 1,1,1,100000009,510000003337,
5,,Segment,3,0,Image 1,1,1,100000010,510000003338,
9,,Segment,3,0,Image 1,1,1,100000010,510000003339,
0,,Segment,3,0,Image 1,1,1,100000011,510000003340,
5.5,,Segment,3,1,Image 1,1,1,100000011,510000003341,
2.5,,Segment,3,1,Image 1,2,1,100000011,510000003342,
22.5,,Segment,3,2,Image 1,2,1,100000011,510000003343,
10,,Segment,3,3,Image 1,2,1,100000011,510000003344,
4,,Segment,3,1,Image 1,2,1,100000011,510000003345,
23,,Segment,3,2,Image 1,2,1,100000011,510000003346,
0,,Segment,3,0,Image 1,1,1,100000011,510000003347,
33,,Segment,3,1,Image 1,1,1,100000012,510000003348,
4.5,,Segment,3,1,Image 1,1,1,100000012,510000003349,
0,,Segment,3,1,Image 1,1,1,100000013,510000003350,
37.5,,Segment,3,2,Image 1,1,1,100000013,510000003351,
7.5,,Segment,3,2,Image 1,2,1,100000013,510000003352,
44,,Segment,3,3,Image 1,3,1,100000013,510000003353,
9,,Segment,3,2,Image 1,1,1,100000013,510000003354,
4,,Segment,3,3,Image 1,1,1,100000013,510000003355,
